A,B,C,C5,patrons,q5,conc_nul,polarisation,se_nul_A,se_nul_B,se_nul_C,se_nul_polarisation,marginale1,marginale2,marginale3,source,taux,tirage,taille,taux_realise
-0.0751232433227871,0.0448310017314729,0.0344239592183517,0.111153199155618,544.7,0.0742622595233183,0.0262044615319931,0.4847430407915526,,,,,35.199999999999996,55.06666666666666,38.53333333333334,agents v8,0.05,1,750,0.0506666666666666
-0.0817765472986958,0.0459220277926386,0.0316235726046044,0.1079504300242235,709.75,0.0707104947957212,0.0232190295128363,0.4774051572509662,,,,,33.93536121673004,53.5171102661597,37.547528517110266,agents v8,0.05,1,1052,0.0503802281368821
-0.0512371555646439,0.0358671934962775,0.0520413570963614,0.1293333333333333,247.45,0.0820541450873814,0.0426223476714576,0.5064636335014079,,,,,37.333333333333336,55.666666666666664,36.666666666666664,agents v8,0.05,2,300,0.06
-0.0629274408910312,0.0405476546563486,0.0414288858842182,0.1198284569138276,383.65,0.0765978160735455,0.0329911665365536,0.4950215155270915,,,,,36.0,56.2,35.0,agents v8,0.05,2,500,0.062
-0.0742328133036173,0.0425166060329667,0.03554981091842,0.1134173564753004,540.0,0.0719390778821276,0.0265371929298482,0.48950034041029,,,,,34.266666666666666,55.333333333333336,36.266666666666666,agents v8,0.05,2,750,0.0546666666666666
-0.0820368117217632,0.0455007074487704,0.0312515894780193,0.1087300752342121,709.2,0.0703582357648911,0.023166055707796,0.4825519502958053,,,,,32.79467680608365,53.70722433460075,36.69201520912547,agents v8,0.05,2,1052,0.0503802281368821
-0.0426512968299711,0.0346109068010568,0.0467977598707099,0.1239063545150501,249.15,0.0806917162850147,0.0435878603547993,0.517289345283596,,,,,30.333333333333336,58.333333333333336,39.33333333333333,agents v8,0.05,3,300,0.05
-0.063250993150125,0.0403136752623922,0.0397589150973316,0.1159161391055202,382.0,0.0762419183218295,0.0338483931465159,0.5008824077621171,,,,,31.663326653306612,54.50901803607214,38.6,agents v8,0.05,3,500,0.056
-0.0695828455586329,0.0434185544625455,0.0347633362703758,0.1086013798552556,543.1,0.072915336111274,0.0269947553788741,0.4878530915280137,,,,,34.57943925233645,53.40453938584779,37.86666666666667,agents v8,0.05,3,750,0.048
-0.0819400155132293,0.0458786650287197,0.0321974041433605,0.108033608697682,710.15,0.0706462434728862,0.0229889233898306,0.4937273391182256,,,,,32.540437678401524,53.2825880114177,37.9277566539924,agents v8,0.05,3,1052,0.0503802281368821
-0.0420377986929423,0.0359931693802994,0.0460406911928651,0.124860646599777,253.1,0.0823127481255527,0.042780862133036,0.513701613770352,,,,,35.0,50.0,37.333333333333336,agents v8,0.05,4,300,0.0466666666666666
-0.0578462528661651,0.0406644906520271,0.0413415151588317,0.1183172344689378,390.35,0.0767485931802091,0.0328456623555008,0.5091312340877737,,,,,34.2,52.8,37.0,agents v8,0.05,4,500,0.05
-0.0717895320608223,0.0441621225118653,0.0359612165001939,0.1117441032487761,546.75,0.0736009497789999,0.0264523607868522,0.4969707307670064,,,,,32.53333333333333,52.8,36.53333333333333,agents v8,0.05,4,750,0.0533333333333333
-0.0834828169159492,0.0461786996497897,0.0316278294372372,0.1084684421499712,710.2,0.0709289634722633,0.0227725877627608,0.4904862178999286,,,,,33.365019011406844,53.5171102661597,37.0722433460076,agents v8,0.05,4,1052,0.0503802281368821
-0.0417259125970479,0.0375879779309577,0.0450289855072463,0.1199999999999999,253.85,0.0840038727792904,0.0416726867335562,0.4447129979729217,,,,,33.33333333333333,55.333333333333336,33.33333333333333,agents v8,0.05,5,300,0.0466666666666666
-0.0562703407246295,0.0411070709745269,0.0376471957417538,0.1123626272625572,393.4,0.0770130487524813,0.0320156857528405,0.4756482890305663,,,,,32.0,53.2,35.6,agents v8,0.05,5,500,0.054
-0.0730169209841833,0.0444944411934911,0.035961143952997,0.1130428592847504,542.9,0.0738397449033791,0.0268947095416675,0.4964045819836735,,,,,32.13333333333333,52.93333333333333,36.0,agents v8,0.05,5,750,0.056
-0.0802431192857726,0.0461388778360154,0.0317736540084271,0.1077955112825826,713.25,0.0709777740868339,0.0230337962307157,0.4867673673458633,,,,,32.88973384030418,53.42205323193916,36.88212927756654,agents v8,0.05,5,1052,0.0503802281368821
-0.0398504653883322,0.0363266324809209,0.0481872909698996,0.1300195094760312,251.7,0.0830257284317279,0.0426950204384986,0.4569234688428267,,,,,34.333333333333336,52.666666666666664,40.666666666666664,agents v8,0.05,6,300,0.04
-0.0553366041985038,0.0380893572136084,0.0376182896981085,0.1164098196392785,391.5,0.0741718464322259,0.0321140534052679,0.470321422558404,,,,,33.0,51.4,37.8,agents v8,0.05,6,500,0.044
-0.0695937277263009,0.041674816838597,0.0331523141073416,0.1118064085447263,543.9,0.0711163586773316,0.026525264505582,0.4756077924306474,,,,,32.266666666666666,52.13333333333333,40.0,agents v8,0.05,6,750,0.044
-0.0816207253347648,0.0445270841978504,0.0312059571838732,0.1092813561590807,707.1,0.0692876196508803,0.0233725747460412,0.4836486438960449,,,,,33.174904942965775,53.70722433460075,38.30798479087453,agents v8,0.05,6,1052,0.0503802281368821
-0.0429926560587515,0.0333598576098497,0.0480083612040133,0.1286666666666666,250.2,0.079950301911552,0.0433076923076923,0.5212384847194386,,,,,31.666666666666664,51.66666666666667,38.333333333333336,agents v8,0.05,7,300,0.0566666666666666
-0.0514408442402564,0.0383948649207393,0.0373142284569138,0.1158276553106212,391.6,0.0743478255466599,0.0325920774883099,0.501665457191019,,,,,31.6,51.6,39.4,agents v8,0.05,7,500,0.048
-0.069045244355789,0.0429887577803488,0.0321454383622607,0.1095501557632398,547.6,0.0723085470047375,0.026107313454977,0.4912152563731665,,,,,32.53333333333333,52.13333333333333,38.266666666666666,agents v8,0.05,7,750,0.0506666666666666
-0.0818015656792083,0.045284338017957,0.0304311891470889,0.1074738706211357,710.0,0.0699799376821424,0.0230871233458514,0.4907370336503924,,,,,32.98479087452472,53.32699619771864,37.73764258555133,agents v8,0.05,7,1052,0.0503802281368821
-0.0529531568228105,0.038316211652974,0.0490379041248606,0.1327196209587514,246.45,0.0847282509398609,0.0441246376811594,0.483446851659414,,,,,31.0,54.333333333333336,35.333333333333336,agents v8,0.05,8,300,0.0533333333333333
-0.0671257848896089,0.0428710521102949,0.0412258517034068,0.1216276553106212,383.8,0.0789019427569745,0.0328346960587842,0.4868754847381213,,,,,30.4,51.8,37.0,agents v8,0.05,8,500,0.06
-0.0784213223987698,0.0447906685992406,0.035418691588785,0.1116175344904317,539.4,0.0740650747967289,0.0260367601246105,0.4706741638264438,,,,,32.53333333333333,53.333333333333336,38.266666666666666,agents v8,0.05,8,750,0.0546666666666666
-0.0840619041893538,0.0461338550555968,0.0312906463600354,0.1069035736379982,711.0,0.0708683650628782,0.0227853474706226,0.4829375121277784,,,,,32.98479087452472,53.2319391634981,37.9277566539924,agents v8,0.05,8,1052,0.0503802281368821
-0.0439573125368769,0.0348906685857683,0.049386287625418,0.1298695652173913,248.45,0.0809343146123215,0.0445740245261984,0.4980570680710564,,,,,32.0,52.666666666666664,37.0,agents v8,0.05,9,300,0.0466666666666666
-0.0636052321338348,0.0422295969984606,0.039629258517034,0.1166168336673346,389.2,0.0778065720930154,0.0324982765531062,0.5049082329849727,,,,,29.2,50.4,35.199999999999996,agents v8,0.05,9,500,0.056
-0.0789256972801673,0.0445192546798087,0.0353548731642189,0.1125452603471295,540.6,0.0739254810396327,0.0265851179350244,0.5008258719458865,,,,,32.266666666666666,52.666666666666664,35.86666666666667,agents v8,0.05,9,750,0.0573333333333333
-0.0830692660076466,0.0461133576076941,0.0318131321092505,0.1080882592352747,709.9,0.0708844358817984,0.0232191133304724,0.4928036520006719,,,,,33.07984790874524,53.32699619771864,37.6425855513308,agents v8,0.05,9,1052,0.0503802281368821
-0.0475170153768589,0.0379900608960773,0.0485340022296544,0.1256666666666666,251.9,0.0847875460910001,0.0421398736529171,0.4761923389210631,,,,,33.666666666666664,51.0,37.0,agents v8,0.05,10,300,0.05
-0.0607910058221239,0.0418778183066811,0.0398228456913827,0.1169,389.85,0.0778904477240063,0.0319853306613226,0.4661339369037234,,,,,32.800000000000004,50.6,37.0,agents v8,0.05,10,500,0.046
-0.0754889104281887,0.0441936420304696,0.0346896420420334,0.1124172674677347,540.5,0.0736193929721615,0.026516312817962,0.4684084115682762,,,,,32.800000000000004,52.8,38.13333333333333,agents v8,0.05,10,750,0.0506666666666666
-0.0827386983422078,0.0456204216087514,0.0314806226023236,0.1077591321681686,709.15,0.0703574567454746,0.0232740872629665,0.4795888537338001,,,,,33.26996197718631,53.42205323193916,37.547528517110266,agents v8,0.05,10,1052,0.0503802281368821
-0.0392988084326304,0.0349720498524705,0.0473991679947326,0.1278567447045707,251.55,0.0819024639994945,0.0436038387964854,0.4878901571911019,,,,,33.0,53.666666666666664,35.333333333333336,agents v8,0.05,11,300,0.0466666666666666
-0.0586857504092848,0.0394144023746362,0.0398358894495819,0.1166138276553106,387.15,0.0756074821216981,0.0326502739884052,0.4810444527603658,,,,,33.4,54.8,34.599999999999994,agents v8,0.05,11,500,0.05
-0.0730634705433335,0.0436473619688204,0.03429605439457,0.1106763684913217,542.4,0.0730294617885486,0.026779166644851,0.4883709512136373,,,,,31.733333333333334,53.46666666666666,37.333333333333336,agents v8,0.05,11,750,0.0506666666666666
-0.0828260588006737,0.0457462955836894,0.0317324784812024,0.1079801329894035,708.15,0.0705386611540836,0.0232874980408023,0.4815750253573587,,,,,32.22433460076046,53.70722433460075,38.05899143672693,agents v8,0.05,11,1052,0.0503802281368821
-0.0607724346838318,0.0455895245729042,0.0520682972422102,0.132350613154961,248.05,0.0916391511539082,0.0423030179160613,0.485802026113264,,,,,34.0,56.666666666666664,37.333333333333336,agents v8,0.1,0,300,0.0833333333333333
-0.0726011784960838,0.0477273490972932,0.0450023993637489,0.1205620284746199,382.45,0.0835623665896233,0.0339224155697187,0.5228027813010377,,,,,33.4,54.400000000000006,35.6,agents v8,0.1,0,500,0.092
-0.0883551140915021,0.0498585444133755,0.0424113523680388,0.1180040500822248,531.1,0.0792591831507318,0.027349086906313,0.5312524274090714,,,,,32.666666666666664,54.13333333333333,36.13333333333333,agents v8,0.1,0,750,0.0973333333333333
-0.0968436404041808,0.051149352228599,0.0400373700584442,0.1159922151296399,693.6,0.075879420808145,0.024233767826066,0.5173132193423529,,,,,32.69961977186312,53.42205323193916,36.88212927756654,agents v8,0.1,0,1052,0.0998098859315589
-0.0569714569561727,0.0456347428701687,0.0505791901416354,0.134148956626488,246.8,0.0922801484290454,0.0439382729905052,0.4949774531208644,,,,,34.66666666666667,54.0,36.666666666666664,agents v8,0.1,1,300,0.0866666666666666
-0.0727290296085739,0.0474181522396521,0.0441618581000129,0.1213289911038289,383.85,0.083389125802654,0.0327231497547253,0.5083199883247581,,,,,32.6,52.8,35.199999999999996,agents v8,0.1,1,500,0.09
-0.0905433876643823,0.0480804077070348,0.0427272372346506,0.1185612759303255,523.75,0.0775717530823547,0.0279682420297975,0.511611274286067,,,,,31.466666666666665,54.400000000000006,36.666666666666664,agents v8,0.1,1,750,0.0986666666666666
-0.1002506374720426,0.0508716063063,0.0396042398453042,0.1150855751670719,689.25,0.0755800187499537,0.0241928981384628,0.5211089575041015,,,,,31.749049429657795,53.70722433460075,36.59695817490494,agents v8,0.1,1,1052,0.0998098859315589
-0.0668954798601217,0.0398425209934396,0.0592275407211211,0.1451666666666667,240.15,0.0861520169493614,0.046480840684459,0.5836262760951434,,,,,32.0,52.0,36.0,agents v8,0.1,2,300,0.1
-0.0874571590600883,0.0449320711363185,0.0521977515202684,0.1343,370.1,0.0810188034423034,0.0354966423157391,0.5784923465511903,,,,,34.599999999999994,53.2,37.0,agents v8,0.1,2,500,0.112
-0.0986632718014002,0.0487132065411402,0.0454979304124796,0.1264134401424121,519.2,0.0781009246692226,0.0286384683083521,0.5522051116781244,,,,,34.0,54.666666666666664,36.93333333333334,agents v8,0.1,2,750,0.1066666666666666
-0.0996253896733292,0.0506325947132795,0.0407105075040471,0.1203113185704,687.4,0.0753248413326473,0.024735483250284,0.5288228743295551,,,,,31.84410646387833,53.80228136882129,37.0722433460076,agents v8,0.1,2,1052,0.0998098859315589
-0.0678314227397014,0.0426041157992503,0.0558238186702482,0.1320373467112597,242.05,0.0893579124906327,0.0445421404682274,0.5375830036174747,,,,,34.0,54.0,37.0,agents v8,0.1,3,300,0.1166666666666666
-0.0728063956189032,0.0446152596337768,0.0460944796931122,0.1227202404809619,379.25,0.0806147854341986,0.0340521012546801,0.545591984479153,,,,,33.0,53.6,36.4,agents v8,0.1,3,500,0.104
-0.0884125959565688,0.0472292894534046,0.04230971822377,0.1198250444442858,527.25,0.076671205876073,0.0279799885571063,0.5279062718028119,,,,,32.93333333333333,53.46666666666666,35.6,agents v8,0.1,3,750,0.104
-0.0966343535562576,0.0499752836729005,0.038909394072743,0.1168531944004425,691.15,0.0747286106643657,0.0242832216065085,0.5258203181320412,,,,,32.50950570342205,53.42205323193916,36.50190114068441,agents v8,0.1,3,1052,0.0998098859315589
-0.0577200015568443,0.0374947986751593,0.052360646599777,0.1378935340022296,242.1,0.0844603308293332,0.0471109624674842,0.559182692383569,,,,,35.0,57.666666666666664,32.33333333333333,agents v8,0.1,4,300,0.0833333333333333
-0.070241864412312,0.043036561064848,0.0433190573918922,0.1231318637274549,379.8,0.0793505278998801,0.0344864936834847,0.5433052682181064,,,,,31.8,56.00000000000001,34.2,agents v8,0.1,4,500,0.094
-0.0842764322323624,0.0471187279738197,0.0396886643867402,0.1193527369826435,529.45,0.0765861845163203,0.0282017714250809,0.5163873607671137,,,,,32.800000000000004,53.86666666666666,34.53333333333333,agents v8,0.1,4,750,0.0933333333333333
-0.0967065112351234,0.0509907303425722,0.0380215695971463,0.1153853227391103,691.7,0.0757813622795881,0.0238047774762779,0.5170421847241853,,,,,32.69961977186312,53.99239543726235,36.12167300380228,agents v8,0.1,4,1052,0.0998098859315589
-0.0598859072420762,0.0396838678129714,0.0516666666666666,0.1303333333333333,245.0,0.0864693511074169,0.0437555555555555,0.5126866306164567,,,,,33.0,54.333333333333336,36.333333333333336,agents v8,0.1,5,300,0.0933333333333333
-0.0754710806012159,0.0426523172956607,0.043,0.1206,376.65,0.0787172814163628,0.0329866666666666,0.4943239357911215,,,,,36.2,54.400000000000006,37.8,agents v8,0.1,5,500,0.082
-0.0835215881581457,0.045688969113414,0.0408106809078771,0.1168828660436136,528.75,0.0750745532141856,0.0275371784601691,0.5107217940293441,,,,,33.86666666666667,53.6,36.666666666666664,agents v8,0.1,5,750,0.0893333333333333
-0.0963053801596828,0.0495794685568321,0.0393736724889145,0.1164213289878689,692.7,0.0743683441350873,0.0238984954530458,0.5156860748747456,,,,,32.445290199809705,53.89733840304183,36.88212927756654,agents v8,0.1,5,1052,0.0998098859315589
-0.0685880506755463,0.0415485216707982,0.0588941325671702,0.1353851727982162,243.35,0.0879247183511127,0.0438808972987263,0.5248101949528101,,,,,33.0,54.666666666666664,36.666666666666664,agents v8,0.1,6,300,0.1166666666666666
-0.0800915331807781,0.0457904889601631,0.05044413244159,0.1292316633266533,375.2,0.0818847105962274,0.034184654825045,0.5196847755298141,,,,,32.0,55.8,37.6,agents v8,0.1,6,500,0.11
-0.0886873326122038,0.0474895670406115,0.0436574336262658,0.1215541611036938,525.15,0.0769151337555602,0.0279450731802964,0.5094663967530445,,,,,33.33333333333333,55.333333333333336,37.2,agents v8,0.1,6,750,0.0986666666666666
-0.0989018172310105,0.0504981594635586,0.0401578644149914,0.115946060245954,689.25,0.0753221617681827,0.0240418683745887,0.5146062301694002,,,,,32.825880114176975,54.234062797335866,37.452471482889734,agents v8,0.1,6,1052,0.0998098859315589
-0.0589754737730492,0.041635548615259,0.055547889131344,0.1334821627647714,245.3,0.0883875345283107,0.042885341915587,0.4872512424365677,,,,,31.666666666666664,55.00000000000001,36.333333333333336,agents v8,0.1,7,300,0.1166666666666666
-0.0765742095604582,0.0438707458709082,0.0483305673216232,0.1239791583166332,380.75,0.0798948206246447,0.0324347490146487,0.4958425118879525,,,,,32.6,53.0,38.6,agents v8,0.1,7,500,0.118
-0.0933981137467845,0.0486678990645247,0.0428922059140294,0.119650111259457,528.7,0.0781188181858033,0.0270319953361984,0.4958950372895206,,,,,32.4,54.266666666666666,37.733333333333334,agents v8,0.1,7,750,0.1053333333333333
-0.1006641489777315,0.0506999384394572,0.0400919942964879,0.1167270081363756,690.6,0.0754542633346279,0.0237257401882568,0.5207425596655137,,,,,32.414448669201526,53.42205323193916,36.40684410646388,agents v8,0.1,7,1052,0.0998098859315589
-0.0594229448133731,0.0405375145120408,0.0523107113196112,0.1315635451505016,246.45,0.0872863685599722,0.0441290124426687,0.5235629728198702,,,,,32.77591973244147,57.333333333333336,33.77926421404682,agents v8,0.1,8,300,0.0833333333333333
-0.0699908361601905,0.0443090154036511,0.0436984091185449,0.119750603214461,385.65,0.080354027029199,0.0328613528462682,0.521407398813426,,,,,31.663326653306612,56.00000000000001,35.87174348697395,agents v8,0.1,8,500,0.082
-0.0876805641130966,0.0478080728319874,0.0402771649733941,0.1147998143692481,533.05,0.0772290118929687,0.0272430310274464,0.5204970703233583,,,,,32.576769025367156,54.93333333333334,34.57943925233645,agents v8,0.1,8,750,0.0973333333333333
-0.0996539882408035,0.051024434374029,0.0371544036609367,0.1152075510798264,692.15,0.0758066167017597,0.0238836592202533,0.5235548936265024,,,,,32.159847764034254,54.562737642585546,35.965746907706944,agents v8,0.1,8,1052,0.0998098859315589
-0.0638000127218368,0.0441666208786753,0.0572460850111856,0.1352740492170022,245.3,0.0907834442543474,0.0426888888888888,0.4934278477397302,,,,,29.666666666666668,56.666666666666664,32.0,agents v8,0.1,9,300,0.11
-0.0798960938068995,0.0466302638075717,0.0485405816424652,0.1243570281124498,379.0,0.0825915864299066,0.0332005285797785,0.4896166192884145,,,,,30.6,57.8,34.8,agents v8,0.1,9,500,0.106
-0.0965491944681653,0.0502400084447964,0.044631490947766,0.1209693404634581,525.45,0.0796375709670302,0.0275695589642029,0.5057889940755556,,,,,31.866666666666667,54.266666666666666,36.53333333333333,agents v8,0.1,9,750,0.1093333333333333
-0.101762980016098,0.0514546118565194,0.0399553867024755,0.1158598952947047,691.9,0.0763798366140238,0.0237662577620473,0.512512294200466,,,,,32.22433460076046,53.32699619771864,36.88212927756654,agents v8,0.1,9,1052,0.0998098859315589
-0.0569385898602161,0.0404288957821787,0.0559724439822192,0.1306259754738015,245.35,0.0874934862974718,0.0455892397346049,0.5490766060762089,,,,,32.10702341137124,50.66666666666667,35.0,agents v8,0.1,10,300,0.11
-0.0744163981089172,0.0418560251640296,0.0473210472763876,0.125546587150204,377.2,0.0780463286755447,0.0347520787968323,0.5389196119284634,,,,,31.663326653306612,51.2,37.0,agents v8,0.1,10,500,0.112
-0.0869700496675384,0.0453376794511198,0.0429710459338421,0.1222457465569065,528.2,0.0747298256714694,0.02815452287323,0.5268969256396551,,,,,30.8411214953271,52.8,36.4,agents v8,0.1,10,750,0.1026666666666666
-0.0938212998524188,0.0489469133754975,0.0403505169482511,0.119428580042321,689.75,0.0737244531266636,0.0244094049096189,0.5109157422596875,,,,,31.20837297811608,53.61216730038023,36.02661596958175,agents v8,0.1,10,1052,0.0998098859315589
-0.0591926990132418,0.0378105654461588,0.0571418200034336,0.1365758082497213,245.35,0.0847192369936221,0.0445311707074181,0.5475978518909044,,,,,32.33333333333333,51.0,37.666666666666664,agents v8,0.1,11,300,0.1133333333333333
-0.0729579635009548,0.0439648917342853,0.0468751105472475,0.1238444889779559,385.05,0.0800601759933546,0.033127936218061,0.5505970705639219,,,,,30.2,52.8,33.0,agents v8,0.1,11,500,0.102
-0.0843033227377711,0.0487834041180549,0.0399810183604373,0.1176943480195816,533.9,0.0782793007516551,0.0272022169860652,0.5279922601106755,,,,,30.666666666666664,53.86666666666666,35.06666666666667,agents v8,0.1,11,750,0.0973333333333333
-0.0982090250580527,0.0510768657090947,0.0386275998773566,0.1158460799600597,693.85,0.0759254546699123,0.0237566060787103,0.5180038753536397,,,,,31.749049429657795,52.946768060836504,36.02661596958175,agents v8,0.1,11,1052,0.0998098859315589
-0.1241092636579572,0.058587414014036,0.0975197077506677,0.1865546265328874,221.25,0.1054914335270168,0.0507480485535927,0.596963247760572,,,,,29.333333333333332,60.66666666666667,28.666666666666668,agents v8,0.25,0,300,0.2633333333333333
-0.1225107820036236,0.0560044350750176,0.0823628729309676,0.17077374749499,343.85,0.092280973030347,0.0406135183314341,0.5919375551702576,,,,,30.8,59.4,31.4,agents v8,0.25,0,500,0.246
-0.1335319378005066,0.0615156235655654,0.0815897093633334,0.1710363435354454,472.15,0.0911036243169668,0.0353054031532821,0.6212217335189301,,,,,31.333333333333336,58.13333333333334,33.2,agents v8,0.25,0,750,0.2666666666666666
-0.1453676690174818,0.0647590716010692,0.0747638774189129,0.1608964032503672,620.05,0.0896148659788621,0.0290622501714156,0.6113187613380698,,,,,31.84410646387833,57.129277566539926,34.22053231939163,agents v8,0.25,0,1052,0.25
-0.1049171256159583,0.0528812725006924,0.091217257903544,0.1706353712806879,226.45,0.0996787235190776,0.0484177012688085,0.6019556218775237,,,,,28.333333333333332,54.333333333333336,32.666666666666664,agents v8,0.25,1,300,0.25
-0.1158629056718227,0.0558024647652573,0.0778035021981873,0.1616905292617994,349.8,0.0919174466471885,0.038310065401548,0.612062161498565,,,,,27.800000000000004,53.2,35.199999999999996,agents v8,0.25,1,500,0.24
-0.1341982325110839,0.0607812985645295,0.072041493262981,0.1586220712427664,484.95,0.090195607356795,0.0311967833721055,0.6015960725793441,,,,,30.0,52.8,35.199999999999996,agents v8,0.25,1,750,0.2426666666666666
-0.1461795530497646,0.0662084245197155,0.0725075709231423,0.1599947853406225,625.95,0.0910706440466435,0.0288053705695152,0.6082732894550635,,,,,30.79847908745247,55.32319391634981,33.55513307984791,agents v8,0.25,1,1052,0.25
-0.1203074313865371,0.0553341856436443,0.0929973013851832,0.183707133397679,217.85,0.1017864025778501,0.0526786975218439,0.6141607361755326,,,,,31.666666666666664,59.333333333333336,33.0,agents v8,0.25,2,300,0.2733333333333333
-0.1266207038485284,0.0582969114240924,0.0828451452916161,0.1709916031670623,339.5,0.0941468671310789,0.040110590335765,0.6030740120815767,,,,,31.2,57.599999999999994,35.4,agents v8,0.25,2,500,0.254
-0.1430811875410317,0.0623119943420342,0.0812310685479754,0.1709381040178506,469.9,0.0916645066216702,0.0340371977098482,0.6254881223059239,,,,,29.86666666666667,56.8,33.46666666666667,agents v8,0.25,2,750,0.26
-0.148543440915238,0.065293017203139,0.0776732229545495,0.1629834906825538,621.2,0.0902104316117341,0.0296924874433482,0.6221952483180606,,,,,29.65779467680608,55.79847908745247,33.26996197718631,agents v8,0.25,2,1052,0.25
-0.1134461005382672,0.0521055043356162,0.083170577387458,0.1734493239957202,223.45,0.098974220383851,0.0491277999056911,0.6148099027779106,,,,,29.76588628762542,52.17391304347826,34.66666666666667,agents v8,0.25,3,300,0.2566666666666666
-0.1311354872908526,0.0607453046268684,0.0792973937125796,0.1681075119103608,338.75,0.0969441588254583,0.0398310120776028,0.6303392785809813,,,,,31.663326653306612,54.50901803607214,35.199999999999996,agents v8,0.25,3,500,0.256
-0.1374441186367351,0.0622441628073884,0.0706459030973697,0.1579579113203576,478.5,0.0916265868636362,0.0325591786375066,0.6214358650716477,,,,,31.64218958611482,54.20560747663551,34.4,agents v8,0.25,3,750,0.2373333333333333
-0.1535845407085203,0.0662495131363571,0.0711690256176963,0.1597087076520157,615.55,0.0910803927272783,0.0290407020984585,0.6212913495531368,,,,,31.047619047619047,54.99524262607041,34.50570342205323,agents v8,0.25,3,1052,0.25
-0.1170368243860427,0.0563500322891041,0.0931796452730213,0.1781111086170905,225.55,0.1031218262913228,0.0486054667708738,0.644561157397111,,,,,28.333333333333332,54.0,31.333333333333336,agents v8,0.25,4,300,0.2633333333333333
-0.1356351932761899,0.0601748739170438,0.0810308828665794,0.1702929578031565,345.55,0.0963896950860589,0.0385573481944719,0.6381084475653439,,,,,30.0,56.2,33.4,agents v8,0.25,4,500,0.26
-0.1445146481281121,0.0634520341493289,0.0728306004694661,0.1604720190200124,477.05,0.0929302104808181,0.0321893737244845,0.615319973810644,,,,,30.533333333333335,56.266666666666666,34.8,agents v8,0.25,4,750,0.2506666666666666
-0.1509034250881556,0.0670732691562342,0.0740037055633197,0.1615737100136025,621.25,0.0919281213942629,0.029026770887339,0.6162416058751842,,,,,30.988593155893536,55.98859315589354,34.60076045627377,agents v8,0.25,4,1052,0.25
-0.1069199563114369,0.0535374744415632,0.0801070086933816,0.1623976227600388,228.95,0.0992566629590801,0.0476333431762378,0.6171852711681217,,,,,30.666666666666664,51.33333333333333,35.66666666666667,agents v8,0.25,5,300,0.2366666666666666
-0.1356391800451107,0.0615743352369234,0.0757616196884743,0.1576747248805163,347.45,0.0973641627460732,0.0369895759219923,0.6125212497405156,,,,,31.2,53.6,32.800000000000004,agents v8,0.25,5,500,0.24
-0.1443300795436426,0.0646925891939344,0.0717760561032037,0.1532679204872349,483.0,0.0937953584333842,0.0307704027044718,0.612654216529061,,,,,31.2,55.2,34.13333333333333,agents v8,0.25,5,750,0.2426666666666666
