modele,cle_modele,camp,identite,n_items,gs_decrit_moyen,gs_reel_moyen,ratio,ic_bas,ic_haut,ratio_plancher_w2_w1,part_items_sous_1,p,p_holm
Qwen3-4B-Instruct-2507,q4,gauche,journaliste,8,0.630625,0.446937414097499,1.410991740920642,1.1850667556747005,1.7646628200685108,1.0039341203718597,0.0,0.008499575021248937,0.04679766011699415
Qwen3-4B-Instruct-2507,q4,gauche,adversaire,8,0.610625,0.446937414097499,1.3662427461639912,1.1150160212054985,1.723127240143086,1.0039341203718597,0.125,0.03144842757862107,0.0943452827358632
Qwen3-4B-Instruct-2507,q4,centre,journaliste,8,0.629575,0.5426347090154561,1.1602188167105756,1.0621940876763014,1.2866732735854765,1.0042504077280139,0.0,0.007799610019499025,0.04679766011699415
Qwen3-4B-Instruct-2507,q4,centre,adversaire,8,0.63,0.5426347090154561,1.1610020323673313,1.0569921967800295,1.294329837205416,1.0042504077280139,0.125,0.014649267536623168,0.05859707014649267
Qwen3-4B-Instruct-2507,q4,droite,journaliste,8,0.591075,0.6007924771374655,0.9838255678836636,0.9204152991899488,1.0437737037825214,0.9963456115249146,0.625,0.6811159442027899,0.6811159442027899
Qwen3-4B-Instruct-2507,q4,droite,adversaire,8,0.5412499999999999,0.6007924771374655,0.9008934375790429,0.8288424926148557,0.985757809581253,0.9963456115249146,0.75,0.06134693265336733,0.12269386530673466
