source,taux,tirage,n_remplacees,polarisation,A,B,C,C_exces,C5,C5_exces,patrons,patrons_nul,q5,q5_nul,q4,conc_nul,n_lignes_patrons,n_paires,patrons_nul_et,q5_nul_et,conc_nul_et,replis_segment
agents demographiques (v6),0.5,3,526,0.3446400917343002,-0.14128938120388834,0.07170153924216342,0.06756187012995749,0.031539702014646995,0.18024917044099195,0.03896387933524595,522.3,608.2375,0.09662545739104525,0.024923918148881827,0.11092407212341031,0.03602216811531049,1040.2,11026,3.4704937578213526,0.00018330648674778194,0.0010675173401711233,0.0
agents demographiques (v6),0.5,4,526,0.35164206187071184,-0.15199272740614223,0.07388230715746798,0.06788842454860591,0.03262226607199436,0.18283027993393047,0.04140516183530929,520.05,613.26125,0.09876108592436483,0.02487877876689686,0.11402261340871168,0.035266158476611555,1041.7,11026,2.8636870509259587,0.0002067315614587372,0.0009263726427666653,0.0
agents demographiques (v6),0.5,5,526,0.367253875393345,-0.14841446444881723,0.07242366508668185,0.06650475291601322,0.03071896412880215,0.1787152408334387,0.037902404626098146,520.95,611.74125,0.09728275033505518,0.024859085248373325,0.1120562869730787,0.03578578878721107,1038.9,11026,4.701184895648854,0.0001663886555332527,0.0007747493135852937,0.0
agents demographiques (v6),0.5,6,526,0.3366743418871504,-0.15208052043697062,0.0742763425467013,0.06936139438840203,0.03289325341264864,0.1856875000395747,0.04214721244162506,518.1,611.025,0.09909326731653083,0.024816924769829527,0.11258196947117029,0.036468140975753384,1040.35,11026,4.461818072582127,0.00015474494074272288,0.0008610959794914344,0.0
agents demographiques (v6),0.5,7,526,0.3561838330247946,-0.1465727720527994,0.0720912548844291,0.06753221630305883,0.032015356877594194,0.17968209927550444,0.03962749499578816,524.75,614.87375,0.09689747855411561,0.024806223669686496,0.11176246743769705,0.03551685942546464,1042.45,11026,3.6739726891353977,0.00017938490454148969,0.0008359748204879401,0.0
agents demographiques (v6),0.5,8,526,0.3398023041047231,-0.15178999659164905,0.07286384388522883,0.06576176551191959,0.03045389851083903,0.1812122473235656,0.040379408699390024,519.5,612.4662500000001,0.09766796840376328,0.02480412451853445,0.11096626771115707,0.03530786700108056,1038.35,11026,3.633469548728663,0.00016871939003535672,0.0008711889584715791,0.0
agents demographiques (v6),0.5,9,526,0.34048484164527104,-0.15476493528974522,0.07500085649296503,0.06504660775670881,0.02977241140170321,0.18294491268911267,0.04246649885011489,518.8,613.79375,0.0998392515352853,0.02483839504232027,0.11302552164689389,0.0352741963550056,1038.4,11026,3.735590906814733,0.00017050128039211568,0.0010067594540795156,0.0
agents demographiques (v6),0.5,10,526,0.34248437465908405,-0.14731436057817682,0.07309033186771297,0.06642902473255732,0.03095434973241698,0.17840420097542564,0.03739730077411457,519.05,608.7237499999999,0.09790780500240565,0.024817473134692673,0.1110655345218269,0.03547467500014034,1038.95,11026,3.503221731492304,0.00015087556691835966,0.0007715658080289366,0.0
agents demographiques (v6),0.5,11,526,0.35576471712056273,-0.15003340613896554,0.07361447037037869,0.06477809195066601,0.029520167335713582,0.18056524555028852,0.03922521924546901,520.0,611.78875,0.09843302601869809,0.024818555648319408,0.11284787519458517,0.03525792461495243,1038.9,11026,3.72272108055248,0.0001778227452053284,0.0008312819232590024,0.0
agents demographiques (v6),0.5,12,526,0.336754325241631,-0.15482544020359368,0.07315104781949555,0.06754448447261871,0.03207944757999492,0.1810448394579549,0.039508478116823675,517.25,612.0037500000001,0.09796946272704156,0.024818414907546014,0.11145708798770862,0.03546503689262379,1042.0,11026,3.4026269546201555,0.0002079160384523493,0.0011316503335448117,0.0
agents demographiques (v6),0.5,13,526,0.3529328851976516,-0.1445516624947979,0.07325490100031479,0.06683376661520704,0.030863441560852925,0.18682088896435312,0.041930478281855754,521.6,609.73875,0.09805609212923343,0.024801191128918647,0.11319124834742052,0.035970325054354116,1041.55,11026,3.3426629853057785,0.00014585014674975828,0.000974407479134685,0.0
agents demographiques (v6),0.5,14,526,0.3712296287992601,-0.15140173904497867,0.07466551010968192,0.0670451248981853,0.03045404256124952,0.18127164107487959,0.03755631076332597,518.1,610.5362499999999,0.09943264537721135,0.02476713526752943,0.11587857031146306,0.03659108233693578,1041.25,11026,3.6142344563030506,0.00017734589196558354,0.0007665358206393855,0.0
agents demographiques (v6),0.5,15,526,0.3598542701031932,-0.15142188268574885,0.07262020883559811,0.06506535959514823,0.029073134964515662,0.1785594098928009,0.038122986948017024,519.7,612.43625,0.09747807983181679,0.024857870996218674,0.11295105903288961,0.03599222463063256,1039.5,11026,4.387394348205633,0.00019615854504320508,0.0009043368075813932,0.0
agents demographiques (v6),0.5,16,526,0.34921180530777984,-0.15321502911709206,0.07494732566007668,0.06469045247455743,0.02937221888700632,0.1823555409814955,0.041170375919054925,522.75,617.335,0.09982579086342376,0.024878465203347078,0.11439013396104879,0.03531823358755111,1042.1,11026,3.335323764701806,0.00016771011050575253,0.0007418552125435364,0.0
agents demographiques (v6),0.5,17,526,0.3545579819051707,-0.14933069217966655,0.07479838490105702,0.06405417259262312,0.02862042024060872,0.17870358978503628,0.03804120549577461,520.7,612.10625,0.09960538886310678,0.024807003962049764,0.1142761542820871,0.0354337523520144,1040.45,11026,3.551131771558794,0.00015967599743404307,0.0010301487102330601,0.0
agents demographiques (v6),0.5,18,526,0.3621195519394941,-0.15403669594699965,0.07353628607344935,0.06738516844095072,0.031416502962884243,0.18089128981128777,0.03930302896225568,522.1,617.16625,0.09838359423716923,0.024847308163719887,0.1146791362844497,0.03596866547806647,1040.45,11026,3.5945362294916725,0.00016642059658182072,0.0007952126020411419,0.0
agents demographiques (v6),0.5,19,526,0.34153164027298877,-0.1501302372207295,0.07331515435413502,0.06369706760015266,0.028903364577630625,0.17782748399753062,0.03841972971655849,517.15,608.505,0.09812187572817119,0.024806721374036163,0.11093763836182274,0.034793703022522035,1040.3,11026,3.6171032467204807,0.00017676484517576034,0.0009179439318027938,0.0
agents composite,0.05,0,53,0.4594932908426191,-0.07456334895441585,0.043553438298893396,0.027190336561594426,0.0048258324047711215,0.10405172694482531,0.008539188867745004,719.8,777.7949999999998,0.06835187046259486,0.024798432163701464,0.09510131184931371,0.022364504156823305,1051.8,11026,3.95828893362413,0.00018085721890250672,0.000483131520523181,0.0
agents composite,0.05,1,53,0.45969018642555337,-0.07115402222047307,0.0437333686696012,0.027293985811087034,0.004844061467803612,0.10472087962577739,0.009151336722585432,722.85,778.2237499999999,0.06855324878087118,0.024819880111269982,0.09558923980904636,0.022449924343283422,1051.55,11026,3.424683917662689,0.00015751344950074676,0.0005225323117714742,0.0
agents composite,0.05,2,53,0.45911037448448316,-0.07133841636185667,0.0433078114464311,0.02753254197092584,0.004982240308799478,0.10522813688212926,0.009522338403041813,721.05,776.4399999999999,0.0680894324948553,0.024781621048424202,0.0947821413539255,0.022550301662126362,1051.55,11026,3.5380749510113985,0.0001929469556631522,0.0006511460203652099,0.0
agents composite,0.05,3,53,0.45935344468122613,-0.07108793496323607,0.04287113595079163,0.02776788745921178,0.0051320261990046405,0.10555000779304571,0.009501673239405983,719.0,774.0237500000001,0.06761652034572585,0.024745384394934216,0.09432229353983206,0.02263586126020714,1051.45,11026,3.991159903060124,0.0001681564144937281,0.0005333482209327707,0.0
agents composite,0.05,4,53,0.4586500378301392,-0.07246936836851336,0.043952723495906225,0.027050328674845248,0.004526331522034056,0.10405208872231046,0.008206922250400664,720.1,776.3625,0.06869162022762736,0.02473889673172113,0.09552096198522521,0.02252399715281119,1051.8,11026,3.895818764541533,0.00018240992401027476,0.0006024078747332907,0.0
agents composite,0.05,5,53,0.4556655533497814,-0.07282549520499171,0.04340115696586414,0.027289828729370285,0.004770609744080331,0.10438031134570372,0.008888066724430488,719.55,776.0674999999999,0.06820535734255188,0.024804200376687742,0.094467634772067,0.022519218985289954,1051.65,11026,3.15246240751086,0.00020763988445513489,0.0006382284930479439,0.0
agents composite,0.05,6,53,0.4657933632789482,-0.0728585467535412,0.04399152522033867,0.027857725577306418,0.005199773527294296,0.10557300126983897,0.0100285125880476,720.55,777.1737499999999,0.06876831612643661,0.02477679090609794,0.09623559923621458,0.02265795205001212,1051.8,11026,3.97932134885283,0.00020139011888957456,0.0006250395034172343,0.0
agents composite,0.05,7,53,0.4616574387519815,-0.07240339008658447,0.043664759732724934,0.02780499650884727,0.0051925051915069145,0.10546577946768058,0.009742157794676798,721.4,777.70875,0.06847417463511589,0.024809414902390952,0.09536139533497207,0.022612491317340354,1051.95,11026,2.8372948361387325,0.00018430415144860305,0.0005013472601957193,0.0
agents composite,0.05,8,53,0.4595055009823481,-0.07256051004661668,0.04333909546689393,0.027904309343035987,0.005295952021064747,0.10590013856077682,0.009686811492223613,719.7,776.0074999999999,0.06811064872409528,0.024771553257201352,0.09486908109762657,0.02260835732197124,1051.75,11026,3.542426916894474,0.00013646970820893666,0.0005395804031317414,0.0
agents composite,0.05,9,53,0.459276857194126,-0.07327443784140131,0.043153366469609225,0.0276700987290757,0.004987302740826233,0.10453944821697966,0.00858912659679538,718.7,775.5262500000001,0.06797054634806969,0.024817179878460466,0.09540637358333781,0.022682795988249467,1051.7,11026,3.3211248384105874,0.0001718722822741243,0.0004765330055040985,0.0
agents composite,0.05,10,53,0.45832554271460135,-0.07259722108032551,0.04334324067124134,0.02776153798844483,0.005126468364367816,0.10495472354773472,0.009548953920401698,719.1,775.39125,0.06811597551528542,0.024772734844044082,0.09498230918133267,0.022635069624077013,1051.75,11026,3.3746393444527047,0.0001676180320844917,0.0005005707963321202,0.0
agents composite,0.05,11,53,0.45899890226768464,-0.07141212407150066,0.04372765317661671,0.027715051304354265,0.00508877148419902,0.10434087759982344,0.009145527932839626,720.85,776.28625,0.06843324055163982,0.024705587375023114,0.09522624405255675,0.022626279820155245,1051.7,11026,3.197995916916624,0.00022261434980040996,0.0005527929147565035,0.0
agents composite,0.05,12,53,0.45868986692481,-0.07338740826573964,0.04363448719466034,0.02762235030293696,0.0049023591789752845,0.10529992757559296,0.009544724334600754,719.7,776.7,0.06842632273890234,0.024791835544241997,0.09523270307159655,0.022719991123961676,1051.6,11026,4.050166188423152,0.00017853063503428,0.0006009834020642025,0.0
agents composite,0.05,13,53,0.4619233543312159,-0.07142340721222962,0.04361907714700121,0.027569750699134993,0.004919554253960564,0.10433671715874433,0.008408075054357061,722.45,778.01875,0.06836313088060732,0.02474405373360611,0.09573625758732765,0.02265019644517443,1051.85,11026,3.282503881303002,0.00020524936702523452,0.000586559684617643,0.0
agents composite,0.05,14,53,0.4593771118777718,-0.07230075411036097,0.04297509596405877,0.027866697934840652,0.0051686591795172265,0.1060845329927047,0.009274088200504196,719.2,775.25125,0.06777072525423573,0.024795629290176962,0.09477841637744765,0.022698038755323426,1051.4,11026,3.490931245604602,0.00015014832379406975,0.00047961388541438026,0.0
agents composite,0.05,15,53,0.45839621736376585,-0.07111352553904249,0.04326635055899945,0.027864424921093745,0.005126946444700676,0.10521717114814219,0.0089975614496286,718.15,773.1299999999999,0.06807977236342305,0.024813421804423596,0.09480232508307644,0.02273747847639307,1051.5,11026,3.223209103219487,0.00020135831251852745,0.0006127610856017535,0.0
agents composite,0.05,16,53,0.4657102130423874,-0.07270567098438097,0.04388656149345557,0.028242528821175627,0.005513473773630314,0.10529965598406663,0.009758215643671908,720.0,776.4525000000001,0.06865583764104294,0.024769276147587366,0.096627157014888,0.022729055047545313,1051.5,11026,3.236628310528228,0.0001750982598973647,0.00046619438478412217,0.0
agents composite,0.05,17,53,0.4594715137030047,-0.07173186230732276,0.04338897333603464,0.02753430735891583,0.004759795829584204,0.10543068705162204,0.009215599709492678,719.8,775.4224999999999,0.06818477285062337,0.02479579951458873,0.09544982629688616,0.022774511529331624,1051.45,11026,3.2662797389895015,0.00015674623262426458,0.0005607605496121728,0.0
agents composite,0.05,18,53,0.4589492617352578,-0.073675818682714,0.043534852787645614,0.02762198396016451,0.005090076075344813,0.10438845133911938,0.008611863181181803,720.4,777.6975,0.068291762063906,0.02475690927626038,0.09488044504861823,0.022531907884819697,1051.6,11026,3.4458996443562326,0.00016885826564039055,0.00046268450172342517,0.0
agents composite,0.05,19,53,0.4578500900451811,-0.07266955397106345,0.0437875895601188,0.027854153024640664,0.00534643020588757,0.10613117870722433,0.009738593155893538,719.7,776.0987499999999,0.06851510060586595,0.024727511045747153,0.09546576985723831,0.022507722818753094,1051.9,11026,3.2301362894958383,0.00015814822334779744,0.0006022990584260646,0.0
agents composite,0.1,0,105,0.4692579859340601,-0.07600721083301909,0.04468354619876344,0.02816471634639861,0.005319415709175435,0.1075122216186855,0.010222161868549698,716.3,775.2225000000001,0.06946350194904416,0.024779955750280722,0.09738210335113397,0.022845300637223176,1051.0,11026,3.09117747874951,0.00018711389510025881,0.0006344935381760125,0.0
agents composite,0.1,1,105,0.4723753560801923,-0.07807755310814579,0.04555108232607066,0.028305053944475113,0.005202991245461249,0.10671595145006904,0.009207672441583492,711.95,772.2450000000001,0.07037450148300298,0.024823419156932317,0.09933754606462526,0.023102062699013864,1050.95,11026,3.4918549915555346,0.00019301454460814106,0.0005775585475183372,0.0
agents composite,0.1,2,105,0.46877238917894903,-0.07755280337164994,0.04526520919268013,0.02834690361148142,0.005357491785707439,0.10626270790792176,0.009006900886148111,712.7,772.61875,0.07003589697871819,0.02477068778603806,0.09837329663243878,0.02298941182577398,1051.25,11026,3.418120781875201,0.00014626554079038288,0.0005663874886118123,0.0
agents composite,0.1,3,105,0.4705032709640275,-0.07619737812690075,0.045320328955292526,0.02838542326156874,0.005580830360728331,0.10619073632571549,0.008657979635545349,713.85,772.73,0.07012428582749292,0.02480395687220039,0.09871704265000564,0.022804592900840408,1051.6,11026,3.2218763445370135,0.00016758827725485618,0.0006529091387338961,0.0
agents composite,0.1,4,105,0.46657775003952445,-0.07444791587535826,0.045079267832365544,0.0281945856381574,0.005295190077890696,0.10839020776880973,0.010783129547090778,715.8,773.37625,0.06983037208397636,0.02475110425161081,0.09813745691793592,0.022899395560266704,1051.6,11026,3.1369589123781565,0.0001849652039273596,0.0006010419187518102,0.0
agents composite,0.1,5,105,0.47278652960186845,-0.07429267302618225,0.04450417461324747,0.02800262081946735,0.0048658600493085465,0.10733160162510447,0.009044151098175551,712.65,769.84375,0.06932453194798667,0.024820357334739203,0.09800376863032231,0.023136760770158804,1051.6,11026,3.1927840816922903,0.00019054602958426466,0.0005377572516409232,0.0
agents composite,0.1,6,105,0.46880437362354116,-0.07472733745428661,0.04469031150044481,0.028352717311819493,0.00558059706306396,0.10824306363112066,0.011335237232052764,714.75,772.475,0.06946415223612011,0.0247738407356753,0.09807647525870132,0.022772120248755533,1050.8,11026,3.31221515466149,0.0001374560319958033,0.00049678964421154,0.0
agents composite,0.1,7,105,0.46917867339106234,-0.07743732590529251,0.04557087351091414,0.028102018494409593,0.005128420246497952,0.1062858838043073,0.00950662482408568,714.15,774.09375,0.07034261665727026,0.024771743146356124,0.09898937369109992,0.02297359824791164,1051.6,11026,3.836835426460661,0.00017558399607314702,0.0005908918841315511,0.0
agents composite,0.1,8,105,0.467184085058584,-0.0780333579937934,0.04521397904807391,0.02844155476113814,0.005360646439515199,0.10830761086800238,0.010970502156193815,711.9,772.1537500000001,0.06995393074667516,0.02473995169860126,0.0982297380165161,0.02308090832162294,1051.4,11026,4.506012898737608,0.00015388087891330906,0.0005950329524395141,0.0
agents composite,0.1,9,105,0.4685022864458895,-0.07307536194854691,0.04475095300382246,0.028681502472232286,0.005788330761698376,0.10724866413663611,0.010044221644785134,716.5,772.9862499999999,0.06949553999876863,0.024744586994946173,0.09792052873426925,0.02289317171053391,1051.25,11026,4.165994625290418,0.00018724959448728444,0.0005812778570881894,0.0
agents composite,0.1,10,105,0.46714255899298457,-0.07713134568896063,0.04529589570305429,0.02800557190982228,0.005271357022640432,0.10620631558401308,0.010285292123690684,715.8,775.625,0.07008045604853418,0.024784560345479885,0.09817025141783792,0.022734214887181848,1051.45,11026,2.6732530840311535,0.00017079045482911638,0.0004323780701917741,0.0
agents composite,0.1,11,105,0.4715329163225407,-0.07504162506856615,0.04424867618463295,0.02876986705908473,0.005898359432909776,0.10767644396161506,0.01040649330074235,714.55,772.52125,0.06903306145897722,0.024784385274344272,0.09747207440955294,0.022871507626174955,1051.4,11026,3.1232972283987044,0.0001708209671757816,0.0005969889359775136,0.0
agents composite,0.1,12,105,0.47014572745910044,-0.07440602709347277,0.045104019541749904,0.028058259113222274,0.005182850973728243,0.1074503329261618,0.010797720171664485,715.8,773.3412500000001,0.06987363835647964,0.024769618814729732,0.09835271723305745,0.02287540813949403,1051.3,11026,3.122250328750824,0.0001402779262044129,0.00048381036971777716,0.0
agents composite,0.1,13,105,0.46792569713521714,-0.0731757094935509,0.04380739157743807,0.028298724391919015,0.005405634750438291,0.10747391532551012,0.010692439521816602,715.25,771.7212499999999,0.06857919199321964,0.024771800415781576,0.09718600941528781,0.022893089641480725,1051.2,11026,3.1036762217962695,0.00020291674953497871,0.0005225952232753042,0.0
agents composite,0.1,14,105,0.4674011782736538,-0.07613527602742054,0.044555156623472085,0.027716231388055797,0.004995896612091672,0.10634555495201883,0.009138652000724237,713.1,771.86625,0.06928999457417473,0.024734837950702644,0.09739682181185473,0.022720334775964125,1051.65,11026,3.1097940301982065,0.00019346454491979583,0.0005357345822777655,0.0
agents composite,0.1,15,105,0.4686755864825167,-0.07387739771270185,0.04414524952511544,0.028254249205769216,0.005320695274307445,0.10635794591702237,0.009965671121784134,715.05,772.0899999999999,0.06892420514966956,0.024778955624554115,0.09724307734292523,0.02293355393146177,1051.2,11026,3.390469296613976,0.00017949510870985143,0.0006030741737109359,0.0
agents composite,0.1,16,105,0.47264392688746765,-0.07561732642728669,0.04497434716454764,0.028340472409040095,0.005362339370796599,0.1073920636873085,0.010179276571651852,713.65,772.0287500000001,0.06977323657439875,0.024798889409851116,0.09846622783510679,0.022978133038243496,1051.55,11026,2.933862587015145,0.0001429973705375247,0.0005018715780992824,0.0
agents composite,0.1,17,105,0.47267364953124635,-0.0796558387720141,0.04454352790659731,0.02904155195305575,0.006231597962107423,0.10746197718631179,0.010760456273764249,713.2,774.9275,0.069312922073336,0.02476939416673869,0.09819778586905922,0.022809953990948328,1051.95,11026,2.4267195859262256,0.00017175553736397338,0.0005684066404636376,0.0
agents composite,0.1,18,105,0.47086907323577903,-0.0761059202109099,0.04523139542828979,0.028733110977999958,0.005990553169403334,0.10758120586637698,0.010871505522361047,714.9,773.79,0.06999291132612895,0.024761515897839155,0.09849160276433104,0.022742557808596624,1051.15,11026,2.911718146404721,0.00017058283196365632,0.0006247719590450253,0.0
agents composite,0.1,19,105,0.46566186035653057,-0.07578318793272054,0.04522815823088446,0.028435668727592407,0.00554440930393495,0.10567402763256432,0.00990705145018507,713.5,772.0049999999999,0.06999562783804747,0.024767469607163008,0.09792119232500043,0.022891259423657457,1051.45,11026,4.4061408197057075,0.00019392510703593284,0.0005088324048357836,0.0
agents composite,0.25,0,263,0.4929479997068882,-0.09255635283032548,0.05027745645094734,0.030981743861657075,0.006951196662783439,0.11612836719906597,0.014536690203042227,688.6,758.835,0.0750633886422255,0.024785932191278164,0.1071258712613992,0.024030547198873636,1050.55,11026,3.489750560478356,0.00016271598173868426,0.0005258063083496578,0.0
agents composite,0.25,1,263,0.49556100838529377,-0.08798054956709922,0.050689176785547574,0.030077107412391592,0.005884974250013459,0.11369644516639701,0.011676330092671938,691.15,757.82375,0.07550161707615313,0.02481244029060556,0.10755491740034501,0.024192133162378133,1050.55,11026,3.73378524336761,0.0001750246727845029,0.0005559426928997513,0.0
agents composite,0.25,2,263,0.497857933775452,-0.09433564926400795,0.05070179768817833,0.03179096862224705,0.0077706597512652645,0.11553679828313382,0.013673173546244227,688.1,759.7737500000001,0.07555089973061221,0.02484910204243389,0.10765278988284234,0.024020308870981784,1050.5,11026,3.837650648508797,0.00020397286763320028,0.0006010807554280818,0.0
agents composite,0.25,3,263,0.5032137561138107,-0.09350047618576829,0.05117418649244518,0.032290343025296896,0.007940950352027354,0.11586661972160021,0.012821538675454852,687.7,758.6324999999999,0.07599125250500703,0.02481706601256185,0.10931556228409452,0.024349392673269542,1049.8,11026,3.6005261367664696,0.00016964535444149303,0.0006759708175266286,0.0
agents composite,0.25,4,263,0.49494573365305083,-0.09277779973909961,0.051359556396582656,0.03166103414716724,0.007243291454110505,0.11478359127987323,0.012055673357860008,688.5,758.9100000000001,0.07611511002313351,0.02475555362655085,0.10812791915606598,0.024417742693056736,1050.05,11026,3.6667459198894026,0.00019778381622095404,0.0005995119859430144,0.0
agents composite,0.25,5,263,0.49395008507504173,-0.0940406476059249,0.05097754838511597,0.03110074095285843,0.006599092995099032,0.11610576415136901,0.012369985456788135,683.8,754.78,0.07577105958313335,0.024793511198017378,0.10761298967183303,0.024501647957759397,1049.55,11026,3.9807517651047686,0.00019440555039212354,0.0005787961278742047,0.0
agents composite,0.25,6,263,0.49672245084723676,-0.08942809462001,0.050465029272032655,0.03170374275648004,0.007432658878024925,0.11590892321806534,0.013418707497975663,687.5,755.02,0.07520021278642482,0.02473518351439216,0.10681480946568493,0.024271083878455113,1050.25,11026,3.7118279414146715,0.00015060269047755402,0.0005997501952892817,0.0
agents composite,0.25,7,263,0.49823072636526994,-0.08962099981360927,0.051977731019267615,0.030625604174439693,0.0063504118129753435,0.11303267255305585,0.011091739757630767,689.9,757.8162500000001,0.07676639628151208,0.02478866526224446,0.10928083027752968,0.02427519236146435,1049.55,11026,3.7076045812315552,0.00017244276021773766,0.0006175098530822659,0.0
agents composite,0.25,8,263,0.49507026887169403,-0.09267323606415023,0.050051063670774804,0.030030398873311,0.0061464409352606775,0.11340119918331071,0.012529892521405087,689.65,760.0899999999999,0.07485614057932638,0.02480507690855158,0.10695652761272882,0.023883957938050322,1050.4,11026,3.2799351150555336,0.00018353505755148086,0.0007362442906625518,0.0
agents composite,0.25,9,263,0.4980220156811526,-0.09068576129841732,0.050690808112340335,0.031551536904711394,0.007178427497610183,0.11599103714939576,0.013301216009065961,689.4,758.15375,0.07542255450812951,0.02473174639578918,0.10752577345594647,0.02437310940710121,1050.45,11026,2.9380219121732627,0.00019046464208628982,0.00047074440259466127,0.0
agents composite,0.25,10,263,0.498492222161165,-0.09098703388600904,0.05048525886106787,0.03080747671686198,0.006491447002732742,0.11324826118493403,0.011380625529321994,689.15,758.13,0.075270368099515,0.02478510923844713,0.1077379479516465,0.024316029714129238,1050.0,11026,3.450637250696951,0.00020341543275250774,0.0006402775875103792,0.0
agents composite,0.25,11,263,0.4921954966029475,-0.0923218545537331,0.050236136041156024,0.029888380412755162,0.005791663419223329,0.11407225060226975,0.011624241720604875,687.75,757.7025,0.07496231346687417,0.024726177425718143,0.10647695702288451,0.024096716993531834,1050.5,11026,3.4540565152088103,0.00020481963798838884,0.0005411535327821952,0.0
agents composite,0.25,12,263,0.49599853506493796,-0.09376999861452906,0.05148135603040148,0.030273724009957086,0.006044044538299889,0.11405086799108946,0.011064675855096073,686.8,757.865,0.07629181678691684,0.024810460756515357,0.10801106359769182,0.024229679471657196,1050.3,11026,3.3880294552650536,0.00018505945805979924,0.0004557127429231003,0.0
agents composite,0.25,13,263,0.4994793618411838,-0.09478861107039271,0.05019840152587435,0.032187999314479104,0.007991258544472375,0.11570849535079934,0.013207136729798577,687.0,758.93875,0.07496100176464632,0.02476260023877197,0.10770465831830106,0.02419674077000673,1050.05,11026,3.5531763958463967,0.0001608712797250607,0.0006415916669006717,0.0
agents composite,0.25,14,263,0.5007905581786402,-0.08959144401956964,0.05121875293782684,0.031084011788188055,0.00672008420773881,0.1139171599488211,0.011555249858572453,690.15,758.0662500000001,0.0759943055072175,0.02477555256939066,0.10878809078481087,0.024363927580449245,1050.25,11026,3.759848392674556,0.00015996889007888256,0.0006344381796145567,0.0
agents composite,0.25,15,263,0.49977772819588095,-0.0915139837567509,0.04892768812005885,0.03084368460033764,0.006521492014105741,0.11472792766569033,0.0123012921389197,687.8,757.08375,0.07373051790436368,0.02480282978430483,0.10652555652009008,0.0243221925862319,1050.3,11026,2.63054999367637,0.0001708105952155524,0.0005022701003133932,0.0
agents composite,0.25,16,263,0.4986026280739209,-0.09149769413556996,0.050563160489720274,0.03090743287398448,0.006684956840346635,0.1140479613619632,0.01176841388978457,685.8,754.86875,0.07537643977566072,0.02481327928594045,0.10867385909322212,0.024222476033637846,1049.85,11026,3.63075692292024,0.00016869221312265333,0.0006402884431580761,0.0
agents composite,0.25,17,263,0.49245962289745315,-0.09055683525122804,0.049490931625710013,0.03201494368545048,0.00794014898472261,0.11493071968057138,0.012865956305006795,689.45,758.10125,0.07430868382975174,0.02481775220404173,0.10564409875208382,0.024074794700727868,1050.95,11026,3.6777656173140523,0.00016875384009194217,0.0005806285890106367,0.0
agents composite,0.25,18,263,0.495264724674273,-0.09329746870910438,0.0490509568044656,0.03165983945954329,0.0077041822698077946,0.11551806264666035,0.013284409195550587,687.65,758.4075,0.07380853676032563,0.02475757995586003,0.10587982419672641,0.023955657189735493,1050.1,11026,3.6021459060128524,0.00016035131730068785,0.0005731897911692078,0.0
agents composite,0.25,19,263,0.499926098978496,-0.08602692295620595,0.04949707973267138,0.031132583177695582,0.0067573960135161905,0.11488514119124302,0.01247365354476275,691.6,756.69625,0.07432208882672393,0.024825009094052553,0.10625095724247023,0.024375187164179392,1050.25,11026,3.943615214690502,0.00017629145127870171,0.0007432469656265343,0.0
agents composite,0.5,0,526,0.5467744395293229,-0.12211654850423648,0.059981107207262525,0.03898463972772004,0.011191100278216654,0.13370622970319007,0.01798371202876073,634.6,722.875,0.08484421512663841,0.024863107919375883,0.12492360937425913,0.027793539449503385,1048.9,11026,2.9748087635152696,0.00017035664346392177,0.0006409687442998048,0.0
agents composite,0.5,1,526,0.5512265762320872,-0.11870240442564806,0.061494870958343446,0.04074725773009172,0.012769380024850792,0.13547027742469298,0.01837390597909863,632.45,717.635,0.0863207478679443,0.024825876909600857,0.12645068387041505,0.027977877705240926,1047.55,11026,3.707566760295936,0.00017360809722656473,0.0007738920512737062,0.0
agents composite,0.5,2,526,0.5439796466106612,-0.11829157652313493,0.06160919332332094,0.03981298613426461,0.01218999250342289,0.13389059145210214,0.016887588999969894,631.7,716.45,0.08641140389219346,0.024802210568872517,0.12527632664721927,0.027622993630841718,1048.3,11026,3.480329338969565,0.0001791751366303141,0.000679938325634521,0.0
agents composite,0.5,3,526,0.5356451474639491,-0.12126811713423269,0.06033111747388485,0.03850072902458389,0.011424451434302155,0.13169909270329622,0.017693118890508425,634.25,721.7787500000001,0.08513699516568816,0.024805877691803313,0.12391717313747144,0.027076277590281733,1049.0,11026,3.1100104604490664,0.00016357979465396523,0.000800523181804819,0.0
agents composite,0.5,4,526,0.5460778794364235,-0.12130861263084214,0.061690076954772334,0.03912227243223758,0.011423901950805601,0.1312591357429574,0.015026331104709426,634.0,721.5274999999999,0.086447396258295,0.024757319303522672,0.12635246354589902,0.027698370481431978,1048.9,11026,4.2544539256088205,0.00019574740167467783,0.0007416474400280827,0.0
agents composite,0.5,5,526,0.5487193232227603,-0.11452002738309808,0.059767709209267404,0.03934474241534491,0.011130052007043627,0.13538271250369985,0.016951201772524738,633.8,715.7700000000001,0.08454814108070915,0.02478043187144175,0.12440371232868049,0.028214690408301286,1048.15,11026,3.1271515670138053,0.00023601711163866328,0.0006134349775920076,0.0
agents composite,0.5,6,526,0.5408920654501964,-0.12390335395454954,0.06097421382921299,0.03976399231463944,0.011716103726529706,0.13245105438223898,0.016231894496319774,628.25,717.1012499999999,0.08581445756581764,0.02484024373660465,0.1250311686095967,0.02804788858810973,1048.55,11026,4.260168642081477,0.00021485435372348014,0.000706622688181514,0.0
