jeu,predicteur,n,top1_monde_ferme,top1_ic_bas,top1_ic_haut,tpr_0_1pct,tpr_0_1pct_fp_absolus,tpr_0_1pct_ic_bas_seuil_rejoue,tpr_0_1pct_ic_haut_seuil_rejoue,tpr_0_1pct_ic_bas_seuil_fixe,tpr_0_1pct_ic_haut_seuil_fixe,tpr_1pct,tpr_1pct_fp_absolus,tpr_1pct_ic_bas_seuil_rejoue,tpr_1pct_ic_haut_seuil_rejoue,tpr_1pct_ic_bas_seuil_fixe,tpr_1pct_ic_haut_seuil_fixe
Twin,Meilleur jumeau (JSON Persona GPT4.1),2058,0.20621963070942662,0.18950437317784258,0.2240038872691934,0.00928862973760933,2.0580000000000003,0.0022769679300291544,0.015579361168168564,0.005344995140913508,0.013605442176870748,0.030408163265306123,20.580000000000002,0.020092865241334627,0.03985043037623213,0.022351797862001945,0.03741496598639456
Twin,Demographics Only - GPT4.1-mini,2058,0.020796890184645284,0.015549076773566569,0.028182701652089408,0.0009830903790087463,2.0580000000000003,0.0,0.0029154518950437317,0.0,0.0024295432458697765,0.0019814509654793593,20.580000000000002,0.00048590864917395527,0.0039610280438706095,0.00048590864917395527,0.003887269193391642
Twin,PMM k=10,2058,0.0006802721088435374,0.0,0.001943634596695821,0.0,2.0580000000000003,0.0,0.0,0.0,0.0,0.0,20.580000000000002,0.0,0.0,0.0,0.0
Twin,Retest humain (plafond),2058,0.8166180758017493,0.7988338192419825,0.8323615160349854,0.36858697764820214,2.0580000000000003,0.1356172983479106,0.42618611516034977,0.3464528668610301,0.3882410106899903,0.5448858114674441,20.580000000000002,0.5075714806330696,0.5754544000203767,0.511175898931001,0.5558794946550049
Stanford,Meilleur agent (composite),1052,0.6568441064638784,0.6283269961977186,0.6844106463878327,0.08473764258555133,1.052,0.024467252851711023,0.1620307034220532,0.06749049429657794,0.10076045627376426,0.20391001267427122,10.520000000000001,0.15669079304725694,0.2449458174904943,0.17775665399239543,0.22718631178707224
Stanford,démographique,1052,0.022813688212927757,0.014258555133079848,0.03136882129277566,0.0,1.052,0.0,0.0,0.0,0.0,0.0,10.520000000000001,0.0,0.0,0.0,0.0
Stanford,PMM k=10,1052,0.00532319391634981,0.0009505703422053232,0.010456273764258554,0.0,1.052,0.0,0.0,0.0,0.0,0.0,10.52,0.0,0.0,0.0,0.0
Stanford,Retest humain (plafond),1052,0.9674904942965779,0.9562737642585551,0.9781368821292775,0.6353384030418251,1.052,0.1989549112801014,0.8787755703422053,0.5960076045627376,0.653041825095057,0.9068821292775665,10.520000000000001,0.8818231939163498,0.9334600760456274,0.8878326996197718,0.9239543726235742
