n_menages,n_observations,obs_par_menage,sigma2_entre,sigma2_intra,part_stable,ic_bas,ic_haut,rho_pairs_impairs,k_spearman_brown,rho_pairs_impairs_ramene,ecart_deux_estimateurs,variable,libelle
8337,77747,9.325536763823917,16.505730522217878,14.924802417598551,0.5251495593098359,0.5096577120289121,0.538697168661705,0.814291534018244,4.662768381911959,0.4846375992896449,0.040511960020190974,infl1,"inflation a un an, moyenne de la densite"
8336,77737,9.32545585412668,15.769411063712317,16.061309280290462,0.49541483489183524,0.4769864020066001,0.5140603522515989,0.7891990773859044,4.66272792706334,0.44534519240444864,0.0500696424873866,infl3,"inflation a trois ans, moyenne de la densite"
8392,78861,9.397163965681601,72.76268166410826,84.67966071735648,0.4621544659683265,0.4439555875174264,0.4827203619601796,0.7634800746768939,4.698581982840801,0.40723534527869903,0.054919120689627454,revenu,croissance attendue du revenu du menage
8395,78906,9.399166170339488,54.80818888004986,97.16236140040134,0.3606500652850511,0.34436197635539506,0.381114008018773,0.6974713035750248,4.699583085169744,0.32911542765706997,0.031534637627981144,depense,croissance attendue de la depense du menage
8396,78888,9.395902810862315,58.05643739305901,62.30192886555276,0.48236312271233583,0.4654421875248395,0.498697719235202,0.7783578533742648,4.697951405431158,0.427758018669161,0.05460510404317481,logement,variation attendue du prix du logement
5396,47995,8.89455151964418,193.7459438427715,152.83533180167404,0.559020228321664,0.5404746035687499,0.5798070690718495,0.8265540474900467,4.44727575982209,0.5172700149117954,0.04175021340986862,perte_emploi,probabilite de perdre son emploi
8398,78992,9.406049059299834,287.7586689031657,316.05490610219914,0.4765687305069433,0.4641056903342873,0.48653326568713007,0.7954719256830534,4.703024529649917,0.4526484490095986,0.02392028149734471,chomage,probabilite que le chomage augmente
8337,77747,9.325536763823917,524.4036461145155,326.71944132465376,0.6161313843480897,0.5995218131988749,0.6299025411290631,0.7918703677927877,4.662768381911959,0.44933132950911225,0.16680005483897742,infl1_var,"incertitude d'inflation, variance de la densite"
8391,78771,9.387558097962103,60.51650336150037,69.51433670050912,0.4654011566228526,0.44711904028006205,0.48258469655744624,0.763323151023421,4.693779048981051,0.4072725023758452,0.05812865424700736,infl1_point,prevision ponctuelle d'inflation a un an
