modele,cle_modele,camp,identite,item,famille,n_modalites,rejet,n_tentatives,motif_rejet,gs_decrit,gs_reel_w1,gs_reel_w1_sans_biais,gs_reel_w2,tv_decrit_reel,tv_plancher_w1_w2,pos_decrit,pos_reel_w1,pos_reel_w2
Qwen3-4B-Base,q4base,gauche,journaliste,union1,hors famille,4,False,1,,0.6602,0.1864292738471095,0.1868774211400112,0.21067462576701224,0.3992805755395684,0.014388489208633056,,,
Qwen3-4B-Base,q4base,gauche,journaliste,spkath/y,libertes civiles (spk/col/lib),2,False,1,,0.47119999999999995,0.2254541690388696,0.2259961261759823,0.2254541690388696,0.2505035971223022,0.0,0.38,0.1294964028776978,0.1294964028776978
Qwen3-4B-Base,q4base,gauche,journaliste,colath,libertes civiles (spk/col/lib),2,False,1,,0.47119999999999995,0.28882793046138633,0.2895222283711493,0.2980752088976302,0.20494004796163068,0.007194244604316502,0.38,0.1750599520383693,0.1822541966426858
Qwen3-4B-Base,q4base,gauche,journaliste,spkrac/y,libertes civiles (spk/col/lib),2,False,1,,0.21120000000000005,0.4729453846994347,0.4740822726434238,0.4863102323896278,0.2636930455635491,0.03357314148681059,,,
Qwen3-4B-Base,q4base,gauche,journaliste,colrac,libertes civiles (spk/col/lib),2,False,1,,0.21120000000000005,0.33299403642553593,0.3337945028592512,0.3274042636394483,0.09103117505995204,0.0047961630695443624,,,
Qwen3-4B-Base,q4base,gauche,journaliste,librac/y,libertes civiles (spk/col/lib),2,False,1,,0.21120000000000005,0.48858754722840436,0.4897620365246265,0.4878514454623353,0.3044604316546763,0.002398081534772223,,,
Qwen3-4B-Base,q4base,gauche,journaliste,spkcom/y,libertes civiles (spk/col/lib),2,False,1,,0.47119999999999995,0.3620930593654572,0.3629634753735473,0.3245748724761197,0.142589928057554,0.03357314148681054,0.38,0.237410071942446,0.2038369304556355
Qwen3-4B-Base,q4base,gauche,journaliste,colcom/y,libertes civiles (spk/col/lib),2,False,1,,0.4032,0.3620930593654572,0.3629634753735473,0.3274042636394483,0.48258992805755396,0.031175059952038342,0.72,0.237410071942446,0.2062350119904076
Qwen3-4B-Base,q4base,gauche,journaliste,libcom/y,libertes civiles (spk/col/lib),2,False,1,,0.35420000000000007,0.30412504528751083,0.30485611510791355,0.2793736234034354,0.04294964028776982,0.019184652278177464,0.23,0.1870503597122302,0.1678657074340527
Qwen3-4B-Base,q4base,gauche,journaliste,spkhomo/y,libertes civiles (spk/col/lib),2,False,1,,0.29520000000000013,0.04681147168596045,0.046923999262128625,0.09994881792407795,0.15601918465227824,0.028776978417266216,0.18,0.0239808153477218,0.052757793764988
Qwen3-4B-Base,q4base,gauche,journaliste,colhomo,libertes civiles (spk/col/lib),2,False,1,,0.35420000000000007,0.05589772786087677,0.05603209739900388,0.10848299777444237,0.7412230215827338,0.02877697841726616,0.77,0.0287769784172661,0.0575539568345323
Qwen3-4B-Base,q4base,gauche,journaliste,libhomo/y,libertes civiles (spk/col/lib),2,False,1,,0.4032,0.08260442006107338,0.0828029883785279,0.1127155829293397,0.2368345323741008,0.016786570743405237,0.28,0.0431654676258992,0.0599520383693045
Qwen3-4B-Base,q4base,gauche,journaliste,cappun,hors famille,2,False,1,,0.21120000000000005,0.4855051210829897,0.4866722007009777,0.4893006458142839,0.2948681055155875,0.01199040767386092,0.12,0.4148681055155875,0.4268585131894484
Qwen3-4B-Base,q4base,gauche,journaliste,polhitok/y,hors famille,2,False,1,,0.21120000000000005,0.4772239762147117,0.4783711492344586,0.4855051210829897,0.4867146282973621,0.021582733812949617,0.12,0.6067146282973621,0.5851318944844125
Qwen3-4B-Base,q4base,gauche,journaliste,polabuse/y,hors famille,2,False,1,,0.35420000000000007,0.07379420204843301,0.07397159195720329,0.02836292117385253,0.19163069544364514,0.02398081534772173,0.23,0.0383693045563549,0.014388489208633
Qwen3-4B-Base,q4base,gauche,journaliste,polattak/y,hors famille,2,False,1,,0.35420000000000007,0.45065530309565305,0.45173860911270997,0.4361632995761664,0.427074340527578,0.02158273381294959,0.23,0.657074340527578,0.6786570743405276
Qwen3-4B-Base,q4base,gauche,journaliste,grass,hors famille,2,False,1,,0.4032,0.23948610895456302,0.24006179671647304,0.2360126287459241,0.1409112709832135,0.0023980815347721396,0.28,0.1390887290167865,0.1366906474820144
Qwen3-4B-Base,q4base,gauche,journaliste,gunlaw,hors famille,2,False,1,,0.35420000000000007,0.2793736234034354,0.2800451946135398,0.27617618135707267,0.6021342925659473,0.002398081534772195,0.77,0.1678657074340527,0.1654676258992805
Qwen3-4B-Base,q4base,gauche,journaliste,owngun,hors famille,2,False,1,,0.21120000000000005,0.31302727602090996,0.3137797454344218,0.33299403642553593,0.07424460431654674,0.016786570743405296,,,
Qwen3-4B-Base,q4base,gauche,journaliste,hunt1,hors famille,4,False,1,,0.6602,0.09701591244989627,0.09724912377790083,0.1369494332591482,0.4496402877697842,0.021582733812949714,,,
Qwen3-4B-Base,q4base,gauche,journaliste,class,hors famille,4,False,1,,0.6901999999999999,0.6532098062557149,0.6547800221361374,0.6465733887709977,0.23033573141486816,0.04316546762589932,,,
Qwen3-4B-Base,q4base,gauche,journaliste,satfin,hors famille,3,False,1,,0.6142,0.6555446290449656,0.6571204574801699,0.6279753175876566,0.10513189448441244,0.07434052757793773,,,
Qwen3-4B-Base,q4base,gauche,journaliste,finalter,hors famille,3,False,1,,0.5912,0.6607318461777342,0.6623201438848922,0.6660110760312614,0.20503597122302153,0.0455635491606714,,,
Qwen3-4B-Base,q4base,gauche,journaliste,finrela,hors famille,5,False,1,,0.7882,0.7240596012398715,0.7258001291274674,0.7231969819827591,0.2557553956834533,0.047961630695443735,,,
Qwen3-4B-Base,q4base,gauche,journaliste,racdif1,hors famille,2,False,1,,0.4032,0.30711545871216706,0.30785371702637904,0.3357544180482952,0.09055155875299765,0.02398081534772184,0.28,0.1894484412470023,0.2134292565947242
Qwen3-4B-Base,q4base,gauche,journaliste,racdif2,hors famille,2,False,1,,0.21120000000000005,0.10848299777444237,0.10874377421140018,0.10848299777444237,0.062446043165467674,0.0,0.12,0.0575539568345323,0.0575539568345323
Qwen3-4B-Base,q4base,gauche,journaliste,racdif3,hors famille,2,False,1,,0.47119999999999995,0.4037058123285544,0.4046762589928058,0.4078693879428832,0.09942446043165468,0.0047961630695443624,0.38,0.2805755395683453,0.2853717026378897
Qwen3-4B-Base,q4base,gauche,journaliste,racdif4,hors famille,2,False,1,,0.21120000000000005,0.21105417824014183,0.2115615200147576,0.23948610895456302,9.592326139087198e-05,0.01918465227817743,0.12,0.1199040767386091,0.1390887290167865
Qwen3-4B-Base,q4base,gauche,journaliste,wlthwhts,hors famille,7,False,1,,0.8493999999999999,0.6520021392957578,0.6535694521306035,0.6672532477615031,0.4533573141486812,0.04796163069544367,,,
Qwen3-4B-Base,q4base,gauche,journaliste,wlthblks,hors famille,7,True,2,recopie du gabarit d'exemple de la relance,,,,,,,,,
Qwen3-4B-Base,q4base,gauche,journaliste,wlthhsps,hors famille,7,True,2,recopie du gabarit d'exemple de la relance,,,,,,,,,
Qwen3-4B-Base,q4base,gauche,journaliste,racwork,hors famille,7,False,1,,0.13419999999999987,0.7390461731334357,0.7408227264342373,0.7292008120122607,0.5587050359712229,0.043165467625899276,,,
Qwen3-4B-Base,q4base,gauche,journaliste,letin1a,hors famille,5,False,1,,0.7894,0.7275330814485104,0.7292819590481463,0.695581664165071,0.23177458033573137,0.05035971223021584,0.565,0.4496402877697841,0.4514388489208633
Qwen3-4B-Base,q4base,gauche,journaliste,getahead,hors famille,3,False,1,,0.6377999999999999,0.5411958203221595,0.5424967718133186,0.5282220266951907,0.33968824940047965,0.019184652278177478,0.38,0.5875299760191847,0.5779376498800959
Qwen3-4B-Base,q4base,gauche,journaliste,aged,hors famille,3,False,1,,0.6592,0.5104865747689618,0.5117137059583102,0.5007332263685456,0.3424460431654677,0.011990407673860875,,,
Qwen3-4B-Base,q4base,gauche,journaliste,parsol,hors famille,5,False,1,,0.7882,0.7794397575464809,0.7813134108098139,0.7865937465854655,0.14028776978417268,0.028776978417266237,,,
Qwen3-4B-Base,q4base,gauche,journaliste,kidssol,hors famille,6,False,1,,0.8194,0.7641771474906407,0.7660141117874932,0.7765068520722991,0.18146282973621108,0.03357314148681051,,,
Qwen3-4B-Base,q4base,gauche,journaliste,spanking,hors famille,4,False,1,,0.6901999999999999,0.687024481134517,0.6886759822910904,0.6873350240670772,0.21988009592326135,0.02398081534772186,0.42333333333333334,0.31654676258992803,0.3229416466826539
Qwen3-4B-Base,q4base,gauche,journaliste,divlaw,hors famille,3,False,1,,0.5102,0.5584597070545003,0.5598021582733814,0.5709159291272019,0.5852517985611512,0.026378896882493987,0.765,0.29856115107913667,0.302158273381295
Qwen3-4B-Base,q4base,gauche,journaliste,sexeduc,hors famille,2,False,1,,0.47119999999999995,0.08697502429710946,0.08718409887474675,0.09994881792407795,0.3344364508393285,0.007194244604316495,0.38,0.0455635491606714,0.052757793764988
Qwen3-4B-Base,q4base,gauche,journaliste,pillok,hors famille,4,False,1,,0.6901999999999999,0.6006245363421493,0.6020683453237411,0.6117695771440402,0.5109112709832135,0.026378896882494018,0.5766666666666667,0.21662669864108702,0.2278177458033572
Qwen3-4B-Base,q4base,gauche,journaliste,xmarsex,hors famille,4,False,1,,0.721,0.6828954102904727,0.6845369857959788,0.6762819959859452,0.34784172661870505,0.050359712230215806,0.38666666666666666,0.6666666666666666,0.6562749800159873
Qwen3-4B-Base,q4base,gauche,journaliste,homosex,hors famille,4,False,1,,0.721,0.369166537273778,0.37005395683453235,0.36580807296608764,0.4717745803357315,0.007194244604316585,0.38666666666666666,0.12310151878497194,0.12390087929656268
Qwen3-4B-Base,q4base,gauche,journaliste,marhomo,hors famille,5,False,1,,0.7844,0.386625951037731,0.38755534034311023,0.3717888998153994,0.6497841726618707,0.023980815347721875,0.5650000000000001,0.10191846522781763,0.09892086330935236
Qwen3-4B-Base,q4base,gauche,journaliste,discaff,hors famille,3,False,1,,0.5783999999999999,0.4492866138743682,0.4503666297731047,0.44297224091230614,0.15304556354916074,0.007194244604316502,0.29000000000000004,0.1762589928057553,0.17266187050359705
Qwen3-4B-Base,q4base,gauche,journaliste,abdefect,avortement (ab*),2,False,1,,0.4032,0.1127155829293397,0.11298653384984293,0.09994881792407795,0.22004796163069557,0.0071942446043164465,0.28,0.0599520383693045,0.052757793764988
Qwen3-4B-Base,q4base,gauche,journaliste,abnomore,avortement (ab*),2,False,1,,0.4032,0.22188867610947205,0.22242206235011985,0.2289966587880774,0.1529016786570744,0.004796163069544376,0.28,0.1270983213429256,0.13189448441247
Qwen3-4B-Base,q4base,gauche,journaliste,abhlth,avortement (ab*),2,False,1,,0.29520000000000013,0.06935458827182872,0.06952130603209755,0.06489197131503444,0.14402877697841726,0.0023980815347722367,0.18,0.0359712230215827,0.0335731414868105
Qwen3-4B-Base,q4base,gauche,journaliste,abpoor,avortement (ab*),2,False,1,,0.29520000000000013,0.18876409663635996,0.18921785648404355,0.20739667258998562,0.074484412470024,0.01199040767386092,0.18,0.105515587529976,0.1175059952038369
Qwen3-4B-Base,q4base,gauche,journaliste,abrape,avortement (ab*),2,False,1,,0.29520000000000013,0.06489197131503444,0.06504796163069558,0.07379420204843301,0.14642685851318948,0.00479616306954431,0.18,0.0335731414868105,0.0383693045563549
Qwen3-4B-Base,q4base,gauche,journaliste,absingle,avortement (ab*),2,False,1,,0.4032,0.22188867610947205,0.22242206235011985,0.2254541690388696,0.1529016786570744,0.002398081534772195,0.28,0.1270983213429256,0.1294964028776978
Qwen3-4B-Base,q4base,gauche,journaliste,abany,avortement (ab*),2,False,1,,0.29520000000000013,0.23948610895456302,0.24006179671647304,0.27295573613051993,0.04091127098321347,0.02398081534772184,0.18,0.1390887290167865,0.1630695443645084
Qwen3-4B-Base,q4base,gauche,journaliste,letdie1,fin de vie (suicide/letdie),2,False,1,,0.35420000000000007,0.23948610895456302,0.24006179671647304,0.24976853049934156,0.6309112709832134,0.007194244604316544,0.77,0.1390887290167865,0.1462829736211031
Qwen3-4B-Base,q4base,gauche,journaliste,suicide1,fin de vie (suicide/letdie),2,False,1,,0.47119999999999995,0.24976853049934156,0.25036893562073426,0.23948610895456302,0.2337170263788969,0.007194244604316544,0.38,0.1462829736211031,0.1390887290167865
Qwen3-4B-Base,q4base,gauche,journaliste,suicide2,fin de vie (suicide/letdie),2,False,1,,0.35420000000000007,0.455071913692068,0.45616583656152015,0.4217173024170592,0.12011990407673863,0.04796163069544365,0.77,0.6498800959232613,0.697841726618705
Qwen3-4B-Base,q4base,gauche,journaliste,suicide3,fin de vie (suicide/letdie),2,False,1,,0.35420000000000007,0.44120099603770213,0.4422615753551005,0.3972879250556389,0.09853717026378896,0.05515587529976018,0.77,0.6714628297362111,0.7266187050359713
Qwen3-4B-Base,q4base,gauche,journaliste,suicide4,fin de vie (suicide/letdie),2,False,1,,0.47119999999999995,0.4999741214222867,0.5011759822910903,0.494177320014492,0.12359712230215827,0.05035971223021582,0.38,0.5035971223021583,0.5539568345323741
Qwen3-4B-Base,q4base,gauche,journaliste,pornlaw,hors famille,3,False,1,,0.5783999999999999,0.3960687565055869,0.39702084486257155,0.336237484832278,0.4320863309352518,0.04316546762589932,0.29000000000000004,0.5131894484412469,0.5347721822541966
Qwen3-4B-Base,q4base,gauche,journaliste,fair,hors famille,3,False,1,,0.6466,0.6478500652715239,0.6494073971591959,0.6429618894812208,0.13503597122302152,0.014388489208633101,,,
Qwen3-4B-Base,q4base,gauche,journaliste,helpful,hors famille,3,False,1,,0.6326,0.6572008580186212,0.6587806677734737,0.6533133205665684,0.20247002398081532,0.023980815347721895,,,
Qwen3-4B-Base,q4base,gauche,journaliste,trust,hors famille,3,False,1,,0.6377999999999999,0.6352558241176844,0.6367828813871982,0.624950399392716,0.008561151079136603,0.05035971223021583,,,
Qwen3-4B-Base,q4base,gauche,journaliste,tax,hors famille,3,False,1,,0.5049999999999999,0.5310514178585188,0.5323279837668327,0.5330296913548298,0.3628297362110312,0.021582733812949676,0.42500000000000004,0.7146282973621103,0.7014388489208633
Qwen3-4B-Base,q4base,gauche,journaliste,vote16,hors famille,3,False,1,,0.42620000000000013,0.45655561881430096,0.45765310828260464,0.4616738264065007,0.5641247002398082,0.02637889688249402,,,
Qwen3-4B-Base,q4base,gauche,journaliste,pres16,hors famille,4,False,1,,0.24580000000000013,0.5299472652094153,0.5312211769046302,0.5420009316287977,0.5722302158273382,0.019184652278177425,,,
Qwen3-4B-Base,q4base,gauche,journaliste,if16who,hors famille,3,False,1,,0.21120000000000005,0.2952458177343018,0.2959555432577016,0.3062873442253392,0.8248441247002398,0.007194244604316551,,,
Qwen3-4B-Base,q4base,gauche,journaliste,news,hors famille,5,False,1,,0.7782,0.763464048904761,0.7652992990223206,0.7726193146202464,0.11223021582733816,0.028776978417266244,,,
Qwen3-4B-Base,q4base,gauche,journaliste,jew,hors famille,5,False,1,,0.7844,0.35444450195239496,0.3552965320051652,0.35147709170792873,0.5589688249400481,0.021582733812949624,,,
Qwen3-4B-Base,q4base,gauche,journaliste,relig16*,hors famille,5,False,1,,0.6724,0.760289610038588,0.7621172292934885,0.7588864160470186,0.28376498800959227,0.033573141486810475,,,
Qwen3-4B-Base,q4base,gauche,journaliste,jew16*,hors famille,5,False,1,,0.7802,0.33779019949508016,0.33860219516694334,0.3568138295119301,0.5033573141486811,0.023980815347721826,,,
Qwen3-4B-Base,q4base,gauche,journaliste,attend,hors famille,9,True,2,recopie du gabarit d'exemple de la relance,,,,,,,,,
Qwen3-4B-Base,q4base,gauche,journaliste,pray,hors famille,6,False,1,,0.8182,0.7287752531787521,0.7305271167681242,0.7429682153557731,0.307937649880096,0.045563549160671374,,,
Qwen3-4B-Base,q4base,gauche,journaliste,postlife,hors famille,2,False,1,,0.4032,0.48858754722840436,0.4897620365246265,0.48382588892914447,0.14446043165467626,0.014388489208633143,,,
Qwen3-4B-Base,q4base,gauche,journaliste,bible,hors famille,3,False,1,,0.48819999999999997,0.565073121359028,0.5664314702084488,0.5598283962757853,0.44436450839328545,0.009592326139088683,,,
Qwen3-4B-Base,q4base,gauche,journaliste,reborn,hors famille,3,False,1,,0.2622000000000001,0.6251229232441387,0.6266256225788602,0.6266756379069407,0.46390887290167865,0.004796163069544404,,,
Qwen3-4B-Base,q4base,gauche,journaliste,savesoul,hors famille,2,False,1,,0.4032,0.3188470806088941,0.3196135399372809,0.3620930593654572,0.08095923261390892,0.0383693045563549,,,
Qwen3-4B-Base,q4base,gauche,journaliste,granborn,hors famille,5,False,1,,0.771,0.6455037408921784,0.6470554325770155,0.6269286728890269,0.3127817745803358,0.028776978417266286,,,
Qwen3-4B-Base,q4base,gauche,journaliste,uscitzn*,hors famille,2,False,1,,0.21120000000000005,0.014284974897779357,0.014319313779745173,0.01900062683666026,0.8728057553956836,0.002398081534772295,,,
Qwen3-4B-Base,q4base,gauche,journaliste,fucitzn,hors famille,5,False,1,,0.058600000000000096,0.028500940254990503,0.028569452130603464,0.03787473618227721,0.9856115107913669,0.007194244604316462,,,
Qwen3-4B-Base,q4base,gauche,journaliste,mnthsusa,hors famille,6,False,1,,0.8282,0.03300956357216367,0.033088913484596756,0.05612775966277339,0.8632134292565947,0.011990407673860979,,,
Qwen3-4B-Base,q4base,gauche,journaliste,income,hors famille,12,True,2,recopie du gabarit d'exemple de la relance,,,,,,,,,
Qwen3-4B-Base,q4base,gauche,journaliste,othlang,hors famille,2,False,1,,0.47119999999999995,0.35956270954459457,0.36042704298099987,0.35956270954459457,0.38498800959232615,0.0,,,
Qwen3-4B-Base,q4base,gauche,journaliste,health,hors famille,4,False,1,,0.7,0.6005785299817701,0.6020222283711494,0.6090552018816602,0.21875299760191852,0.047961630695443555,,,
Qwen3-4B-Base,q4base,gauche,journaliste,compuse*,hors famille,2,False,1,,0.29520000000000013,0.0376332027902857,0.03772366722007005,0.04681147168596045,0.1608153477218226,0.004796163069544366,,,
Qwen3-4B-Base,q4base,gauche,journaliste,webmob,hors famille,2,False,1,,0.4032,0.02369327559535117,0.023750230584763075,0.0376332027902857,0.2680095923261391,0.007194244604316502,,,
Qwen3-4B-Base,q4base,gauche,journaliste,xmovie,hors famille,2,False,1,,0.4032,0.4919230083559052,0.49310551558753,0.494177320014492,0.15645083932853712,0.009592326139088753,,,
Qwen3-4B-Base,q4base,gauche,journaliste,usewww*,hors famille,2,False,1,,0.4032,0.02836292117385253,0.02843110127282814,0.01900062683666026,0.2656115107913669,0.004796163069544373,,,
Qwen3-4B-Base,q4base,gauche,journaliste,life,hors famille,3,False,1,,0.5754000000000001,0.5237134033780171,0.5249723298284451,0.5274629217489317,0.12846522781774578,0.021582733812949603,,,
Qwen3-4B-Base,q4base,gauche,journaliste,richwork,hors famille,2,False,1,,0.4032,0.4619728677489663,0.463083379450286,0.4863102323896278,0.08211031175059946,0.05515587529976021,,,
Qwen3-4B-Base,q4base,gauche,adversaire,natspac/y,depenses publiques (nat*),3,False,1,,0.5102,0.6044085594833486,0.6058614646744144,0.607099931565539,0.11522781774580333,0.035971223021582774,0.555,0.5263788968824941,0.4916067146282973
Qwen3-4B-Base,q4base,gauche,adversaire,natenvir/y,depenses publiques (nat*),3,False,1,,0.6142,0.25063114975645384,0.25123362848182995,0.2632368925003883,0.6261151079136692,0.014388489208633098,0.51,0.080335731414868,0.08273381294964025
Qwen3-4B-Base,q4base,gauche,adversaire,natheal/y,depenses publiques (nat*),3,False,1,,0.5102,0.29687904352776784,0.29759269507470965,0.3342362081557775,0.7073381294964028,0.03357314148681051,0.555,0.10791366906474811,0.1199040767386091
Qwen3-4B-Base,q4base,gauche,adversaire,natcity/y,depenses publiques (nat*),3,False,1,,0.6142,0.5771497909586001,0.578537170263789,0.5785299817699796,0.11091127098321343,0.0239808153477218,0.51,0.41846522781774576,0.4004796163069544
Qwen3-4B-Base,q4base,gauche,adversaire,natdrug/y,depenses publiques (nat*),3,False,1,,0.6142,0.46583740202082935,0.46695720346799485,0.43844061441494286,0.4414628297362111,0.02398081534772179,0.51,0.18585131894484405,0.1642685851318944
Qwen3-4B-Base,q4base,gauche,adversaire,nateduc/y,depenses publiques (nat*),3,False,1,,0.6142,0.32864643536968974,0.32943645083932843,0.2941416650851981,0.570959232613909,0.023980815347721802,0.51,0.11390887290167856,0.0959232613908872
Qwen3-4B-Base,q4base,gauche,adversaire,natrace/y,depenses publiques (nat*),3,False,1,,0.6142,0.5171920017942481,0.5184352517985612,0.5371702637889688,0.3767146282973622,0.0647482014388489,0.51,0.22661870503597115,0.2517985611510791
Qwen3-4B-Base,q4base,gauche,adversaire,natarms/y,depenses publiques (nat*),3,False,1,,0.5102,0.5347549298690544,0.5360403984504705,0.5367102001851757,0.34314148681055157,0.004796163069544307,0.445,0.24460431654676257,0.24700239808153468
Qwen3-4B-Base,q4base,gauche,adversaire,nataid/y,depenses publiques (nat*),3,False,1,,0.6142,0.5713529895508054,0.5727264342372257,0.5781849340671349,0.25839328537170264,0.038369304556354886,0.51,0.7098321342925659,0.6894484412470023
Qwen3-4B-Base,q4base,gauche,adversaire,natfare/y,depenses publiques (nat*),3,False,1,,0.6142,0.28507841209047136,0.28576369673491964,0.2848943866489543,0.6021342925659473,0.014388489208633146,0.51,0.09352517985611505,0.0887290167865707
Qwen3-4B-Base,q4base,gauche,adversaire,natroad,depenses publiques (nat*),3,False,1,,0.6142,0.5531344708405938,0.5544641210108837,0.5364341620228997,0.321558752997602,0.026378896882494,0.51,0.26378896882493996,0.250599520383693
Qwen3-4B-Base,q4base,gauche,adversaire,natsoc,depenses publiques (nat*),3,False,1,,0.405,0.4252597921662671,0.42628205128205143,0.4454220796025051,0.6050359712230216,0.02158273381294968,0.525,0.15587529976019174,0.1690647482014388
Qwen3-4B-Base,q4base,gauche,adversaire,natmass,depenses publiques (nat*),3,False,1,,0.5102,0.5075306661145904,0.508750691754289,0.483929403239998,0.47712230215827334,0.03357314148681058,0.555,0.21942446043165464,0.197841726618705
Qwen3-4B-Base,q4base,gauche,adversaire,natpark,depenses publiques (nat*),3,False,1,,0.5102,0.5074501549839265,0.5086699870872533,0.5071741168216506,0.23011990407673866,0.004796163069544328,0.555,0.34652278177458024,0.3429256594724221
Qwen3-4B-Base,q4base,gauche,adversaire,natchld,depenses publiques (nat*),3,False,1,,0.6142,0.42917033279850936,0.43020199225235195,0.4148853579007298,0.479832134292566,0.01199040767386087,0.51,0.16187050359712227,0.15107913669064743
Qwen3-4B-Base,q4base,gauche,adversaire,natsci,depenses publiques (nat*),3,False,1,,0.6142,0.5405057249164698,0.5418050175244421,0.5424494936424963,0.21604316546762597,0.031175059952038342,0.51,0.2997601918465227,0.2841726618705035
Qwen3-4B-Base,q4base,gauche,adversaire,natenrgy,depenses publiques (nat*),3,False,1,,0.6142,0.46457222711039803,0.46568898727172114,0.45307063701556727,0.43666666666666665,0.014388489208633108,0.51,0.1834532374100719,0.17386091127098313
Qwen3-4B-Base,q4base,gauche,adversaire,uswary,hors famille,2,False,1,,0.21120000000000005,0.4960635807900442,0.49725604132078954,0.49364824687012987,0.3356354916067147,0.011990407673860948,,,
Qwen3-4B-Base,q4base,gauche,adversaire,prayer,hors famille,2,False,1,,0.4032,0.2289966587880774,0.22954713152554876,0.21830017999988494,0.58810551558753,0.0071942446043165575,0.72,0.13189448441247,0.1247002398081534
Qwen3-4B-Base,q4base,gauche,adversaire,courts,hors famille,3,False,1,,0.5912,0.6589260965328456,0.660510053495665,0.6528187521924906,0.21702637889688245,0.026378896882494007,0.69,0.4844124700239808,0.4952038369304556
Qwen3-4B-Base,q4base,gauche,adversaire,discaffw,hors famille,4,False,1,,0.7174,0.6315293089269591,0.6330474082272644,0.6248123803115782,0.43896882494004796,0.01199040767386092,0.6033333333333333,0.3229416466826538,0.32374100719424453
Qwen3-4B-Base,q4base,gauche,adversaire,discaffm,hors famille,4,False,1,,0.7202000000000001,0.619728677489663,0.6212184098874748,0.630528670588709,0.19892086330935252,0.028776978417266154,0.39,0.2669864108713029,0.2749800159872102
Qwen3-4B-Base,q4base,gauche,adversaire,fehire,roles de genre (fe*),5,False,1,,0.07800000000000007,0.7051509871239698,0.7068460616122487,0.7098896422430401,0.9408153477218224,0.028776978417266112,0.975,0.303956834532374,0.3093525179856114
Qwen3-4B-Base,q4base,gauche,adversaire,fechld,roles de genre (fe*),4,False,1,,0.6901999999999999,0.5827510653347825,0.5841519092418374,0.5771957973189794,0.5540767386091128,0.06474820143884899,0.5766666666666667,0.21103117505995198,0.1966426858513188
Qwen3-4B-Base,q4base,gauche,adversaire,fepresch,roles de genre (fe*),4,False,1,,0.7174,0.6095727734359275,0.6110380926028409,0.6034539275054777,0.19892086330935252,0.04076738609112715,0.39666666666666667,0.27338129496402874,0.2901678657074339
Qwen3-4B-Base,q4base,gauche,adversaire,fefam,roles de genre (fe*),4,False,1,,0.49659999999999993,0.6144954539965152,0.6159726065301607,0.6304711626382349,0.2935011990407673,0.03357314148681059,0.31333333333333335,0.23021582733812943,0.24380495603517177
Qwen3-4B-Base,q4base,gauche,adversaire,fepol,roles de genre (fe*),2,False,1,,0.35420000000000007,0.1577558097406967,0.15813503043718877,0.20739667258998562,0.14366906474820146,0.031175059952038398,0.23,0.0863309352517985,0.1175059952038369
Qwen3-4B-Base,q4base,gauche,adversaire,mobile16,hors famille,3,False,1,,0.5271999999999999,0.6567868007752073,0.6583656152001478,0.657752934343173,0.20935251798561155,0.011990407673860864,,,
Qwen3-4B-Base,q4base,gauche,adversaire,incom16,hors famille,5,False,1,,0.7882,0.6773861486350489,0.679014480723114,0.6826768800786709,0.3028537170263789,0.02637889688249405,,,
Qwen3-4B-Base,q4base,gauche,adversaire,dwelown16,hors famille,3,False,1,,0.2622000000000001,0.43057352679007876,0.43160855930640113,0.44925210910408364,0.5802398081534773,0.01678657074340524,,,
Qwen3-4B-Base,q4base,gauche,adversaire,divorced,hors famille,2,False,1,,0.21120000000000005,0.3544330003623002,0.3552850027670173,0.35700935654354216,0.11021582733812951,0.0023980815347721257,,,
Qwen3-4B-Base,q4base,gauche,adversaire,posslq/y,hors famille,4,False,1,,0.745,0.6648609170217783,0.6664591403800038,0.6564072483020779,0.262589928057554,0.019184652278177464,,,
Qwen3-4B-Base,q4base,gauche,adversaire,wrkstat,hors famille,8,False,1,,0.8276,0.7952084375664936,0.7971199963106439,0.7777490238025409,0.40896882494004794,0.057553956834532315,,,
Qwen3-4B-Base,q4base,gauche,adversaire,evwork,hors famille,2,False,1,,0.4032,0.14574814968169347,0.14609850581073602,0.1617123567333183,0.20086330935251806,0.009592326139088746,,,
Qwen3-4B-Base,q4base,gauche,adversaire,wrkgovt1,hors famille,2,False,1,,0.4032,0.266445836136846,0.2670863309352519,0.3011116286826654,0.12172661870503601,0.02637889688249398,,,
Qwen3-4B-Base,q4base,gauche,adversaire,wrkgovt2,hors famille,2,False,1,,0.47119999999999995,0.3695460897469076,0.3704344216934146,0.3695460897469076,0.13539568345323738,0.0,,,
Qwen3-4B-Base,q4base,gauche,adversaire,partfull,hors famille,3,False,1,,0.5893999999999999,0.6413976732283239,0.6429394945581997,0.6281248382588893,0.3201918465227818,0.03117505995203844,,,
Qwen3-4B-Base,q4base,gauche,adversaire,wksub1,hors famille,3,False,1,,0.48819999999999997,0.6382232343621507,0.6397574248293675,0.6414666827688928,0.4709592326139088,0.016786570743405282,,,
Qwen3-4B-Base,q4base,gauche,adversaire,wksup1,hors famille,3,False,1,,0.4062,0.6245248405592073,0.626026102195167,0.6403395269395994,0.30155875299760193,0.03597122302158269,,,
