global_A,global_B,global_C,camp_A,camp_B,camp_C,polarisation,marginale1,marginale2,marginale3,source,camp,taux,tirage,mode
-0.14827214371609077,0.06506315423874107,0.06800442958912564,-0.28116026316746034,0.1378423369662782,0.15584678865076745,0.6854393994551711,31.68411037107517,49.857278782112274,32.69961977186312,agents v8,droite,0.2,8,concentre
-0.14736770783928432,0.06480470793550008,0.06955059305952536,-0.28157606712878513,0.1388242044012838,0.16069043812022546,0.6928413058752313,31.68411037107517,49.19124643196955,32.98479087452472,agents v8,droite,0.2,9,concentre
-0.1130407531697637,0.05169739757697288,0.09561031475585426,-0.28430705305011283,0.12248981015196797,0.2443985735401161,0.8095235135625161,29.971455756422454,48.3349191246432,29.65779467680608,agents v8,droite,0.3,0,concentre
-0.11329778533808743,0.05154725476590355,0.09489470746263945,-0.27932598833441336,0.11485593655280318,0.24211232292873394,0.8065989082296687,29.971455756422454,48.52521408182683,29.562737642585553,agents v8,droite,0.3,1,concentre
-0.11267660961908632,0.05187631160122175,0.09540597701945926,-0.27283372365339575,0.12009323454709167,0.2436791716152848,0.8090961574211487,30.352045670789725,48.04947668886774,29.467680608365022,agents v8,droite,0.3,2,concentre
-0.10953702064026105,0.050788618567366606,0.09616482869971861,-0.2682336547981372,0.11535654163581854,0.24609010379147395,0.8131400090784612,30.256898192197905,48.3349191246432,29.75285171102662,agents v8,droite,0.3,3,concentre
-0.11952782330951284,0.05160726663150873,0.09551130548802275,-0.3009180076093405,0.12121689096938462,0.24384807797843053,0.8123543997252729,29.971455756422454,48.3349191246432,29.467680608365022,agents v8,droite,0.3,4,concentre
-0.11440904526545037,0.05197406224464157,0.0940151998499621,-0.2764035276403529,0.12396562140836423,0.23920589493216032,0.8094323014279886,30.16175071360609,48.43006660323502,29.65779467680608,agents v8,droite,0.3,5,concentre
-0.11338646353711479,0.05027515823219403,0.09496268978820248,-0.2787261511978195,0.11320519935613235,0.24220310584919563,0.8121550773586341,30.066603235014274,48.23977164605138,30.228136882129274,agents v8,droite,0.3,6,concentre
-0.1168346787339758,0.05253249735703469,0.09534227700812684,-0.2792504902316799,0.12239609847634175,0.24339591205786845,0.8092787527294841,30.066603235014274,48.23977164605138,29.562737642585553,agents v8,droite,0.3,7,concentre
-0.11285725492246934,0.05077621507117905,0.0952292224451968,-0.2729257641921399,0.11273871938683838,0.24318494783837674,0.8127431745566328,29.971455756422454,48.3349191246432,29.84790874524715,agents v8,droite,0.3,8,concentre
-0.10987453409627779,0.050890700196132815,0.0952760217804268,-0.2766018926533266,0.11161492262221001,0.24332808824765023,0.8097532664930581,29.971455756422454,48.43006660323502,29.75285171102662,agents v8,droite,0.3,9,concentre
-0.07204830798489303,0.042595641677163495,0.02905710549104243,-0.07111984282907702,0.04700424779881559,0.039390610364583606,0.4625379199919006,32.60456273764258,53.326996197718636,38.02281368821293,agents v8,gauche,0.02,0,concentre
-0.07053112046579879,0.042904385088617894,0.029248557190107837,-0.07275447890969367,0.04839459823825734,0.039876109490213564,0.4613331440078679,32.60456273764258,52.946768060836504,38.11787072243346,agents v8,gauche,0.02,1,concentre
-0.07559223925393932,0.043158918261234164,0.029389867125273323,-0.08252290060933776,0.04920814782504157,0.04022981522364773,0.4657787249354025,32.69961977186312,53.041825095057035,38.02281368821293,agents v8,gauche,0.02,2,concentre
-0.07088373692013483,0.04295804554724446,0.028764303785940686,-0.07039521538834548,0.04775326752044331,0.03864262269114475,0.4626356109987253,33.174904942965775,52.946768060836504,38.49809885931559,agents v8,gauche,0.02,3,concentre
-0.07203192122665036,0.04316054449307756,0.029057985937425545,-0.07477578023101028,0.048418713966496,0.03939513114382161,0.4661821843276332,32.50950570342205,52.946768060836504,38.02281368821293,agents v8,gauche,0.02,4,concentre
-0.07045799309298639,0.043263963247242146,0.02852762770379305,-0.07358653431160989,0.04863637688309538,0.038047593448802146,0.46251330809778474,32.88973384030418,53.136882129277566,38.21292775665399,agents v8,gauche,0.02,5,concentre
-0.07544512570617667,0.04320104080294397,0.028906523158152064,-0.07425233897571792,0.04885223155818876,0.03900086441504813,0.46488178842393846,32.79467680608365,53.326996197718636,37.832699619771866,agents v8,gauche,0.02,6,concentre
-0.07251129221520303,0.04293696189629237,0.02923678034921175,-0.07363151945745194,0.04767358641395296,0.03983125084732956,0.4625108912875755,33.365019011406844,53.136882129277566,37.9277566539924,agents v8,gauche,0.02,7,concentre
-0.07224717776086276,0.04326437970230218,0.02918956416666365,-0.0776784995572728,0.048795288498115104,0.0397115961077292,0.4619109177739854,33.26996197718631,53.2319391634981,38.21292775665399,agents v8,gauche,0.02,8,concentre
-0.07263589699533957,0.04291444127243707,0.02923465507876154,-0.07362610601509867,0.04821771660932662,0.03982548900638526,0.4665586245352632,32.60456273764258,53.041825095057035,37.9277566539924,agents v8,gauche,0.02,9,concentre
-0.07747233131024633,0.04356620495976693,0.03423636869811615,-0.08978147762747146,0.05243727862179246,0.05246157846660578,0.486811912132295,31.749049429657795,53.041825095057035,37.547528517110266,agents v8,gauche,0.05,0,concentre
-0.07717831525186614,0.04454975159324587,0.03524739384331396,-0.09423308468383684,0.0560622565676832,0.05502829982187626,0.48082379737099257,31.93916349809886,53.61216730038023,37.3574144486692,agents v8,gauche,0.05,1,concentre
-0.07726770988896814,0.044784470222257816,0.03486358614401283,-0.090690241978998,0.057069444002145024,0.05405598296184233,0.4810710763996096,31.844106463878326,53.2319391634981,37.26235741444867,agents v8,gauche,0.05,2,concentre
-0.07721315294716835,0.04453117272551743,0.03541317171662495,-0.0948425729186787,0.05501667747631733,0.05548681778101548,0.479784215567062,31.08365019011407,53.326996197718636,37.26235741444867,agents v8,gauche,0.05,3,concentre
-0.07658804537427266,0.0442864408078882,0.03466867544595249,-0.09590175244928945,0.05367750344677735,0.05356341821545572,0.4870050786018856,32.414448669201526,53.5171102661597,37.547528517110266,agents v8,gauche,0.05,4,concentre
-0.07755890137545007,0.044495384419156334,0.03471156437236,-0.09459721952437783,0.055900927316784914,0.053659193358936576,0.4855853015185428,31.1787072243346,53.61216730038023,36.78707224334601,agents v8,gauche,0.05,5,concentre
-0.07993950523927862,0.044393599853681395,0.035535421717675465,-0.09611123421227552,0.056147842217335334,0.05576203841573035,0.4873571535198356,31.4638783269962,54.18250950570342,37.0722433460076,agents v8,gauche,0.05,6,concentre
-0.07804260019275133,0.04417359653792931,0.03467057512565064,-0.0925348305260969,0.055345032189810066,0.053558285502281464,0.48656568816015744,32.03422053231939,53.99239543726235,36.78707224334601,agents v8,gauche,0.05,7,concentre
-0.0801359830939935,0.044670019690709106,0.035741405166610916,-0.09285674640617192,0.055633128702565045,0.056310946448772006,0.4842975336343013,31.844106463878326,53.99239543726235,37.3574144486692,agents v8,gauche,0.05,8,concentre
-0.07510511895396466,0.04387961245345284,0.03523494585199054,-0.08915943315122443,0.05393830693513829,0.054983874531290514,0.4853232436021268,31.749049429657795,53.61216730038023,37.3574144486692,agents v8,gauche,0.05,9,concentre
-0.08748344370860917,0.04759709538012456,0.04872776396155842,-0.12683672269895385,0.07036414774289074,0.08922684286484343,0.520628819820032,29.372623574144484,54.46768060836502,35.456273764258555,agents v8,gauche,0.1,0,concentre
-0.0891881933024985,0.047714717462683576,0.045811093344815514,-0.12755974566980943,0.07192871981954452,0.08182148094062404,0.5148530184129279,30.038022813688215,54.18250950570342,35.551330798479086,agents v8,gauche,0.1,1,concentre
-0.08968847145975256,0.04687509959944962,0.047091539871438624,-0.12836171462125656,0.06718438866371579,0.08506587159420329,0.522877323957726,29.087452471482887,54.562737642585546,35.93155893536122,agents v8,gauche,0.1,2,concentre
-0.08656893819334388,0.04699077906677407,0.04951352225445769,-0.11616586272514062,0.06800649863027616,0.09116608864903339,0.5190412420127983,29.75285171102662,54.27756653992395,35.361216730038024,agents v8,gauche,0.1,3,concentre
-0.08812857261204543,0.046745376056584756,0.04698927379374742,-0.11900140352972799,0.06814400090329428,0.08477353285156496,0.5254246458075055,30.228136882129274,54.94296577946768,35.646387832699624,agents v8,gauche,0.1,4,concentre
-0.08601670387827676,0.04641966282422054,0.045274646163356295,-0.11362729301858066,0.06581624714275441,0.08044154062425489,0.5143831346363148,29.75285171102662,55.22813688212928,36.12167300380228,agents v8,gauche,0.1,5,concentre
