modele,cle_modele,camp,item,tv_entre_identites,tv_plancher_w1_w2
gpt-oss-20b,oss20,droite,polattak/y,0.06999999999999998,0.036144578313253045
gpt-oss-20b,oss20,droite,grass,0.0,0.009036144578313227
gpt-oss-20b,oss20,droite,gunlaw,0.39999999999999997,0.03915662650602411
gpt-oss-20b,oss20,droite,owngun,0.0,0.021084337349397547
gpt-oss-20b,oss20,droite,hunt1,0.11000000000000001,0.012048192771084362
gpt-oss-20b,oss20,droite,class,0.09999999999999999,0.051204819277108383
gpt-oss-20b,oss20,droite,satfin,0.0,0.07530120481927705
gpt-oss-20b,oss20,droite,finalter,0.05000000000000002,0.04216867469879515
gpt-oss-20b,oss20,droite,finrela,0.10000000000000003,0.054216867469879505
gpt-oss-20b,oss20,droite,racdif1,0.0,0.009036144578313268
gpt-oss-20b,oss20,droite,racdif2,0.19999999999999996,0.027108433734939735
gpt-oss-20b,oss20,droite,racdif3,0.0,0.015060240963855456
gpt-oss-20b,oss20,droite,racdif4,0.0,0.01807228915662651
gpt-oss-20b,oss20,droite,wlthwhts,0.25,0.06024096385542168
gpt-oss-20b,oss20,droite,wlthblks,0.0,0.04518072289156628
gpt-oss-20b,oss20,droite,wlthhsps,0.1,0.0271084337349397
gpt-oss-20b,oss20,droite,racwork,0.020000000000000004,0.039156626506024056
gpt-oss-20b,oss20,droite,letin1a,0.09999999999999998,0.03012048192771089
gpt-oss-20b,oss20,droite,getahead,0.0,0.05120481927710842
gpt-oss-20b,oss20,droite,aged,0.0,0.07530120481927706
gpt-oss-20b,oss20,droite,parsol,0.09999999999999999,0.04819277108433747
gpt-oss-20b,oss20,droite,kidssol,0.049999999999999996,0.018072289156626505
gpt-oss-20b,oss20,droite,spanking,0.04999999999999999,0.027108433734939784
gpt-oss-20b,oss20,droite,divlaw,0.19999999999999996,0.024096385542168752
gpt-oss-20b,oss20,droite,sexeduc,0.20000000000000004,0.003012048192771094
gpt-oss-20b,oss20,droite,pillok,0.0,0.02409638554216867
gpt-oss-20b,oss20,droite,xmarsex,0.24999999999999997,0.024096385542168655
gpt-oss-20b,oss20,droite,homosex,0.10000000000000002,0.04518072289156626
gpt-oss-20b,oss20,droite,marhomo,0.1,0.03915662650602405
gpt-oss-20b,oss20,droite,discaff,0.030000000000000013,0.01807228915662651
gpt-oss-20b,oss20,droite,abdefect,0.15000000000000002,0.009036144578313282
gpt-oss-20b,oss20,droite,abnomore,0.15000000000000002,0.02409638554216867
gpt-oss-20b,oss20,droite,abhlth,0.55,0.003012048192771115
gpt-oss-20b,oss20,droite,abpoor,0.0,0.033132530120481896
gpt-oss-20b,oss20,droite,abrape,0.15000000000000002,0.009036144578313282
gpt-oss-20b,oss20,droite,absingle,0.05000000000000002,0.01807228915662648
gpt-oss-20b,oss20,droite,abany,0.0,0.0
gpt-oss-20b,oss20,droite,letdie1,0.0,0.015060240963855415
gpt-oss-20b,oss20,droite,suicide1,0.0,0.006024096385542105
gpt-oss-20b,oss20,droite,suicide2,0.19999999999999996,0.003012048192771108
gpt-oss-20b,oss20,droite,suicide3,0.19999999999999996,0.003012048192771108
gpt-oss-20b,oss20,droite,suicide4,0.0,0.00602409638554223
gpt-oss-20b,oss20,droite,pornlaw,0.2,0.06325301204819284
gpt-oss-20b,oss20,droite,fair,0.10000000000000002,0.06626506024096379
gpt-oss-20b,oss20,droite,helpful,0.0,0.045180722891566244
gpt-oss-20b,oss20,droite,trust,0.09999999999999998,0.05722891566265058
gpt-oss-20b,oss20,droite,tax,0.10000000000000002,0.003012048192771094
gpt-oss-20b,oss20,droite,vote16,0.14999999999999997,0.021084337349397613
gpt-oss-20b,oss20,droite,pres16,0.0,0.015060240963855432
gpt-oss-20b,oss20,droite,if16who,0.0,0.003012048192771101
gpt-oss-20b,oss20,droite,news,0.05,0.03915662650602406
gpt-oss-20b,oss20,droite,jew,0.24999999999999994,0.006024096385542202
gpt-oss-20b,oss20,droite,relig16*,0.1,0.02710843373493972
gpt-oss-20b,oss20,droite,jew16*,0.45,0.01807228915662649
gpt-oss-20b,oss20,droite,attend,0.0,0.06325301204819284
gpt-oss-20b,oss20,droite,pray,0.09999999999999999,0.03915662650602411
gpt-oss-20b,oss20,droite,postlife,0.0,0.021084337349397617
gpt-oss-20b,oss20,droite,bible,0.0,0.012048192771084348
gpt-oss-20b,oss20,droite,reborn,0.23,0.02710843373493972
gpt-oss-20b,oss20,droite,savesoul,0.0,0.01807228915662651
gpt-oss-20b,oss20,droite,granborn,0.0,0.060240963855421645
gpt-oss-20b,oss20,droite,uscitzn*,0.04000000000000002,0.003012048192771167
gpt-oss-20b,oss20,droite,fucitzn,0.04999999999999997,0.00602409638554215
gpt-oss-20b,oss20,droite,mnthsusa,0.0,0.006024096385542122
gpt-oss-20b,oss20,droite,income,0.0,0.07530120481927702
gpt-oss-20b,oss20,droite,othlang,0.20000000000000004,0.0030120481927710524
gpt-oss-20b,oss20,droite,health,0.13000000000000003,0.04819277108433736
gpt-oss-20b,oss20,droite,compuse*,0.0,0.009036144578313227
gpt-oss-20b,oss20,droite,webmob,0.15999999999999998,0.003012048192771056
gpt-oss-20b,oss20,droite,xmovie,0.0,0.039156626506024056
gpt-oss-20b,oss20,droite,usewww*,0.029999999999999957,0.003012048192771167
gpt-oss-20b,oss20,droite,life,0.060000000000000026,0.05120481927710846
gpt-oss-20b,oss20,droite,richwork,0.1,0.009036144578313227
Qwen3-30B-A3B-Instruct-2507,q30,gauche,natspac/y,0.1,0.035971223021582774
Qwen3-30B-A3B-Instruct-2507,q30,gauche,natenvir/y,0.07000000000000003,0.014388489208633098
Qwen3-30B-A3B-Instruct-2507,q30,gauche,natheal/y,0.039999999999999966,0.03357314148681051
Qwen3-30B-A3B-Instruct-2507,q30,gauche,natcity/y,0.2,0.0239808153477218
Qwen3-30B-A3B-Instruct-2507,q30,gauche,natdrug/y,0.039999999999999966,0.02398081534772179
Qwen3-30B-A3B-Instruct-2507,q30,gauche,nateduc/y,0.039999999999999966,0.023980815347721802
Qwen3-30B-A3B-Instruct-2507,q30,gauche,natrace/y,0.06999999999999998,0.0647482014388489
Qwen3-30B-A3B-Instruct-2507,q30,gauche,natarms/y,0.09999999999999999,0.004796163069544307
Qwen3-30B-A3B-Instruct-2507,q30,gauche,nataid/y,0.10000000000000003,0.038369304556354886
Qwen3-30B-A3B-Instruct-2507,q30,gauche,natfare/y,0.0,0.014388489208633146
Qwen3-30B-A3B-Instruct-2507,q30,gauche,natroad,0.09999999999999998,0.026378896882494
Qwen3-30B-A3B-Instruct-2507,q30,gauche,natsoc,0.08000000000000002,0.02158273381294968
Qwen3-30B-A3B-Instruct-2507,q30,gauche,natmass,0.09999999999999999,0.03357314148681058
Qwen3-30B-A3B-Instruct-2507,q30,gauche,natpark,0.06000000000000004,0.004796163069544328
Qwen3-30B-A3B-Instruct-2507,q30,gauche,natchld,0.039999999999999966,0.01199040767386087
Qwen3-30B-A3B-Instruct-2507,q30,gauche,natsci,0.039999999999999966,0.031175059952038342
Qwen3-30B-A3B-Instruct-2507,q30,gauche,natenrgy,0.07000000000000003,0.014388489208633108
Qwen3-30B-A3B-Instruct-2507,q30,gauche,uswary,0.22999999999999998,0.011990407673860948
Qwen3-30B-A3B-Instruct-2507,q30,gauche,prayer,0.05000000000000002,0.0071942446043165575
Qwen3-30B-A3B-Instruct-2507,q30,gauche,courts,0.03,0.026378896882494007
Qwen3-30B-A3B-Instruct-2507,q30,gauche,discaffw,0.24999999999999997,0.01199040767386092
Qwen3-30B-A3B-Instruct-2507,q30,gauche,discaffm,0.24999999999999994,0.028776978417266154
Qwen3-30B-A3B-Instruct-2507,q30,gauche,fehire,0.06000000000000001,0.028776978417266112
Qwen3-30B-A3B-Instruct-2507,q30,gauche,fechld,0.020000000000000004,0.06474820143884899
Qwen3-30B-A3B-Instruct-2507,q30,gauche,fepresch,0.0,0.04076738609112715
Qwen3-30B-A3B-Instruct-2507,q30,gauche,fefam,0.1,0.03357314148681059
Qwen3-30B-A3B-Instruct-2507,q30,gauche,fepol,0.0,0.031175059952038398
Qwen3-30B-A3B-Instruct-2507,q30,gauche,mobile16,0.0,0.011990407673860864
Qwen3-30B-A3B-Instruct-2507,q30,gauche,incom16,0.03,0.02637889688249405
Qwen3-30B-A3B-Instruct-2507,q30,gauche,dwelown16,0.09999999999999998,0.01678657074340524
Qwen3-30B-A3B-Instruct-2507,q30,gauche,divorced,0.0,0.0023980815347721257
Qwen3-30B-A3B-Instruct-2507,q30,gauche,posslq/y,0.09999999999999998,0.019184652278177464
Qwen3-30B-A3B-Instruct-2507,q30,gauche,wrkstat,0.12,0.057553956834532315
Qwen3-30B-A3B-Instruct-2507,q30,gauche,evwork,0.0,0.009592326139088746
Qwen3-30B-A3B-Instruct-2507,q30,gauche,wrkgovt1,0.0,0.02637889688249398
Qwen3-30B-A3B-Instruct-2507,q30,gauche,wrkgovt2,0.0,0.0
Qwen3-30B-A3B-Instruct-2507,q30,gauche,partfull,0.059999999999999984,0.03117505995203844
Qwen3-30B-A3B-Instruct-2507,q30,gauche,wksub1,0.04000000000000001,0.016786570743405282
Qwen3-30B-A3B-Instruct-2507,q30,gauche,wksup1,0.0,0.03597122302158269
Qwen3-30B-A3B-Instruct-2507,q30,gauche,conarmy,0.07,0.016786570743405282
Qwen3-30B-A3B-Instruct-2507,q30,gauche,conbus,0.1,0.03836930455635501
Qwen3-30B-A3B-Instruct-2507,q30,gauche,conclerg,0.05,0.01438848920863308
Qwen3-30B-A3B-Instruct-2507,q30,gauche,coneduc,0.09999999999999998,0.04316546762589924
Qwen3-30B-A3B-Instruct-2507,q30,gauche,confed,0.09999999999999999,0.019184652278177505
Qwen3-30B-A3B-Instruct-2507,q30,gauche,confinan,0.0,0.02398081534772184
Qwen3-30B-A3B-Instruct-2507,q30,gauche,conjudge,0.09999999999999998,0.07434052757793763
Qwen3-30B-A3B-Instruct-2507,q30,gauche,conlabor,0.30000000000000004,0.004796163069544376
Qwen3-30B-A3B-Instruct-2507,q30,gauche,conlegis,0.09999999999999998,0.014388489208633053
Qwen3-30B-A3B-Instruct-2507,q30,gauche,conmedic,0.09999999999999998,0.03117505995203836
Qwen3-30B-A3B-Instruct-2507,q30,gauche,conpress,0.17,0.014388489208633129
Qwen3-30B-A3B-Instruct-2507,q30,gauche,consci,0.0,0.007194244604316544
Qwen3-30B-A3B-Instruct-2507,q30,gauche,contv,0.030000000000000013,0.01918465227817747
Qwen3-30B-A3B-Instruct-2507,q30,gauche,joblose,0.0,0.07913669064748197
Qwen3-30B-A3B-Instruct-2507,q30,gauche,jobfind,0.04,0.062350119904076726
Qwen3-30B-A3B-Instruct-2507,q30,gauche,happy,0.04000000000000002,0.019184652278177478
Qwen3-30B-A3B-Instruct-2507,q30,gauche,hapmar,0.10000000000000002,0.04076738609112707
Qwen3-30B-A3B-Instruct-2507,q30,gauche,satjob,0.09999999999999998,0.023980815347721795
Qwen3-30B-A3B-Instruct-2507,q30,gauche,spdeg*,0.060000000000000005,0.019184652278177425
Qwen3-30B-A3B-Instruct-2507,q30,gauche,spjew,0.04999999999999999,0.011990407673860878
Qwen3-30B-A3B-Instruct-2507,q30,gauche,spfund,0.05,0.009592326139088697
Qwen3-30B-A3B-Instruct-2507,q30,gauche,unemp,0.1,0.03357314148681054
Qwen3-30B-A3B-Instruct-2507,q30,gauche,union1,0.0,0.014388489208633056
Qwen3-30B-A3B-Instruct-2507,q30,gauche,spkath/y,0.050000000000000024,0.0
Qwen3-30B-A3B-Instruct-2507,q30,gauche,colath,0.050000000000000024,0.007194244604316502
Qwen3-30B-A3B-Instruct-2507,q30,gauche,spkrac/y,0.72,0.03357314148681059
Qwen3-30B-A3B-Instruct-2507,q30,gauche,colrac,0.0,0.0047961630695443624
Qwen3-30B-A3B-Instruct-2507,q30,gauche,librac/y,0.030000000000000013,0.002398081534772223
Qwen3-30B-A3B-Instruct-2507,q30,gauche,spkcom/y,0.050000000000000024,0.03357314148681054
Qwen3-30B-A3B-Instruct-2507,q30,gauche,colcom/y,0.049999999999999975,0.031175059952038342
Qwen3-30B-A3B-Instruct-2507,q30,gauche,libcom/y,0.0,0.019184652278177464
Qwen3-30B-A3B-Instruct-2507,q30,gauche,spkhomo/y,0.0,0.028776978417266216
Qwen3-30B-A3B-Instruct-2507,q30,gauche,colhomo,0.0,0.02877697841726616
Qwen3-30B-A3B-Instruct-2507,q30,gauche,libhomo/y,0.0,0.016786570743405237
Qwen3-30B-A3B-Instruct-2507,q30,gauche,cappun,0.060000000000000026,0.01199040767386092
Qwen3-30B-A3B-Instruct-2507,q30,gauche,polhitok/y,0.55,0.021582733812949617
Qwen3-30B-A3B-Instruct-2507,q30,gauche,polabuse/y,0.0,0.02398081534772173
Qwen3-30B-A3B-Instruct-2507,q30,gauche,polattak/y,0.030000000000000013,0.02158273381294959
Qwen3-30B-A3B-Instruct-2507,q30,gauche,grass,0.05000000000000002,0.0023980815347721396
Qwen3-30B-A3B-Instruct-2507,q30,gauche,gunlaw,0.08999999999999998,0.002398081534772195
Qwen3-30B-A3B-Instruct-2507,q30,gauche,owngun,0.0,0.016786570743405296
Qwen3-30B-A3B-Instruct-2507,q30,gauche,hunt1,0.0,0.021582733812949714
Qwen3-30B-A3B-Instruct-2507,q30,gauche,class,0.15,0.04316546762589932
Qwen3-30B-A3B-Instruct-2507,q30,gauche,satfin,0.02999999999999997,0.07434052757793773
Qwen3-30B-A3B-Instruct-2507,q30,gauche,finalter,0.1,0.0455635491606714
Qwen3-30B-A3B-Instruct-2507,q30,gauche,finrela,0.0,0.047961630695443735
Qwen3-30B-A3B-Instruct-2507,q30,gauche,racdif1,0.0,0.02398081534772184
Qwen3-30B-A3B-Instruct-2507,q30,gauche,racdif2,0.02000000000000001,0.0
Qwen3-30B-A3B-Instruct-2507,q30,gauche,racdif3,0.37,0.0047961630695443624
Qwen3-30B-A3B-Instruct-2507,q30,gauche,racdif4,0.0,0.01918465227817743
Qwen3-30B-A3B-Instruct-2507,q30,gauche,wlthwhts,0.029999999999999995,0.04796163069544367
Qwen3-30B-A3B-Instruct-2507,q30,gauche,wlthblks,0.04999999999999999,0.043165467625899304
Qwen3-30B-A3B-Instruct-2507,q30,gauche,wlthhsps,0.04999999999999999,0.019184652278177443
Qwen3-30B-A3B-Instruct-2507,q30,gauche,racwork,0.07999999999999999,0.043165467625899276
Qwen3-30B-A3B-Instruct-2507,q30,gauche,letin1a,0.04999999999999999,0.05035971223021584
Qwen3-30B-A3B-Instruct-2507,q30,gauche,getahead,0.0,0.019184652278177478
Qwen3-30B-A3B-Instruct-2507,q30,gauche,aged,0.2,0.011990407673860875
Qwen3-30B-A3B-Instruct-2507,q30,gauche,parsol,0.07,0.028776978417266237
Qwen3-30B-A3B-Instruct-2507,q30,gauche,kidssol,0.13999999999999999,0.03357314148681051
Qwen3-30B-A3B-Instruct-2507,q30,gauche,spanking,0.048485,0.02398081534772186
Qwen3-30B-A3B-Instruct-2507,q30,gauche,divlaw,0.060000000000000026,0.026378896882493987
Qwen3-30B-A3B-Instruct-2507,q30,gauche,sexeduc,0.0,0.007194244604316495
Qwen3-30B-A3B-Instruct-2507,q30,gauche,pillok,0.11,0.026378896882494018
Qwen3-30B-A3B-Instruct-2507,q30,gauche,xmarsex,0.0,0.050359712230215806
Qwen3-30B-A3B-Instruct-2507,q30,gauche,homosex,0.09999999999999998,0.007194244604316585
Qwen3-30B-A3B-Instruct-2507,q30,gauche,marhomo,0.07,0.023980815347721875
Qwen3-30B-A3B-Instruct-2507,q30,gauche,discaff,0.39999999999999997,0.007194244604316502
Qwen3-30B-A3B-Instruct-2507,q30,gauche,abdefect,0.050000000000000024,0.0071942446043164465
Qwen3-30B-A3B-Instruct-2507,q30,gauche,abnomore,0.0,0.004796163069544376
Qwen3-30B-A3B-Instruct-2507,q30,gauche,abhlth,0.039999999999999966,0.0023980815347722367
Qwen3-30B-A3B-Instruct-2507,q30,gauche,abpoor,0.050000000000000024,0.01199040767386092
Qwen3-30B-A3B-Instruct-2507,q30,gauche,abrape,0.0,0.00479616306954431
Qwen3-30B-A3B-Instruct-2507,q30,gauche,absingle,0.0,0.002398081534772195
Qwen3-30B-A3B-Instruct-2507,q30,gauche,abany,0.050000000000000024,0.02398081534772184
Qwen3-30B-A3B-Instruct-2507,q30,gauche,letdie1,0.039999999999999966,0.007194244604316544
Qwen3-30B-A3B-Instruct-2507,q30,gauche,suicide1,0.05000000000000002,0.007194244604316544
Qwen3-30B-A3B-Instruct-2507,q30,gauche,suicide2,0.0,0.04796163069544365
Qwen3-30B-A3B-Instruct-2507,q30,gauche,suicide3,0.09999999999999998,0.05515587529976018
Qwen3-30B-A3B-Instruct-2507,q30,gauche,suicide4,0.0,0.05035971223021582
Qwen3-30B-A3B-Instruct-2507,q30,gauche,pornlaw,0.20000000000000004,0.04316546762589932
Qwen3-30B-A3B-Instruct-2507,q30,gauche,fair,0.09999999999999996,0.014388489208633101
Qwen3-30B-A3B-Instruct-2507,q30,gauche,helpful,0.2,0.023980815347721895
Qwen3-30B-A3B-Instruct-2507,q30,gauche,trust,0.10000000000000003,0.05035971223021583
Qwen3-30B-A3B-Instruct-2507,q30,gauche,tax,0.04000000000000001,0.021582733812949676
Qwen3-30B-A3B-Instruct-2507,q30,gauche,vote16,0.03999999999999998,0.02637889688249402
Qwen3-30B-A3B-Instruct-2507,q30,gauche,pres16,0.08000000000000003,0.019184652278177425
Qwen3-30B-A3B-Instruct-2507,q30,gauche,if16who,0.13,0.007194244604316551
Qwen3-30B-A3B-Instruct-2507,q30,gauche,news,0.0,0.028776978417266244
Qwen3-30B-A3B-Instruct-2507,q30,gauche,jew,0.1,0.021582733812949624
Qwen3-30B-A3B-Instruct-2507,q30,gauche,relig16*,0.05999999999999998,0.033573141486810475
Qwen3-30B-A3B-Instruct-2507,q30,gauche,jew16*,0.25,0.023980815347721826
Qwen3-30B-A3B-Instruct-2507,q30,gauche,pray,0.09999999999999999,0.045563549160671374
Qwen3-30B-A3B-Instruct-2507,q30,gauche,postlife,0.03999999999999995,0.014388489208633143
Qwen3-30B-A3B-Instruct-2507,q30,gauche,bible,0.049999999999999996,0.009592326139088683
Qwen3-30B-A3B-Instruct-2507,q30,gauche,reborn,0.0,0.004796163069544404
Qwen3-30B-A3B-Instruct-2507,q30,gauche,savesoul,0.08999999999999998,0.0383693045563549
Qwen3-30B-A3B-Instruct-2507,q30,gauche,granborn,0.010000000000000002,0.028776978417266286
Qwen3-30B-A3B-Instruct-2507,q30,gauche,uscitzn*,0.0,0.002398081534772295
Qwen3-30B-A3B-Instruct-2507,q30,gauche,fucitzn,0.04999999999999996,0.007194244604316462
Qwen3-30B-A3B-Instruct-2507,q30,gauche,mnthsusa,0.049999999999999996,0.011990407673860979
Qwen3-30B-A3B-Instruct-2507,q30,gauche,income,0.1,0.06235011990407677
Qwen3-30B-A3B-Instruct-2507,q30,gauche,othlang,0.10000000000000003,0.0
Qwen3-30B-A3B-Instruct-2507,q30,gauche,health,0.020000000000000014,0.047961630695443555
Qwen3-30B-A3B-Instruct-2507,q30,gauche,compuse*,0.019999999999999955,0.004796163069544366
Qwen3-30B-A3B-Instruct-2507,q30,gauche,webmob,0.019999999999999955,0.007194244604316502
Qwen3-30B-A3B-Instruct-2507,q30,gauche,xmovie,0.11,0.009592326139088753
Qwen3-30B-A3B-Instruct-2507,q30,gauche,usewww*,0.02000000000000001,0.004796163069544373
Qwen3-30B-A3B-Instruct-2507,q30,gauche,life,0.02000000000000001,0.021582733812949603
Qwen3-30B-A3B-Instruct-2507,q30,gauche,richwork,0.060000000000000026,0.05515587529976021
Qwen3-30B-A3B-Instruct-2507,q30,centre,natspac/y,0.0,0.04620462046204621
Qwen3-30B-A3B-Instruct-2507,q30,centre,natenvir/y,0.0,0.033003300330032986
Qwen3-30B-A3B-Instruct-2507,q30,centre,natheal/y,0.0,0.06600660066006604
Qwen3-30B-A3B-Instruct-2507,q30,centre,natcity/y,0.029999999999999985,0.05280528052805285
Qwen3-30B-A3B-Instruct-2507,q30,centre,natdrug/y,0.0,0.0033003300330033195
Qwen3-30B-A3B-Instruct-2507,q30,centre,nateduc/y,0.09999999999999999,0.013201320132013167
Qwen3-30B-A3B-Instruct-2507,q30,centre,natrace/y,0.07,0.019801980198019806
Qwen3-30B-A3B-Instruct-2507,q30,centre,natarms/y,0.15999999999999998,0.006600660066006611
Qwen3-30B-A3B-Instruct-2507,q30,centre,nataid/y,0.09999999999999998,0.01650165016501648
Qwen3-30B-A3B-Instruct-2507,q30,centre,natfare/y,0.03999999999999998,0.00990099009900991
Qwen3-30B-A3B-Instruct-2507,q30,centre,natroad,0.0,0.046204620462046195
Qwen3-30B-A3B-Instruct-2507,q30,centre,natsoc,0.030000000000000027,0.03630363036303631
Qwen3-30B-A3B-Instruct-2507,q30,centre,natmass,0.0,0.046204620462046195
Qwen3-30B-A3B-Instruct-2507,q30,centre,natpark,0.0,0.05940594059405936
Qwen3-30B-A3B-Instruct-2507,q30,centre,natchld,0.0,0.0363036303630363
Qwen3-30B-A3B-Instruct-2507,q30,centre,natsci,0.09999999999999999,0.03630363036303631
Qwen3-30B-A3B-Instruct-2507,q30,centre,natenrgy,0.030000000000000013,0.029702970297029722
Qwen3-30B-A3B-Instruct-2507,q30,centre,uswary,0.010000000000000009,0.02640264026402639
Qwen3-30B-A3B-Instruct-2507,q30,centre,prayer,0.05999999999999997,0.01980198019801982
Qwen3-30B-A3B-Instruct-2507,q30,centre,courts,0.07,0.016501650165016507
Qwen3-30B-A3B-Instruct-2507,q30,centre,discaffw,0.09999999999999999,0.03300330033003298
Qwen3-30B-A3B-Instruct-2507,q30,centre,discaffm,0.0,0.036303630363036306
Qwen3-30B-A3B-Instruct-2507,q30,centre,fehire,0.03,0.013201320132013188
Qwen3-30B-A3B-Instruct-2507,q30,centre,fechld,0.0,0.0396039603960396
Qwen3-30B-A3B-Instruct-2507,q30,centre,fepresch,0.12999999999999995,0.0627062706270627
Qwen3-30B-A3B-Instruct-2507,q30,centre,fefam,0.12,0.033003300330032986
Qwen3-30B-A3B-Instruct-2507,q30,centre,fepol,0.0,0.05280528052805278
Qwen3-30B-A3B-Instruct-2507,q30,centre,mobile16,0.10000000000000002,0.016501650165016507
Qwen3-30B-A3B-Instruct-2507,q30,centre,incom16,0.050000000000000024,0.029702970297029736
Qwen3-30B-A3B-Instruct-2507,q30,centre,dwelown16,0.0,0.013201320132013201
Qwen3-30B-A3B-Instruct-2507,q30,centre,divorced,0.06000000000000004,0.003300330033003257
Qwen3-30B-A3B-Instruct-2507,q30,centre,posslq/y,0.060000000000000005,0.0231023102310231
Qwen3-30B-A3B-Instruct-2507,q30,centre,wrkstat,0.09,0.04620462046204621
Qwen3-30B-A3B-Instruct-2507,q30,centre,evwork,0.08999999999999998,0.00660066006600659
Qwen3-30B-A3B-Instruct-2507,q30,centre,wrkgovt1,0.0,0.0
Qwen3-30B-A3B-Instruct-2507,q30,centre,wrkgovt2,0.03999999999999995,0.009900990099009882
Qwen3-30B-A3B-Instruct-2507,q30,centre,partfull,0.05,0.029702970297029715
Qwen3-30B-A3B-Instruct-2507,q30,centre,wksub1,0.039999999999999966,0.04620462046204621
Qwen3-30B-A3B-Instruct-2507,q30,centre,wksup1,0.02000000000000001,0.009900990099009868
Qwen3-30B-A3B-Instruct-2507,q30,centre,conarmy,0.10000000000000002,0.04290429042904289
Qwen3-30B-A3B-Instruct-2507,q30,centre,conbus,0.05,0.029702970297029695
Qwen3-30B-A3B-Instruct-2507,q30,centre,conclerg,0.06000000000000001,0.08250825082508254
Qwen3-30B-A3B-Instruct-2507,q30,centre,coneduc,0.039999999999999966,0.009900990099009896
Qwen3-30B-A3B-Instruct-2507,q30,centre,confed,0.06000000000000001,0.026402640264026396
Qwen3-30B-A3B-Instruct-2507,q30,centre,confinan,0.0,0.009900990099009882
Qwen3-30B-A3B-Instruct-2507,q30,centre,conjudge,0.09999999999999999,0.019801980198019764
Qwen3-30B-A3B-Instruct-2507,q30,centre,conlabor,0.06,0.026402640264026403
Qwen3-30B-A3B-Instruct-2507,q30,centre,conlegis,0.09999999999999998,0.06930693069306929
Qwen3-30B-A3B-Instruct-2507,q30,centre,conmedic,0.07,0.05280528052805284
Qwen3-30B-A3B-Instruct-2507,q30,centre,conpress,0.0,0.016501650165016493
Qwen3-30B-A3B-Instruct-2507,q30,centre,consci,0.09999999999999999,0.033003300330033
Qwen3-30B-A3B-Instruct-2507,q30,centre,contv,0.06,0.01650165016501655
Qwen3-30B-A3B-Instruct-2507,q30,centre,joblose,0.09999999999999999,0.013201320132013201
Qwen3-30B-A3B-Instruct-2507,q30,centre,jobfind,0.09,0.013201320132013195
Qwen3-30B-A3B-Instruct-2507,q30,centre,happy,0.0,0.04620462046204621
Qwen3-30B-A3B-Instruct-2507,q30,centre,hapmar,0.0,0.02640264026402642
Qwen3-30B-A3B-Instruct-2507,q30,centre,satjob,0.0,0.059405940594059424
Qwen3-30B-A3B-Instruct-2507,q30,centre,spdeg*,0.05,0.026402640264026365
Qwen3-30B-A3B-Instruct-2507,q30,centre,spjew,0.25,0.052805280528052834
Qwen3-30B-A3B-Instruct-2507,q30,centre,spfund,0.08,0.016501650165016545
Qwen3-30B-A3B-Instruct-2507,q30,centre,unemp,0.0,0.03960396039603961
Qwen3-30B-A3B-Instruct-2507,q30,centre,union1,0.13,0.01980198019801975
Qwen3-30B-A3B-Instruct-2507,q30,centre,spkath/y,0.05000000000000002,0.01980198019801982
Qwen3-30B-A3B-Instruct-2507,q30,centre,colath,0.0,0.0363036303630363
Qwen3-30B-A3B-Instruct-2507,q30,centre,spkrac/y,0.16999999999999996,0.013201320132013222
Qwen3-30B-A3B-Instruct-2507,q30,centre,colrac,0.09999999999999998,0.0033003300330033125
Qwen3-30B-A3B-Instruct-2507,q30,centre,librac/y,0.0,0.0066006600660065695
Qwen3-30B-A3B-Instruct-2507,q30,centre,spkcom/y,0.15000000000000002,0.023102310231023132
Qwen3-30B-A3B-Instruct-2507,q30,centre,colcom/y,0.30000000000000004,0.019801980198019792
Qwen3-30B-A3B-Instruct-2507,q30,centre,libcom/y,0.09999999999999999,0.023102310231023132
Qwen3-30B-A3B-Instruct-2507,q30,centre,spkhomo/y,0.06999999999999998,0.009900990099009965
Qwen3-30B-A3B-Instruct-2507,q30,centre,colhomo,0.0,0.009900990099009965
Qwen3-30B-A3B-Instruct-2507,q30,centre,libhomo/y,0.1,0.03300330033003297
Qwen3-30B-A3B-Instruct-2507,q30,centre,cappun,0.0,0.0033003300330033125
Qwen3-30B-A3B-Instruct-2507,q30,centre,polhitok/y,0.19999999999999998,0.006600660066006597
Qwen3-30B-A3B-Instruct-2507,q30,centre,polabuse/y,0.09999999999999999,0.013201320132013222
Qwen3-30B-A3B-Instruct-2507,q30,centre,polattak/y,0.07999999999999999,0.01980198019801982
Qwen3-30B-A3B-Instruct-2507,q30,centre,grass,0.04000000000000001,0.016501650165016493
Qwen3-30B-A3B-Instruct-2507,q30,centre,gunlaw,0.0,0.016501650165016535
Qwen3-30B-A3B-Instruct-2507,q30,centre,owngun,0.05000000000000003,0.013201320132013167
Qwen3-30B-A3B-Instruct-2507,q30,centre,hunt1,0.08000000000000002,0.016501650165016493
Qwen3-30B-A3B-Instruct-2507,q30,centre,class,0.0,0.0627062706270627
Qwen3-30B-A3B-Instruct-2507,q30,centre,satfin,0.029999999999999985,0.04950495049504949
Qwen3-30B-A3B-Instruct-2507,q30,centre,finalter,0.04999999999999999,0.04950495049504948
Qwen3-30B-A3B-Instruct-2507,q30,centre,finrela,0.12,0.10891089108910894
Qwen3-30B-A3B-Instruct-2507,q30,centre,racdif1,0.0,0.0
