source,camp,mode,quantite,taux_total,valeur_humaine,valeur,ecart,facteur,ic_bas,ic_haut,n_tirages
B0 segment,gauche,concentre,polarisation,0.2,0.4504530967379146,0.45036187103664976,-9.122570126485208e-05,0.9997974801329472,0.4431256889277653,0.45863070062251876,10
B0 segment,gauche,concentre,polarisation,0.3,0.4504530967379146,0.44981922259839224,-0.0006338741395223724,0.998592807677175,0.44297550010531156,0.45648161359382394,10
B0 segment,gauche,concentre,marginale1,0.02,33.65019011406844,33.6787072243346,0.02851711026616499,1.000847457627119,32.99667300380228,34.082699619771866,10
B0 segment,gauche,concentre,marginale1,0.05,33.65019011406844,33.40304182509506,-0.24714828897337782,0.9926553672316386,32.763783269961976,33.8925855513308,10
B0 segment,gauche,concentre,marginale1,0.1,33.65019011406844,33.773764258555126,0.12357414448668891,1.0036723163841808,32.82794676806084,34.61026615969582,10
B0 segment,gauche,concentre,marginale1,0.2,33.65019011406844,33.63117870722433,-0.019011406844107626,0.9994350282485875,32.60456273764258,34.84315589353612,10
B0 segment,gauche,concentre,marginale1,0.3,33.65019011406844,33.47908745247148,-0.17110266159695442,0.9949152542372882,31.9819391634981,34.60076045627377,10
B0 segment,gauche,concentre,marginale2,0.02,52.75665399239544,52.73764258555134,-0.01901140684410052,0.9996396396396398,52.34553231939163,52.92538022813688,10
B0 segment,gauche,concentre,marginale2,0.05,52.75665399239544,52.86121673003803,0.10456273764258839,1.001981981981982,52.58792775665399,53.136882129277566,10
B0 segment,gauche,concentre,marginale2,0.1,52.75665399239544,52.718631178707234,-0.038022813688208146,0.9992792792792794,52.3027566539924,53.21055133079848,10
B0 segment,gauche,concentre,marginale2,0.2,52.75665399239544,52.68060836501901,-0.0760456273764305,0.9985585585585585,51.870247148288975,53.971007604562736,10
B0 segment,gauche,concentre,marginale2,0.3,52.75665399239544,52.58555133079848,-0.17110266159696152,0.9967567567567567,52.112642585551335,53.02043726235742,10
B0 segment,gauche,concentre,marginale3,0.02,38.68821292775665,38.81178707224334,0.12357414448668891,1.0031941031941032,38.51948669201521,39.28944866920152,10
B0 segment,gauche,concentre,marginale3,0.05,38.68821292775665,38.63117870722433,-0.05703422053232288,0.9985257985257985,37.96102661596959,39.19439163498099,10
B0 segment,gauche,concentre,marginale3,0.1,38.68821292775665,38.93536121673003,0.24714828897337782,1.0063882063882061,38.06558935361217,40.04990494296578,10
B0 segment,gauche,concentre,marginale3,0.2,38.68821292775665,38.70722433460075,0.01901140684410052,1.0004914004914003,37.30513307984791,40.09268060836502,10
B0 segment,gauche,concentre,marginale3,0.3,38.68821292775665,38.878326996197714,0.19011406844106205,1.0049140049140048,37.875475285171106,40.724809885931556,10
C2,droite,concentre,polarisation,0.02,0.4504530967379146,0.4559731062517365,0.005520009513821866,1.012254349129347,0.45275648573317495,0.4582751161041431,10
C2,droite,concentre,marginale1,0.02,33.65019011406844,33.669201520912544,0.019011406844107626,1.0005649717514125,33.481463878327,33.840304182509506,10
C2,droite,concentre,marginale2,0.02,52.75665399239544,52.42395437262358,-0.3326996197718657,0.9936936936936936,52.28136882129277,52.64020912547528,10
C2,droite,concentre,marginale3,0.02,38.68821292775665,38.393536121673,-0.29467680608365043,0.9923832923832924,37.94914448669201,38.68821292775665,10
C2,droite,uniforme,polarisation,0.02,0.4504530967379146,0.45425360600449505,0.003800509266580432,1.008437081005998,0.4519409737590038,0.45704161477552274,10
C2,droite,uniforme,polarisation,0.05,0.4504530967379146,0.4602573549696876,0.009804258231773,1.0217653254085128,0.4576889410256456,0.4646370819747823,10
C2,droite,uniforme,polarisation,0.1,0.4504530967379146,0.47081830622168325,0.02036520948376863,1.0452104994532152,0.4660339220652167,0.47307361317081736,10
C2,droite,uniforme,marginale1,0.02,33.65019011406844,33.68821292775665,0.03802281368821525,1.001129943502825,33.38640684410646,33.93536121673004,10
C2,droite,uniforme,marginale1,0.05,33.65019011406844,34.125475285171106,0.4752851711026693,1.014124293785311,33.502851711026615,34.874049429657795,10
C2,droite,uniforme,marginale1,0.1,33.65019011406844,34.477186311787065,0.8269961977186284,1.0245762711864406,33.883079847908746,35.05465779467681,10
C2,droite,uniforme,marginale2,0.02,52.75665399239544,52.538022813688215,-0.21863117870722704,0.9958558558558558,52.3027566539924,52.88260456273765,10
C2,droite,uniforme,marginale2,0.05,52.75665399239544,52.243346007604565,-0.5133079847908775,0.9902702702702703,51.79657794676806,52.64020912547528,10
C2,droite,uniforme,marginale2,0.1,52.75665399239544,51.41634980988592,-1.34030418250952,0.9745945945945943,51.14068441064639,51.68963878326996,10
C2,droite,uniforme,marginale3,0.02,38.68821292775665,39.27756653992395,0.5893536121673009,1.0152334152334153,38.58365019011407,39.76473384030418,10
C2,droite,uniforme,marginale3,0.05,38.68821292775665,39.72433460076046,1.0361216730038052,1.0267813267813268,38.97338403041825,40.67252851711027,10
C2,droite,uniforme,marginale3,0.1,38.68821292775665,40.836501901140686,2.148288973384034,1.0555282555282557,40.221007604562736,41.40209125475285,10
C2,gauche,concentre,polarisation,0.02,0.4504530967379146,0.4551220672516935,0.004668970513778903,1.0103650536484055,0.45258503577747083,0.45810741756506457,10
C2,gauche,concentre,polarisation,0.05,0.4504530967379146,0.46022307981517974,0.00976998307726512,1.021689235012518,0.45849324455379115,0.4627335756883832,10
C2,gauche,concentre,marginale1,0.02,33.65019011406844,33.20342205323194,-0.4467680608364972,0.986723163841808,32.64733840304182,33.72385931558935,10
C2,gauche,concentre,marginale1,0.05,33.65019011406844,32.68060836501901,-0.969581749049425,0.9711864406779662,32.43583650190114,32.98479087452472,10
C2,gauche,concentre,marginale2,0.02,52.75665399239544,52.83269961977187,0.0760456273764305,1.0014414414414414,52.661596958174904,52.946768060836504,10
C2,gauche,concentre,marginale2,0.05,52.75665399239544,52.946768060836504,0.19011406844106205,1.0036036036036036,52.704372623574145,53.11549429657795,10
C2,gauche,concentre,marginale3,0.02,38.68821292775665,39.31558935361217,0.6273764258555161,1.0162162162162163,38.84743346007604,39.71245247148289,10
C2,gauche,concentre,marginale3,0.05,38.68821292775665,40.0,1.311787072243348,1.033906633906634,39.85028517110266,40.18773764258555,10
C3,droite,concentre,polarisation,0.02,0.4504530967379146,0.43539950603266764,-0.015053590705246978,0.9665812249615734,0.4343874769606469,0.43696345706723866,10
C3,droite,concentre,marginale1,0.02,33.65019011406844,34.134980988593156,0.4847908745247196,1.014406779661017,33.86169201520912,34.44153992395437,10
C3,droite,concentre,marginale2,0.02,52.75665399239544,52.870722433460074,0.11406844106463154,1.002162162162162,52.58792775665399,53.136882129277566,10
C3,droite,concentre,marginale3,0.02,38.68821292775665,38.393536121673,-0.29467680608365043,0.9923832923832924,38.21292775665399,38.666825095057035,10
C3,droite,uniforme,polarisation,0.02,0.4504530967379146,0.4466963265374176,-0.0037567702004970283,0.9916600191502672,0.44290161371031056,0.44970313404149903,10
C3,droite,uniforme,polarisation,0.05,0.4504530967379146,0.4387113153593207,-0.01174178137859394,0.9739333984745018,0.435003737618501,0.4416556180214696,10
C3,droite,uniforme,polarisation,0.1,0.4504530967379146,0.4276865944845718,-0.022766502253342813,0.9494586619157178,0.42401193310827134,0.4319762682951171,10
C3,droite,uniforme,marginale1,0.02,33.65019011406844,33.88783269961978,0.23764258555134177,1.0070621468926557,33.59790874524715,34.34648288973384,10
C3,droite,uniforme,marginale1,0.05,33.65019011406844,34.572243346007596,0.9220532319391594,1.0274011299435026,33.90446768060836,35.17110266159696,10
C3,droite,uniforme,marginale1,0.1,33.65019011406844,35.24714828897338,1.596958174904941,1.047457627118644,34.90731939163498,35.52994296577947,10
C3,droite,uniforme,marginale2,0.02,52.75665399239544,52.442965779467684,-0.31368821292775806,0.994054054054054,51.922528517110266,52.903992395437264,10
C3,droite,uniforme,marginale2,0.05,52.75665399239544,51.663498098859314,-1.093155893536128,0.9792792792792792,51.036121673003805,52.069866920152094,10
C3,droite,uniforme,marginale2,0.1,52.75665399239544,50.950570342205324,-1.8060836501901179,0.9657657657657657,50.49667300380228,51.52091254752852,10
C3,droite,uniforme,marginale3,0.02,38.68821292775665,38.0893536121673,-0.5988593155893511,0.9845208845208846,38.02281368821293,38.21292775665399,10
C3,droite,uniforme,marginale3,0.05,38.68821292775665,37.328897338403046,-1.3593155893536064,0.964864864864865,36.9462927756654,37.747148288973385,10
C3,droite,uniforme,marginale3,0.1,38.68821292775665,36.08365019011407,-2.6045627376425813,0.9326781326781328,35.594106463878326,36.40684410646388,10
E2 regression contexte tirage,droite,concentre,polarisation,0.02,0.4504530967379146,0.4487324518751996,-0.001720644862715004,0.9961801908452277,0.44738013354436207,0.4501222592138898,10
E2 regression contexte tirage,droite,concentre,polarisation,0.05,0.4504530967379146,0.4472795729744835,-0.0031735237634311075,0.9929548186339198,0.4443767120673217,0.44883171144646056,10
E2 regression contexte tirage,droite,concentre,polarisation,0.1,0.4504530967379146,0.44770494354266105,-0.0027481531952535665,0.9938991357476392,0.4446648662023944,0.45230057078736247,10
E2 regression contexte tirage,droite,concentre,polarisation,0.2,0.4504530967379146,0.4422883078130898,-0.008164788924824806,0.9818742750711396,0.4390942884515823,0.44693958955497237,10
E2 regression contexte tirage,droite,concentre,polarisation,0.3,0.4504530967379146,0.4387359736204979,-0.011717123117416739,0.9739881394927249,0.43752705333144754,0.4398928798248217,10
E2 regression contexte tirage,droite,concentre,marginale1,0.02,33.65019011406844,33.65969581749049,0.00950570342205026,1.0002824858757062,33.460076045627375,33.91397338403042,10
E2 regression contexte tirage,droite,concentre,marginale1,0.05,33.65019011406844,33.678707224334595,0.028517110266157886,1.0008474576271187,33.122623574144484,34.15636882129277,10
E2 regression contexte tirage,droite,concentre,marginale1,0.1,33.65019011406844,33.564638783269956,-0.08555133079848076,0.997457627118644,33.26996197718631,33.840304182509506,10
E2 regression contexte tirage,droite,concentre,marginale1,0.2,33.65019011406844,33.63117870722433,-0.019011406844107626,0.9994350282485875,33.217680608365015,34.19914448669201,10
E2 regression contexte tirage,droite,concentre,marginale1,0.3,33.65019011406844,33.51711026615969,-0.13307984790874627,0.9960451977401129,33.1440114068441,33.81891634980989,10
E2 regression contexte tirage,droite,concentre,marginale2,0.02,52.75665399239544,52.75665399239544,0.0,1.0,52.47148288973384,52.946768060836504,10
E2 regression contexte tirage,droite,concentre,marginale2,0.05,52.75665399239544,52.946768060836504,0.19011406844106205,1.0036036036036036,52.49287072243346,53.37927756653992,10
E2 regression contexte tirage,droite,concentre,marginale2,0.1,52.75665399239544,52.937262357414454,0.18060836501901179,1.0034234234234234,52.21958174904943,53.30560836501901,10
E2 regression contexte tirage,droite,concentre,marginale2,0.2,52.75665399239544,53.11787072243345,0.36121673003800936,1.0068468468468466,52.409695817490494,53.56939163498099,10
E2 regression contexte tirage,droite,concentre,marginale2,0.3,52.75665399239544,53.336501901140686,0.5798479087452435,1.0109909909909909,53.041825095057035,53.59077946768061,10
E2 regression contexte tirage,droite,concentre,marginale3,0.02,38.68821292775665,38.64068441064639,-0.04752851711026551,0.9987714987714987,38.086977186311785,38.97338403041825,10
E2 regression contexte tirage,droite,concentre,marginale3,0.05,38.68821292775665,38.88783269961977,0.1996197718631194,1.0051597051597052,38.424429657794676,39.500950570342205,10
E2 regression contexte tirage,droite,concentre,marginale3,0.1,38.68821292775665,39.06844106463878,0.3802281368821312,1.00982800982801,38.467205323193916,39.543726235741445,10
E2 regression contexte tirage,droite,concentre,marginale3,0.2,38.68821292775665,38.564638783269956,-0.12357414448669601,0.9968058968058967,37.49762357414449,39.23716730038023,10
E2 regression contexte tirage,droite,concentre,marginale3,0.3,38.68821292775665,38.8403041825095,0.1520912547528468,1.0039312039312038,38.54087452471483,39.120722433460074,10
E2 regression contexte tirage,droite,uniforme,polarisation,0.02,0.4504530967379146,0.4495791527616205,-0.0008739439762940893,0.9980598557705053,0.448669272469966,0.45093159514270154,10
E2 regression contexte tirage,droite,uniforme,polarisation,0.05,0.4504530967379146,0.44900220256706114,-0.0014508941708534784,0.9967790338631024,0.4468056238265501,0.4511272304309534,10
E2 regression contexte tirage,droite,uniforme,polarisation,0.1,0.4504530967379146,0.4466581943857082,-0.0037949023522064196,0.9915753662707876,0.44395715558301097,0.4498397193036657,10
E2 regression contexte tirage,droite,uniforme,polarisation,0.2,0.4504530967379146,0.4458057874789888,-0.004647309258925814,0.9896830340548647,0.44301499700916896,0.44959536579098913,10
E2 regression contexte tirage,droite,uniforme,polarisation,0.3,0.4504530967379146,0.44172981960693924,-0.008723277130975371,0.9806344385372251,0.4376615134413448,0.445226953800591,10
E2 regression contexte tirage,droite,uniforme,marginale1,0.02,33.65019011406844,33.669201520912544,0.019011406844107626,1.0005649717514125,33.29134980988593,33.987642585551335,10
E2 regression contexte tirage,droite,uniforme,marginale1,0.05,33.65019011406844,33.78326996197718,0.13307984790874627,1.003954802259887,33.38640684410646,34.19914448669201,10
E2 regression contexte tirage,droite,uniforme,marginale1,0.1,33.65019011406844,33.27946768060836,-0.37072243346007383,0.9889830508474577,32.59505703422053,34.039923954372625,10
E2 regression contexte tirage,droite,uniforme,marginale1,0.2,33.65019011406844,33.52661596958175,-0.12357414448668891,0.9963276836158192,32.69961977186312,34.959600760456276,10
E2 regression contexte tirage,droite,uniforme,marginale1,0.3,33.65019011406844,33.73574144486692,0.08555133079848076,1.002542372881356,33.02756653992396,34.821768060836504,10
E2 regression contexte tirage,droite,uniforme,marginale2,0.02,52.75665399239544,52.70912547528518,-0.04752851711026551,0.9990990990990991,52.41920152091255,52.92538022813688,10
E2 regression contexte tirage,droite,uniforme,marginale2,0.05,52.75665399239544,52.6425855513308,-0.11406844106464575,0.9978378378378377,52.28136882129277,53.02043726235742,10
E2 regression contexte tirage,droite,uniforme,marginale2,0.1,52.75665399239544,52.633079847908746,-0.12357414448669601,0.9976576576576576,52.112642585551335,53.33650190114068,10
E2 regression contexte tirage,droite,uniforme,marginale2,0.2,52.75665399239544,52.59505703422053,-0.16159695817491126,0.9969369369369369,51.98669201520913,53.094106463878326,10
E2 regression contexte tirage,droite,uniforme,marginale2,0.3,52.75665399239544,52.57604562737642,-0.1806083650190189,0.9965765765765764,51.90114068441065,53.21055133079848,10
E2 regression contexte tirage,droite,uniforme,marginale3,0.02,38.68821292775665,38.74524714828897,0.05703422053231577,1.0014742014742013,38.35076045627377,39.06844106463878,10
E2 regression contexte tirage,droite,uniforme,marginale3,0.05,38.68821292775665,38.75475285171102,0.06653992395436603,1.0017199017199014,38.424429657794676,39.1421102661597,10
E2 regression contexte tirage,droite,uniforme,marginale3,0.1,38.68821292775665,38.678707224334595,-0.009505703422057366,0.9997542997542996,37.844581749049425,39.64828897338403,10
E2 regression contexte tirage,droite,uniforme,marginale3,0.2,38.68821292775665,38.52661596958175,-0.16159695817490416,0.9958230958230958,37.66397338403041,39.85979087452472,10
E2 regression contexte tirage,droite,uniforme,marginale3,0.3,38.68821292775665,38.70722433460076,0.019011406844107626,1.0004914004914005,37.09363117870722,40.27091254752851,10
E2 regression contexte tirage,gauche,concentre,polarisation,0.02,0.4504530967379146,0.449695707110664,-0.0007573896272506375,0.9983186049052931,0.4484939337467993,0.4507757412916102,10
E2 regression contexte tirage,gauche,concentre,polarisation,0.05,0.4504530967379146,0.4479248740395617,-0.0025282226983529,0.9943873785824501,0.4463513149266539,0.44938442434007714,10
E2 regression contexte tirage,gauche,concentre,polarisation,0.1,0.4504530967379146,0.44694543730696684,-0.0035076594309477738,0.9922130418097922,0.44414946276455064,0.4500509108851622,10
E2 regression contexte tirage,gauche,concentre,polarisation,0.2,0.4504530967379146,0.44134793327212096,-0.009105163465793653,0.9797866558544468,0.4387893695316826,0.4450078213205168,10
E2 regression contexte tirage,gauche,concentre,polarisation,0.3,0.4504530967379146,0.4372384398091979,-0.013214656928716706,0.970663633962305,0.4357533921194108,0.43854435149384735,10
E2 regression contexte tirage,gauche,concentre,marginale1,0.02,33.65019011406844,33.51711026615969,-0.13307984790874627,0.9960451977401129,33.1962927756654,33.81891634980989,10
E2 regression contexte tirage,gauche,concentre,marginale1,0.05,33.65019011406844,33.545627376425855,-0.10456273764258128,0.9968926553672318,32.60456273764258,34.778992395437264,10
E2 regression contexte tirage,gauche,concentre,marginale1,0.1,33.65019011406844,33.44106463878327,-0.20912547528516967,0.9937853107344633,32.721007604562736,34.17775665399239,10
E2 regression contexte tirage,gauche,concentre,marginale1,0.2,33.65019011406844,33.0893536121673,-0.5608365019011359,0.9833333333333335,32.05560836501901,34.38925855513308,10
E2 regression contexte tirage,gauche,concentre,marginale1,0.3,33.65019011406844,33.0703422053232,-0.5798479087452364,0.9827683615819213,32.088878326996195,33.8925855513308,10
E2 regression contexte tirage,gauche,concentre,marginale2,0.02,52.75665399239544,52.65209125475285,-0.1045627376425955,0.9980180180180178,52.49287072243346,52.75665399239544,10
E2 regression contexte tirage,gauche,concentre,marginale2,0.05,52.75665399239544,52.38593155893536,-0.37072243346008094,0.9929729729729729,52.112642585551335,52.75665399239544,10
E2 regression contexte tirage,gauche,concentre,marginale2,0.1,52.75665399239544,52.233840304182515,-0.5228136882129277,0.9900900900900901,51.75380228136882,52.83982889733841,10
E2 regression contexte tirage,gauche,concentre,marginale2,0.2,52.75665399239544,51.80608365019011,-0.9505703422053315,0.9819819819819818,51.33079847908745,52.4287072243346,10
E2 regression contexte tirage,gauche,concentre,marginale2,0.3,52.75665399239544,51.73003802281369,-1.026615969581755,0.9805405405405404,51.25712927756654,52.649714828897345,10
E2 regression contexte tirage,gauche,concentre,marginale3,0.02,38.68821292775665,38.564638783269956,-0.12357414448669601,0.9968058968058967,38.329372623574145,39.004277566539926,10
E2 regression contexte tirage,gauche,concentre,marginale3,0.05,38.68821292775665,38.47908745247148,-0.20912547528516967,0.9945945945945946,37.801806083650185,39.04705323193917,10
E2 regression contexte tirage,gauche,concentre,marginale3,0.1,38.68821292775665,38.71673003802281,0.028517110266157886,1.0007371007371006,37.41207224334601,39.64828897338403,10
E2 regression contexte tirage,gauche,concentre,marginale3,0.2,38.68821292775665,38.982889733840295,0.29467680608364333,1.0076167076167075,37.64496197718631,40.05941064638784,10
E2 regression contexte tirage,gauche,concentre,marginale3,0.3,38.68821292775665,38.78326996197718,0.09505703422053102,1.0024570024570025,37.991920152091254,39.405893536121674,10
IM m=10 mode des m,droite,concentre,polarisation,0.02,0.4504530967379146,0.45054943859271185,9.634185479723278e-05,1.0002138776611704,0.44908214659589163,0.45214010182884046,10
IM m=10 mode des m,droite,concentre,polarisation,0.05,0.4504530967379146,0.4507390450633094,0.00028594832539480253,1.0006348015530708,0.4484696844621691,0.45274861196225824,10
IM m=10 mode des m,droite,concentre,polarisation,0.1,0.4504530967379146,0.4505949827572512,0.00014188601933656786,1.0003149851124657,0.4484571667191934,0.45231020940196665,10
IM m=10 mode des m,droite,concentre,polarisation,0.2,0.4504530967379146,0.4488880521969776,-0.0015650445409370328,0.996525621530253,0.4454133678516308,0.45135070321598797,10
IM m=10 mode des m,droite,concentre,polarisation,0.3,0.4504530967379146,0.4479541921909652,-0.0024989045469493987,0.9944524644962018,0.44657757082788185,0.4486540729137642,10
IM m=10 mode des m,droite,concentre,marginale1,0.02,33.65019011406844,33.583650190114064,-0.06653992395437314,0.9980225988700565,33.29134980988593,33.91397338403042,10
IM m=10 mode des m,droite,concentre,marginale1,0.05,33.65019011406844,33.38403041825095,-0.26615969581748544,0.9920903954802262,33.02756653992396,33.702471482889734,10
IM m=10 mode des m,droite,concentre,marginale1,0.1,33.65019011406844,33.2319391634981,-0.41825095057033934,0.9875706214689266,32.66872623574144,33.65019011406844,10
IM m=10 mode des m,droite,concentre,marginale1,0.2,33.65019011406844,32.69011406844106,-0.9600760456273747,0.9714689265536723,32.34077946768061,32.963403041825096,10
IM m=10 mode des m,droite,concentre,marginale1,0.3,33.65019011406844,32.49049429657795,-1.159695817490487,0.965536723163842,32.2671102661597,32.678231939163496,10
IM m=10 mode des m,droite,concentre,marginale2,0.02,52.75665399239544,52.69961977186313,-0.05703422053231577,0.998918918918919,52.47148288973384,52.92538022813688,10
IM m=10 mode des m,droite,concentre,marginale2,0.05,52.75665399239544,52.480988593155885,-0.275665399239557,0.9947747747747745,52.207699619771866,52.88260456273765,10
IM m=10 mode des m,droite,concentre,marginale2,0.1,52.75665399239544,51.89163498098859,-0.8650190114068508,0.9836036036036034,51.46863117870722,52.28136882129277,10
IM m=10 mode des m,droite,concentre,marginale2,0.2,52.75665399239544,51.634980988593156,-1.121673003802286,0.9787387387387386,51.13117870722433,52.04847908745247,10
