item,cible,predicteur,n_personnes,n_changeurs,taux_de_base,auc,rappel,auc_permutee,auc_permutee_p2_5,auc_permutee_p97_5,auc_permutee_ecart_type,z_permutation,chute,p_permutation,p_permutation_normale,p_holm,p_bh,p_holm_normale,p_bh_normale
natenvir/y,chg,L2 logistique complete,2211,749,0.3387607417458164,0.5640388735368088,0.3978638184245661,0.5272370365229334,0.5044971955311139,0.553822447257538,0.011931137415964636,3.084520421718734,0.036801837013875405,0.004975124378109453,0.0010194030628603305,0.5870646766169154,0.006052213160999128,0.024465673508647933,0.0012662059096580948
natenvir/y,chg,V voisins k=25,2211,749,0.3387607417458164,0.5653301529261998,0.3925233644859813,0.5347828477185267,0.5115025232001081,0.5582495310665018,0.011531787998935485,2.6489652090805857,0.030547305207673126,0.014925373134328358,0.0040369321386161715,0.7014925373134329,0.022579410639112132,0.21395740334665708,0.0072175453387380035
natenvir/y,chg,F foret,2211,749,0.3387607417458164,0.6724205004757826,0.48064085447263016,0.5492058357792149,0.5245064783139946,0.5681323844469325,0.0113190390459855,10.885611772871126,0.12321466469656772,0.004975124378109453,6.749458789893508e-28,0.5870646766169154,0.005288870960512751,3.1722456312499486e-26,1.1061613016769915e-27
natenvir/y,chg,T0 nul avec derive,2211,749,0.3387607417458164,0.47685285807433164,0.31108144192256343,0.49628844387135423,0.4726332328193177,0.5181420074006564,0.011736492793918848,-1.6559960576206338,-0.019435585797022592,0.9502487562189055,0.9511386913998298,1.0,1.0,1.0,0.9998093539075052
natenvir/y,chg,T0b nul a taux commun,2211,749,0.3387607417458164,0.5,0.34579439252336447,0.5,0.5,0.5,0.0,,0.0,1.0,,1.0,1.0,1.0,1.0
natenvir/y,chg,T1 temoin de segment,2211,749,0.3387607417458164,0.5676232240342344,0.3818424566088118,0.602351735738851,0.5943619422339681,0.6105942556331379,0.004103659439528211,-8.462815254622914,-0.03472851170461666,1.0,1.0,1.0,1.0,1.0,1.0
natheal/y,chg,P position initiale seule,4511,1707,0.37840833518066946,0.6408503376630756,0.5565319273579379,0.5092999022444294,0.49406858047378965,0.5257069389741159,0.008436948773917775,15.592181361267118,0.1315504354186462,0.004975124378109453,4.1137720809907545e-55,0.5870646766169154,0.005929946228453691,4.442873847470015e-53,4.4129555050628094e-54
natheal/y,chg,L1 logistique resumee,4511,1707,0.37840833518066946,0.6827993652051174,0.5752782659636789,0.518822606336082,0.5010826445106873,0.5330642077975475,0.008561383733023788,19.153067305759063,0.1639767588690354,0.004975124378109453,4.562519330098188e-82,0.5870646766169154,0.0055910921582563375,5.018771263108007e-80,5.981969788350958e-81
natheal/y,chg,L2 logistique complete,4511,1707,0.37840833518066946,0.6496410266695749,0.5143526654950205,0.5144259100941244,0.4989237851274479,0.5297310332465045,0.008178815127344028,16.532360063181912,0.1352151165754505,0.004975124378109453,1.0728750219481331e-61,0.5870646766169154,0.006052213160999128,1.1908912743624277e-59,1.5824906573734962e-60
natheal/y,chg,V voisins k=25,4511,1707,0.37840833518066946,0.5849224097803205,0.45284124194493264,0.5128649334117217,0.49695354500266165,0.5300935217243423,0.008778999976998728,8.207936730537854,0.07205747636859883,0.004975124378109453,1.1251086317221514e-16,0.5870646766169154,0.009031764255644852,1.11385754540493e-14,6.638140927160693e-16
natheal/y,chg,F foret,4511,1707,0.37840833518066946,0.7223023097809055,0.5981253661394259,0.5233053239284076,0.5083466470194475,0.5406254622444964,0.008233958757835634,24.167838545842557,0.19899698585249792,0.004975124378109453,2.4244407909618036e-129,0.5870646766169154,0.005288870960512751,2.739618093786838e-127,4.768066888891547e-128
natheal/y,chg,T0 nul avec derive,4511,1707,0.37840833518066946,0.4785257398627954,0.36438195664909195,0.4996932315705992,0.4832266567051672,0.5169082429527824,0.008799172376404346,-2.405623029339219,-0.0211674917078038,0.9950248756218906,0.9919275426321705,1.0,1.0,1.0,0.9998093539075052
natheal/y,chg,T0b nul a taux commun,4511,1707,0.37840833518066946,0.5,0.39191564147627417,0.5,0.5,0.5,0.0,,0.0,1.0,,1.0,1.0,1.0,1.0
natheal/y,chg,T1 temoin de segment,4511,1707,0.37840833518066946,0.5418970054495753,0.4135910954891623,0.5687311691516095,0.5625158991214325,0.5744323167506123,0.0029852885341143985,-8.988800712355488,-0.026834163702034175,1.0,1.0,1.0,1.0,1.0,1.0
natcity/y,chg,P position initiale seule,3922,1805,0.46022437531871496,0.5075679403117096,0.4731301939058172,0.5003754771098494,0.4845166748011415,0.5182707360413066,0.008897028791990771,0.8084118159013864,0.0071924632018601775,0.23880597014925373,0.2094267760778416,1.0,0.2609176340519624,1.0,0.23313546770929539
natcity/y,chg,L1 logistique resumee,3922,1805,0.46022437531871496,0.5133135401714389,0.4692520775623269,0.5127087539598317,0.4970380588744068,0.5274110518072274,0.008536837998596456,0.07084428821381325,0.0006047862116072,0.472636815920398,0.47176084172712407,1.0,0.48078572653971524,1.0,0.47989464934310894
natcity/y,chg,L2 logistique complete,3922,1805,0.46022437531871496,0.5216394914143125,0.47700831024930745,0.5057392863732062,0.4866655566270673,0.5235957955450993,0.009510415223710756,1.67187285382293,0.01590020504110634,0.04975124378109453,0.047274698399056486,0.746268656716418,0.05644852659778033,0.6618457775867908,0.05312775629608253
natcity/y,chg,V voisins k=25,3922,1805,0.46022437531871496,0.5143006685098994,0.47645429362880887,0.5098991981544992,0.49080394890590223,0.5263344224370189,0.009020009024025307,0.4879674004401332,0.004401470355400172,0.31343283582089554,0.31278646604099003,1.0,0.3456549030548194,1.0,0.348196254649404
natcity/y,chg,F foret,3922,1805,0.46022437531871496,0.5303333913432613,0.4781163434903047,0.5178460909377588,0.5018183691708201,0.5337103738761667,0.008546945667233432,1.4610248961070702,0.0124873004055025,0.07462686567164178,0.0720043046329371,0.5870646766169154,0.07591353576942872,0.21601291389881128,0.07324575816109119
natcity/y,chg,T0 nul avec derive,3922,1805,0.46022437531871496,0.48119693236522176,0.4448753462603878,0.49946614466454775,0.47992009023378873,0.519393283758834,0.010178739101426167,-1.7948404136585292,-0.018269212299325988,0.9601990049751243,0.9636604350966702,1.0,1.0,1.0,0.9998093539075052
natcity/y,chg,T0b nul a taux commun,3922,1805,0.46022437531871496,0.5,0.4614958448753463,0.5,0.5,0.5,0.0,,0.0,1.0,,1.0,1.0,1.0,1.0
natcity/y,chg,T1 temoin de segment,3922,1805,0.46022437531871496,0.5269146874595184,0.47534626038781164,0.5593106111062406,0.5531919777503576,0.5652261405820446,0.00326064768513377,-9.935425956758376,-0.03239592364672217,1.0,1.0,1.0,1.0,1.0,1.0
natdrug/y,chg,P position initiale seule,4325,1733,0.40069364161849713,0.6098829101750337,0.5210617426428159,0.5020227180440684,0.4850639596156312,0.5175443422390702,0.008525887980812824,12.65090420771425,0.10786019213096532,0.004975124378109453,5.5297304513125575e-37,0.5870646766169154,0.005929946228453691,5.253243928746929e-35,2.7187841385620073e-36
natdrug/y,chg,L1 logistique resumee,4325,1733,0.40069364161849713,0.6176786579327933,0.500865551067513,0.507160611816375,0.48817842128650096,0.5254930390815898,0.009724723049882231,11.364647152368699,0.11051804611641836,0.004975124378109453,3.1358686509861223e-30,0.5870646766169154,0.0055910921582563375,2.540053607298759e-28,9.737697389904273e-30
natdrug/y,chg,L2 logistique complete,4325,1733,0.40069364161849713,0.5805919763772236,0.47778418926716676,0.504659225999658,0.4886471668340778,0.5219610764712588,0.009073219694438858,8.368887003155695,0.07593275037756564,0.004975124378109453,2.908249633508728e-17,0.5870646766169154,0.006052213160999128,2.181187225131546e-15,7.79939674440977e-17
natdrug/y,chg,V voisins k=25,4325,1733,0.40069364161849713,0.5381389004651892,0.4368147720715522,0.502505962907753,0.4848116213142841,0.5191426758974304,0.00902957211223954,3.9462487385350156,0.03563293755743624,0.004975124378109453,3.969257235666285e-05,0.5870646766169154,0.009031764255644852,0.0027387874926097368,9.367447076172432e-05
natdrug/y,chg,F foret,4325,1733,0.40069364161849713,0.633132128329522,0.5170225043277553,0.5092237578629794,0.4912615295498422,0.527595629145206,0.009297850952895313,13.326560201307391,0.12390837046654268,0.004975124378109453,8.110295098375016e-41,0.5870646766169154,0.005288870960512751,5.10948591197626e-39,1.7089550385861642e-40
natdrug/y,chg,T0 nul avec derive,4325,1733,0.40069364161849713,0.48765231739722026,0.39007501442585113,0.49784110737552806,0.4795417749718607,0.5153298739118278,0.009136116765361831,-1.1152210769609487,-0.0101887899783078,0.845771144278607,0.8676221519123435,1.0,1.0,1.0,0.9998093539075052
natdrug/y,chg,T0b nul a taux commun,4325,1733,0.40069364161849713,0.5,0.42238892094633584,0.5,0.5,0.5,0.0,,0.0,1.0,,1.0,1.0,1.0,1.0
natdrug/y,chg,T1 temoin de segment,4325,1733,0.40069364161849713,0.5113252949285119,0.41315637622619733,0.5445463977002344,0.5360404483723722,0.5517501640717944,0.003887783949710945,-8.544997150418427,-0.03322110277172252,1.0,1.0,1.0,1.0,1.0,1.0
nateduc/y,chg,P position initiale seule,4603,1200,0.2606995437757984,0.6983890439808013,0.5616666666666666,0.516203712410618,0.4969489819032226,0.5373084625085709,0.009866945318571137,18.464208089537287,0.18218533157018324,0.004975124378109453,2.0042946668523578e-76,0.5870646766169154,0.005929946228453691,2.244810026874641e-74,3.3786681526939746e-75
nateduc/y,chg,L1 logistique resumee,4603,1200,0.2606995437757984,0.7412368988147713,0.5633333333333334,0.5503294029777648,0.534511264570477,0.5679386693113919,0.008733969030923988,21.85804588510316,0.1909074958370065,0.004975124378109453,3.2587545469942133e-106,0.5870646766169154,0.0055910921582563375,3.747567729043345e-104,9.61332591363293e-105
nateduc/y,chg,L2 logistique complete,4603,1200,0.2606995437757984,0.7206988931335097,0.49416666666666664,0.5372347475266921,0.5197664070917817,0.555480954305025,0.008960811292758367,20.474055262728626,0.18346414560681756,0.004975124378109453,1.8339565261460084e-93,0.5870646766169154,0.006052213160999128,2.1273895703293698e-91,7.2135623361743e-92
nateduc/y,chg,V voisins k=25,4603,1200,0.2606995437757984,0.6146016994808502,0.3591666666666667,0.5316130485356059,0.515322573831913,0.551917921686747,0.009648102011129006,8.601551978774436,0.08298865094524432,0.004975124378109453,3.932263444337152e-18,0.5870646766169154,0.009031764255644852,3.9715860787805235e-16,2.5778171468432444e-17
nateduc/y,chg,F foret,4603,1200,0.2606995437757984,0.7752123126652953,0.5808333333333333,0.55414112425311,0.5381679400528946,0.5688389962288177,0.007863721477009353,28.112794820940273,0.22107118841218532,0.004975124378109453,3.417007620834541e-174,0.5870646766169154,0.005288870960512751,3.9637288401680675e-172,1.344022997528253e-172
nateduc/y,chg,T0 nul avec derive,4603,1200,0.2606995437757984,0.4856112253893623,0.25,0.49840405524537174,0.48018025761582916,0.5160029447056518,0.009283568283899254,-1.3780078375893878,-0.012792829856009436,0.9104477611940298,0.9158995658379785,1.0,1.0,1.0,0.9998093539075052
nateduc/y,chg,T0b nul a taux commun,4603,1200,0.2606995437757984,0.5,0.27,0.5,0.5,0.5,0.0,,0.0,1.0,,1.0,1.0,1.0,1.0
nateduc/y,chg,T1 temoin de segment,4603,1200,0.2606995437757984,0.5937350622000196,0.3475,0.6127191540552454,0.6076334576109316,0.6168524831031443,0.002250714721831504,-8.434694842080024,-0.01898409185522576,1.0,1.0,1.0,1.0,1.0,1.0
natrace/y,chg,P position initiale seule,3866,1427,0.36911536471805484,0.5066145125361555,0.37421163279607567,0.5051680851601789,0.4860844981960682,0.5224826552750461,0.009548196517793105,0.15148697173138853,0.0014464273759766666,0.4626865671641791,0.4397957936443914,1.0,0.48747334754797444,1.0,0.46335628258962663
natrace/y,chg,L1 logistique resumee,3866,1427,0.36911536471805484,0.5300990991689875,0.38472319551506656,0.5062183816302074,0.4888659249241406,0.525434239451014,0.009091005206157595,2.6268511564161225,0.023880717538780072,0.009950248756218905,0.004308951062329441,0.5870646766169154,0.010973171525549821,0.056016363810282736,0.00479675684297051
natrace/y,chg,L2 logistique complete,3866,1427,0.36911536471805484,0.5133285810783826,0.3826208829712684,0.5038007825418128,0.4874361397783565,0.5225813852392204,0.008807588983246325,1.081771476245482,0.00952779853656982,0.13930348258706468,0.13967704197645603,1.0,0.1508056050025104,1.0,0.15121000874515422
natrace/y,chg,V voisins k=25,3866,1427,0.36911536471805484,0.5209840500647474,0.38472319551506656,0.5030978603934603,0.480733739975802,0.5201645410812903,0.010076037347757505,1.7751214146966,0.017886189671287078,0.024875621890547265,0.03793892088746604,0.945273631840796,0.03494432598910211,1.0,0.05087264391728401
natrace/y,chg,F foret,3866,1427,0.36911536471805484,0.5674976791814169,0.41625788367203925,0.5086554853635432,0.49121647383257294,0.5281072320183609,0.009552271045874207,6.160021374528383,0.0588421938178737,0.004975124378109453,3.6367563118592616e-10,0.5870646766169154,0.005288870960512751,8.364539517276302e-09,4.470179633327009e-10
natrace/y,chg,T0 nul avec derive,3866,1427,0.36911536471805484,0.47917225142819053,0.3538892782060266,0.5000796103265869,0.48397142196719795,0.5156026097752218,0.009347700651176835,-2.236631197187963,-0.020907358898396344,0.9850746268656716,0.9873447729056516,1.0,1.0,1.0,0.9998093539075052
natrace/y,chg,T0b nul a taux commun,3866,1427,0.36911536471805484,0.5,0.38612473721093205,0.5,0.5,0.5,0.0,,0.0,1.0,,1.0,1.0,1.0,1.0
natrace/y,chg,T1 temoin de segment,3866,1427,0.36911536471805484,0.4959253867240845,0.3665031534688157,0.5406962628140647,0.5316748854243973,0.5504897566494936,0.0051803381757203225,-8.642462050029165,-0.044770876089980205,1.0,1.0,1.0,1.0,1.0,1.0
natarms/y,chg,P position initiale seule,4460,1973,0.4423766816143498,0.4992242478934045,0.44754181449569186,0.5075836886019159,0.48997829514285235,0.5257794637538413,0.009124350854823236,-0.9161682668189502,-0.008359440708511412,0.8159203980099502,0.8202106767002826,1.0,0.8445491839050362,1.0,0.8489899986897661
natarms/y,chg,L1 logistique resumee,4460,1973,0.4423766816143498,0.5529580987888159,0.4754181449569184,0.5231997252413003,0.5073140594650215,0.5406847232573395,0.008580555674438082,3.4681172964318927,0.029758373547515538,0.004975124378109453,0.0002620592323288957,0.5870646766169154,0.0055910921582563375,0.005503243878906809,0.0003155407083143846
natarms/y,chg,L2 logistique complete,4460,1973,0.4423766816143498,0.5600862956710934,0.4870755195134313,0.5150381588925361,0.49713480702796964,0.530091269329352,0.008650412658266979,5.207628648271002,0.045048136778557235,0.004975124378109453,9.563461229907369e-08,0.5870646766169154,0.006052213160999128,4.112288328860169e-06,1.4848531909593023e-07
natarms/y,chg,V voisins k=25,4460,1973,0.4423766816143498,0.5370244582523496,0.4678155093765839,0.5108177347345578,0.4945277531353611,0.5267555989574576,0.008599239370272557,3.0475629749752047,0.02620672351779174,0.004975124378109453,0.0011535258984528393,0.5870646766169154,0.009031764255644852,0.07267213160252887,0.002430643857454197
natarms/y,chg,F foret,4460,1973,0.4423766816143498,0.5778329115760801,0.5022807906741004,0.5284802778808649,0.5142886445910014,0.5450306826109047,0.00825157336018746,5.980996779757642,0.04935263369521514,0.004975124378109453,1.1088812966773176e-09,0.5870646766169154,0.005288870960512751,2.328650723022367e-08,1.335183602121668e-09
natarms/y,chg,T0 nul avec derive,4460,1973,0.4423766816143498,0.47721257482650276,0.4262544348707552,0.49843729104470463,0.48062301056217116,0.5151046287119785,0.008491219824740033,-2.4996074364205607,-0.021224716218201878,0.9900497512437811,0.9937834503243886,1.0,1.0,1.0,0.9998093539075052
natarms/y,chg,T0b nul a taux commun,4460,1973,0.4423766816143498,0.5,0.44044602128737964,0.5,0.5,0.5,0.0,,0.0,1.0,,1.0,1.0,1.0,1.0
natarms/y,chg,T1 temoin de segment,4460,1973,0.4423766816143498,0.5353590316885514,0.4738976178408515,0.5657373145220835,0.5598061847608579,0.5714339451106218,0.003119883896156542,-9.736991453738353,-0.030378282833532166,1.0,1.0,1.0,1.0,1.0,1.0
nataid/y,chg,P position initiale seule,4416,1433,0.3245018115942029,0.6824207845387645,0.5582693649685974,0.5129989842417103,0.4947226888633169,0.5282674659778288,0.00890935435437316,19.016170370852233,0.16942180029705423,0.004975124378109453,6.265447483443644e-81,0.5870646766169154,0.005929946228453691,7.20526460596019e-79,1.8483070076158748e-79
nataid/y,chg,L1 logistique resumee,4416,1433,0.3245018115942029,0.6988229883272015,0.5533845080251221,0.5176853624364537,0.5018387634604935,0.535236800113413,0.008544772507381952,21.198648148240387,0.18113762589074778,0.004975124378109453,4.913952794136002e-100,0.5870646766169154,0.0055910921582563375,5.5527666573736825e-98,9.664107161800804e-99
nataid/y,chg,L2 logistique complete,4416,1433,0.3245018115942029,0.6779629812014535,0.4954640614096302,0.5148588699536967,0.4978984190243901,0.5319733841851908,0.00888552030491636,18.35616887370245,0.1631041112477568,0.004975124378109453,1.4733869235930638e-75,0.5870646766169154,0.006052213160999128,1.6796610928960926e-73,3.4771931396796307e-74
nataid/y,chg,V voisins k=25,4416,1433,0.3245018115942029,0.5688793837327549,0.38241451500348916,0.5141828187128784,0.4956112755954363,0.530816622760425,0.008943669280231865,6.115673925999476,0.05469656501987652,0.004975124378109453,4.807487511241429e-10,0.5870646766169154,0.009031764255644852,4.230589009892458e-08,1.8299468591177053e-09
nataid/y,chg,F foret,4416,1433,0.3245018115942029,0.7323561124108959,0.5645498953244941,0.5237408901663977,0.507030546907002,0.5402667394837318,0.008827073973374967,23.633564516819806,0.20861522224449824,0.004975124378109453,8.71004332116043e-124,0.5870646766169154,0.005288870960512751,9.75524851969968e-122,1.4682644455670438e-122
nataid/y,chg,T0 nul avec derive,4416,1433,0.3245018115942029,0.48453904528546154,0.3007676203768318,0.5002546367073337,0.4843293609121145,0.5176324275570404,0.008686523253462506,-1.8091923504156668,-0.015715591421872177,0.9701492537313433,0.9647894371813192,1.0,1.0,1.0,0.9998093539075052
nataid/y,chg,T0b nul a taux commun,4416,1433,0.3245018115942029,0.5,0.3244940683879972,0.5,0.5,0.5,0.0,,0.0,1.0,,1.0,1.0,1.0,1.0
nataid/y,chg,T1 temoin de segment,4416,1433,0.3245018115942029,0.5454965904723182,0.3886950453593859,0.572537334731658,0.5668033867889194,0.5779457692216816,0.0029816826678238525,-9.068954436749355,-0.027040744259339777,1.0,1.0,1.0,1.0,1.0,1.0
natfare/y,chg,P position initiale seule,4468,1658,0.3710832587287377,0.5761581934243117,0.45235223160434257,0.5090917191101915,0.4923262656203718,0.5280912077321646,0.008612944568047657,7.786706832286348,0.06706647431412027,0.004975124378109453,3.4389144234982203e-15,0.5870646766169154,0.005929946228453691,1.857013788689039e-13,6.242952338042923e-15
natfare/y,chg,L1 logistique resumee,4468,1658,0.3710832587287377,0.5835105538122078,0.44632086851628466,0.5158249874436035,0.5011337406470945,0.5337671282126131,0.008575469305357216,7.892928533522967,0.06768556636860434,0.004975124378109453,1.4758833192456713e-15,0.5870646766169154,0.0055910921582563375,7.969769923926625e-14,2.6792958718613725e-15
natfare/y,chg,L2 logistique complete,4468,1658,0.3710832587287377,0.572467578740411,0.4330518697225573,0.5095154379284736,0.4912174714207831,0.5281537911731752,0.009306620867305765,6.764231799007599,0.06295214081193734,0.004975124378109453,6.70091854931276e-12,0.5870646766169154,0.006052213160999128,4.0205511295876564e-10,1.340183709862552e-11
natfare/y,chg,V voisins k=25,4468,1658,0.3710832587287377,0.5319477653907079,0.390832328106152,0.5058880264564347,0.4905246266350145,0.522678507420079,0.008427375185290265,3.0922723103344993,0.026059738934273158,0.004975124378109453,0.000993152732530829,0.5870646766169154,0.009031764255644852,0.06356177488197305,0.002130764044338869
natfare/y,chg,F foret,4468,1658,0.3710832587287377,0.6444380529643827,0.48431845597104944,0.5130274985082572,0.4966913466037631,0.5318276425311979,0.008964593171535251,14.658841950952748,0.13141055445612548,0.004975124378109453,5.913647808192176e-49,0.5870646766169154,0.005288870960512751,4.671781768471819e-47,1.744526103416692e-48
natfare/y,chg,T0 nul avec derive,4468,1658,0.3710832587287377,0.4961065512193656,0.36670687575392036,0.501540025391824,0.4846052166997927,0.5189202786876097,0.008673040104338814,-0.6264786173120773,-0.005433474172458375,0.736318407960199,0.7344994711262444,1.0,1.0,1.0,0.9998093539075052
natfare/y,chg,T0b nul a taux commun,4468,1658,0.3710832587287377,0.5,0.3691194209891435,0.5,0.5,0.5,0.0,,0.0,1.0,,1.0,1.0,1.0,1.0
natfare/y,chg,T1 temoin de segment,4468,1658,0.3710832587287377,0.5225003112269209,0.39324487334137515,0.5534080147371313,0.5462555323268183,0.5600323058909891,0.0035325617491312744,-8.749373883644424,-0.030907703510210438,1.0,1.0,1.0,1.0,1.0,1.0
natroad,chg,P position initiale seule,4516,1758,0.38928255093002656,0.6078185211126428,0.4880546075085324,0.5105957238060589,0.491988725940299,0.5278648869025964,0.009271792860346812,10.485868134779196,0.0972227973065839,0.004975124378109453,5.016003307799465e-26,0.5870646766169154,0.005929946228453691,4.0128026462395724e-24,1.5176625392829151e-25
natroad,chg,L1 logistique resumee,4516,1758,0.38928255093002656,0.6208774391758054,0.49772468714448237,0.5246668291890135,0.5081942354478564,0.5380114143074115,0.007648655669975256,12.578760783344705,0.09621060998679187,0.004975124378109453,1.3816527490145986e-36,0.5870646766169154,0.0055910921582563375,1.2158544191328467e-34,5.259194334958795e-36
natroad,chg,L2 logistique complete,4516,1758,0.38928255093002656,0.5948703574914139,0.4681456200227531,0.5165034430812917,0.5012269921568531,0.5346893018221478,0.008448324988230461,9.276029807008705,0.07836691441012222,0.004975124378109453,8.795570126360704e-21,0.5870646766169154,0.006052213160999128,7.124411802352171e-19,2.7312559866067445e-20
natroad,chg,V voisins k=25,4516,1758,0.38928255093002656,0.5325326220299453,0.42207053469852107,0.5138355206819999,0.49779841773770545,0.530314150746489,0.008068612937243117,2.3172633875697928,0.018697101347945444,0.009950248756218905,0.010244694214218423,0.5870646766169154,0.01653703314413846,0.47125593385404746,0.016559916675038
natroad,chg,F foret,4516,1758,0.38928255093002656,0.6331377702759002,0.4920364050056883,0.5322385122687873,0.5168161542262822,0.5462215255898447,0.007582217269676458,13.307355146711387,0.10089925800711297,0.004975124378109453,1.0488857260939834e-40,0.5870646766169154,0.005288870960512751,6.503091501782697e-39,2.1713774680542115e-40
natroad,chg,T0 nul avec derive,4516,1758,0.38928255093002656,0.4809162052929486,0.3731513083048919,0.4980151138563913,0.48315877649547373,0.513340001286979,0.00841393611353746,-2.03221278753611,-0.017098908563442705,0.9950248756218906,0.978933940550959,1.0,1.0,1.0,0.9998093539075052
natroad,chg,T0b nul a taux commun,4516,1758,0.38928255093002656,0.5,0.4203640500568828,0.5,0.5,0.5,0.0,,0.0,1.0,,1.0,1.0,1.0,1.0
natroad,chg,T1 temoin de segment,4516,1758,0.38928255093002656,0.5461906865620418,0.4249146757679181,0.5737014206680575,0.5683588790412997,0.5802829198500834,0.0029936931019261047,-9.189563916326499,-0.027510734106015677,1.0,1.0,1.0,1.0,1.0,1.0
natsoc,chg,P position initiale seule,4383,1411,0.3219256217202829,0.5914943917861295,0.4223954642097803,0.506725918995434,0.48905614044333456,0.5250961102346208,0.009619782396773358,8.811890882181324,0.08476847279069555,0.004975124378109453,6.15261869874443e-19,0.5870646766169154,0.005929946228453691,4.060728341171324e-17,1.3698283140600806e-18
natsoc,chg,L1 logistique resumee,4383,1411,0.3219256217202829,0.611566684758192,0.42452161587526577,0.5175809480499785,0.5005773827635775,0.5318934255746762,0.008352733272738637,11.252093612872919,0.09398573670821353,0.004975124378109453,1.1307956765904081e-29,0.5870646766169154,0.0055910921582563375,9.046365412723265e-28,3.42138179070944e-29
natsoc,chg,L2 logistique complete,4383,1411,0.3219256217202829,0.5715787701514633,0.39121190644932674,0.5135293736103468,0.4958925222702225,0.5303124579705887,0.009167977311678784,6.33175612980295,0.058049396541116516,0.004975124378109453,1.2119319299484155e-10,0.5870646766169154,0.006052213160999128,6.665625614716285e-09,2.234499495842391e-10
natsoc,chg,V voisins k=25,4383,1411,0.3219256217202829,0.5542216367647774,0.3720765414599575,0.5076878339102591,0.49177391717928637,0.5228033670983514,0.008678369150106701,5.362044647979306,0.04653380285451836,0.004975124378109453,4.114259704494209e-08,0.5870646766169154,0.009031764255644852,3.53826334586502e-06,1.4711595306979294e-07
natsoc,chg,F foret,4383,1411,0.3219256217202829,0.642048679239164,0.44153082919914954,0.5212160545435641,0.5063016037707954,0.5394545643582961,0.008609072285960138,14.035498911149384,0.12083262469559986,0.004975124378109453,4.7264417708217857e-45,0.5870646766169154,0.005288870960512751,3.30850923957525e-43,1.138204344810144e-44
