quantite,mode,modele,cle_modele,identite,perimetre,n_items,ecart_decrit_moyen,ecart_reel_moyen,facteur,ic_bas,ic_haut,facteur_plancher_w2_w1,p,p_holm
"position de nomenclature, facteur H2b de r1",description (r1),gpt-oss-20b,oss20,journaliste,29 items a pole declare (a38),29,0.0864367816091954,0.23606297761956616,0.3661598378568917,0.013131103968667568,0.769997193042745,1.0250924918600044,0.004499775011249437,0.013499325033748313
"position de nomenclature, facteur H2b de r1",description (r1),gpt-oss-20b,oss20,adversaire,29 items a pole declare (a38),29,0.08589080459770114,0.23606297761956616,0.363846993136386,-0.02650017063719135,0.7777678200406873,1.0250924918600044,0.013249337533123344,0.026498675066246688
"position de nomenclature, facteur H2b de r1",description (r1),Qwen3-30B-A3B-Instruct-2507,q30,journaliste,29 items a pole declare (a38),29,0.3114080459770115,0.23606297761956616,1.3191735913747127,1.0519502143710977,1.6722929817909427,1.0250924918600044,0.017299135043247836,0.026498675066246688
"position de nomenclature, facteur H2b de r1",description (r1),Qwen3-30B-A3B-Instruct-2507,q30,adversaire,29 items a pole declare (a38),29,0.35830459770114936,0.23606297761956616,1.5178347799991962,1.2441816882179428,1.8848593360755443,1.0250924918600044,0.00034998250087495624,0.0020998950052497373
"position de nomenclature, facteur H2b de r1",description (r1),Qwen3-4B-Instruct-2507,q4,journaliste,29 items a pole declare (a38),29,0.042241379310344815,0.23606297761956616,0.17894114416543572,-0.17603439433673768,0.582464364739277,1.0250924918600044,0.0014499275036248187,0.005799710014499275
"position de nomenclature, facteur H2b de r1",description (r1),Qwen3-4B-Instruct-2507,q4,adversaire,29 items a pole declare (a38),29,0.027241379310344826,0.23606297761956616,0.11539877868628103,-0.21727774188719406,0.4777645888857593,1.0250924918600044,0.00039998000099995,0.0020998950052497373
