A,B,C,R1,R1_brut,R1_nul,n_triplets,R2,R2_p10,se_nul_A,se_nul_B,se_nul_C,se_nul_R1,se_nul_R2,source,taux,tirage
-0.046284983115745915,0.034748017552052805,0.03431558935361217,0.00308396046360334,0.037897150963544846,0.034813190499941506,20000,0.3428560491999898,0.2818791946308725,0.0008743257440429025,6.632692841222218e-05,0.0,8.684169567048327e-05,0.0,A* trois cibles,0.05,9
-0.0448439561286097,0.03353485784438061,0.03403041825095057,0.0030507318054636343,0.037749119102954865,0.03469838729749123,20000,0.34339194120499145,0.2818791946308725,0.0015223453828026785,6.193430576815756e-05,0.0,5.8642749179014885e-05,0.0,A* trois cibles,0.05,10
-0.04620837105379738,0.03418213779625867,0.034220532319391636,0.003281019007166229,0.03812367096543312,0.03484265195826689,20000,0.34276673386582285,0.2818791946308725,0.0013490936907744084,0.00013523638210992454,0.0,4.4644014360766064e-05,0.0,A* trois cibles,0.05,11
-0.048421538639118245,0.03377426963330608,0.03403041825095057,0.003064716855684914,0.03789108246564865,0.03482636560996374,20000,0.3429198458672519,0.2818791946308725,0.0016164434528170765,6.684284647789224e-05,0.0,7.041089665300037e-05,0.0,A* trois cibles,0.05,12
-0.046079753419379754,0.033636628285944256,0.03403041825095057,0.003098396584391594,0.03775200620293617,0.03465360961854458,20000,0.3430601985352285,0.2818791946308725,0.0013705978351990567,8.010424045757618e-05,0.0,4.9863830029362184e-05,0.0,A* trois cibles,0.05,13
-0.05012217882362002,0.03432651503869883,0.03441064638783269,0.0030403127893805504,0.03800295293331146,0.03496264014393091,20000,0.3430219205348713,0.2818791946308725,0.0011094763237325931,6.619883620771164e-05,0.0,5.988996137002087e-05,0.0,A* trois cibles,0.05,14
-0.04334587654037303,0.031303346467094886,0.03374524714828898,0.0033483843629558904,0.03805208206176758,0.03470369769881169,20000,0.34586725189476103,0.2818791946308725,0.0015068361357569436,8.188659372817785e-05,0.0,4.953366958799094e-05,0.0,A* trois cibles,0.1,0
-0.03938017121813597,0.031665460349417814,0.032604562737642576,0.003352195334931217,0.038157869130373,0.034805673795441784,20000,0.34725801924107486,0.2818791946308725,0.0017291774732163159,0.00010666568813371696,0.0,6.667122116214877e-05,0.0,A* trois cibles,0.1,1
-0.046083743370795016,0.03064713429015685,0.0338403041825095,0.0029018462325135844,0.03776746988296509,0.034865623650451504,20000,0.3461734758976191,0.2818791946308725,0.0015696623057820088,9.657638414809854e-05,0.0,6.479302020025822e-05,0.0,A* trois cibles,0.1,2
-0.03918325988662741,0.031207046946075075,0.032319391634980994,0.0024805472542842252,0.037403251975774765,0.03492270472149054,20000,0.3470538699058362,0.2818791946308725,0.0011557177139193038,0.00011283383568800623,0.0,8.002378377772456e-05,0.0,A* trois cibles,0.1,3
-0.041752933057281005,0.03172559753297004,0.034030418250950566,0.0027537091324726717,0.037597108632326126,0.034843399499853454,20000,0.34588001122821344,0.2818791946308725,0.0016198008787146742,9.409727935355067e-05,0.0,7.109380301748088e-05,0.0,A* trois cibles,0.1,4
-0.042744538410703914,0.031016801835608725,0.034315589353612175,0.0024707199384768827,0.03740497678518295,0.03493425684670607,20000,0.3451910072217827,0.2818791946308725,0.0014467612172214762,9.298252335069852e-05,0.0,9.088851114911056e-05,0.0,A* trois cibles,0.1,5
-0.03946726369872833,0.031603758199881996,0.0317490494296578,0.0027390600492556913,0.03759251534938812,0.03485345530013243,20000,0.34679868323678764,0.2818791946308725,0.0015361128551233689,5.129845571962504e-05,0.0,5.698888145538954e-05,0.0,A* trois cibles,0.1,6
-0.04100061481709183,0.030438087572467985,0.03441064638783269,0.002539751430352531,0.03743629902601242,0.03489654759565989,20000,0.34540791589047387,0.2818791946308725,0.001014278816418946,9.259100457421699e-05,0.0,6.607339874919037e-05,0.0,A* trois cibles,0.1,7
-0.0404957018139398,0.03060711858229153,0.03355513307984791,0.0025355586161216123,0.037356965243816376,0.03482140662769476,20000,0.34619899456452397,0.2818791946308725,0.001293848762542807,8.266832688152058e-05,0.0,4.926161190354089e-05,0.0,A* trois cibles,0.1,8
-0.043023846736535254,0.031211749589879496,0.034220532319391636,0.0033158212900161743,0.0381256639957428,0.034809842705726624,20000,0.34651797790083444,0.2818791946308725,0.0015167533648288722,9.891859503179907e-05,0.0,7.153085325415348e-05,0.0,A* trois cibles,0.1,9
-0.03775426242369717,0.031021405464880553,0.03393536121673004,0.002443038237591587,0.03738944232463837,0.03494640408704678,20000,0.3480490979151249,0.2818791946308725,0.000979007504797684,5.6401906042507965e-05,0.0,6.147104496148299e-05,0.0,A* trois cibles,0.1,10
-0.04350820801285726,0.03153811927369872,0.03403041825095057,0.0029066676894823687,0.037661872804164886,0.03475520511468252,20000,0.3465562559011917,0.2818791946308725,0.0013559468727339038,5.67662657025614e-05,0.0,6.340277884591959e-05,0.0,A* trois cibles,0.1,11
-0.04078659868900214,0.031245708072186143,0.03460076045627376,0.002649391070008278,0.037635594606399536,0.03498620353639126,20000,0.3465817745680966,0.2818791946308725,0.0013720127009353399,9.410250659571674e-05,0.0,5.042453955118469e-05,0.0,A* trois cibles,0.1,12
-0.04420595497737345,0.03086968292888194,0.03441064638783269,0.0024499070520202296,0.03730621188879013,0.0348563048367699,20000,0.34593104856202317,0.2818791946308725,0.0018157454997338605,9.759866542337704e-05,0.0,5.474971861909176e-05,0.0,A* trois cibles,0.1,13
-0.04155651495844348,0.03163256810803803,0.03298479087452471,0.0027897891898949964,0.0374535508453846,0.0346637616554896,20000,0.3466710899022635,0.2818791946308725,0.0007439101608206476,8.898490401840004e-05,0.0,6.898170447149737e-05,0.0,A* trois cibles,0.1,14
-0.03358748334797779,0.025683972473412774,0.032224334600760456,0.0026872530579566956,0.03733651340007782,0.034649260342121124,20000,0.3550412126470513,0.2818791946308725,0.0008798781484798252,8.476441119054707e-05,0.0,7.764955274051377e-05,0.0,A* trois cibles,0.25,0
-0.03768410934893829,0.025235310877124835,0.03127376425855513,0.002824361125628151,0.03756305202841759,0.034738690902789436,20000,0.3561002373236022,0.28859060402684567,0.0012869200335141324,7.265054726855822e-05,0.0,7.273334357343288e-05,0.0,A* trois cibles,0.25,1
-0.036930853672337616,0.025173394416590528,0.032889733840304185,0.00243717866639296,0.037327881902456284,0.034890703236063324,20000,0.35496465664633675,0.2818791946308725,0.0009727531244317005,9.222076376920032e-05,0.0,6.206843028815464e-05,0.0,A* trois cibles,0.25,2
-0.03434606563411391,0.024894873025832542,0.03193916349809886,0.002675694413483143,0.03768442943692207,0.03500873502343893,20000,0.35634266465919817,0.2818791946308725,0.0014489680772307005,6.518835776387332e-05,0.0,4.663453499870239e-05,0.0,A* trois cibles,0.25,3
-0.03579925229409753,0.02491554721147817,0.03241444866920152,0.002438070562978588,0.03742757439613342,0.034989503833154835,19582,0.35606195932324497,0.2818791946308725,0.0013300378584914655,8.173815633096103e-05,0.0,4.932568291337837e-05,0.0,A* trois cibles,0.25,4
-0.04110549810916597,0.024459225407499605,0.03355513307984791,0.0024895661820968015,0.037342384457588196,0.034852818275491394,20000,0.3550029346466941,0.2852348993288591,0.0014824163370067759,0.00014886367059236915,0.0,7.279526683907904e-05,0.0,A* trois cibles,0.25,5
-0.04001360878522686,0.025026557750171964,0.03326996197718631,0.0029990229134758337,0.037792518734931946,0.03479349582145611,20000,0.3562533493250312,0.2818791946308725,0.0016226441415391098,9.844714429847261e-05,0.0,4.674435133179751e-05,0.0,A* trois cibles,0.25,6
-0.03604730498066866,0.024092217758473762,0.032889733840304185,0.0027437759563326836,0.037436917424201965,0.03469314146786928,20000,0.35511776864776584,0.2818791946308725,0.0008499201775648041,6.723366256956201e-05,0.0,5.753685275286017e-05,0.0,A* trois cibles,0.25,7
-0.04248178613396014,0.025788317050869126,0.03336501901140685,0.002841901654998459,0.03778894618153572,0.03494704452653726,20000,0.35684027866384255,0.2818791946308725,0.0014514080841974083,6.213085490714638e-05,0.0,6.940309627959702e-05,0.0,A* trois cibles,0.25,8
-0.036262031016460194,0.025298778367293433,0.03307984790874525,0.002645822552343212,0.03760998696088791,0.0349641644085447,20000,0.35541123331717145,0.2818791946308725,0.0008937416494163837,8.644546112538857e-05,0.0,6.155042150649223e-05,0.0,A* trois cibles,0.25,9
-0.034642602707195325,0.025437726450272702,0.03288973384030419,0.003006700426340103,0.03790631890296936,0.03489961847662926,20000,0.35590884732181594,0.2818791946308725,0.0015013311607899277,7.62233283237621e-05,0.0,6.070462095675747e-05,0.0,A* trois cibles,0.25,10
-0.03507116161425505,0.024394295612584167,0.03260456273764258,0.002617938444018364,0.03739921376109123,0.03478127531707287,20000,0.3552198433153852,0.2818791946308725,0.0016351246047572683,7.438329404970869e-05,0.0,4.760971245088002e-05,0.0,A* trois cibles,0.25,11
-0.040199627588684006,0.025431945332939743,0.032224334600760456,0.0029607623194654806,0.03780584782361984,0.03484508550415436,20000,0.35469671064383596,0.2818791946308725,0.0013536626301353574,6.951375263355237e-05,0.0,6.025807127716618e-05,0.0,A* trois cibles,0.25,12
-0.03448015194322929,0.024061161257817265,0.032224334600760456,0.0024330240363876,0.037284284830093384,0.034851260793705784,20000,0.35502845331359884,0.2818791946308725,0.0004762846252745935,7.623052744028827e-05,0.0,6.896031143917121e-05,0.0,A* trois cibles,0.25,13
-0.03537952066455874,0.024599956205984812,0.03250950570342205,0.00248528178781271,0.03713119402527809,0.03464591223746538,20000,0.35888177201622984,0.28859060402684567,0.000911435461854269,8.405327105859812e-05,0.0,4.928064326858778e-05,0.0,A* trois cibles,0.25,14
