modele,cle_modele,camp,identite,item,famille,n_modalites,rejet,n_tentatives,motif_rejet,gs_decrit,gs_reel_w1,gs_reel_w1_sans_biais,gs_reel_w2,tv_decrit_reel,tv_plancher_w1_w2,pos_decrit,pos_reel_w1,pos_reel_w2
Olmo-3-1025-7B,olmo3base,gauche,journaliste,natspac/y,depenses publiques (nat*),3,False,1,,0.6386000000000001,0.6044085594833486,0.6058614646744144,0.607099931565539,0.0647721822541967,0.035971223021582774,0.495,0.5263788968824941,0.4916067146282973
Olmo-3-1025-7B,olmo3base,gauche,journaliste,natenvir/y,depenses publiques (nat*),3,False,1,,0.6386000000000001,0.25063114975645384,0.25123362848182995,0.2632368925003883,0.5861151079136692,0.014388489208633098,0.495,0.080335731414868,0.08273381294964025
Olmo-3-1025-7B,olmo3base,gauche,journaliste,natheal/y,depenses publiques (nat*),3,False,1,,0.6386000000000001,0.29687904352776784,0.29759269507470965,0.3342362081557775,0.5573381294964029,0.03357314148681051,0.495,0.10791366906474811,0.1199040767386091
Olmo-3-1025-7B,olmo3base,gauche,journaliste,natcity/y,depenses publiques (nat*),3,False,1,,0.6386000000000001,0.5771497909586001,0.578537170263789,0.5785299817699796,0.12091127098321346,0.0239808153477218,0.495,0.41846522781774576,0.4004796163069544
Olmo-3-1025-7B,olmo3base,gauche,journaliste,natdrug/y,depenses publiques (nat*),3,False,1,,0.6386000000000001,0.46583740202082935,0.46695720346799485,0.43844061441494286,0.40146282973621106,0.02398081534772179,0.495,0.18585131894484405,0.1642685851318944
Olmo-3-1025-7B,olmo3base,gauche,journaliste,nateduc/y,depenses publiques (nat*),3,False,1,,0.6386000000000001,0.32864643536968974,0.32943645083932843,0.2941416650851981,0.530959232613909,0.023980815347721802,0.495,0.11390887290167856,0.0959232613908872
Olmo-3-1025-7B,olmo3base,gauche,journaliste,natrace/y,depenses publiques (nat*),3,False,1,,0.6386000000000001,0.5171920017942481,0.5184352517985612,0.5371702637889688,0.3367146282973621,0.0647482014388489,0.495,0.22661870503597115,0.2517985611510791
Olmo-3-1025-7B,olmo3base,gauche,journaliste,natarms/y,depenses publiques (nat*),3,False,1,,0.6386000000000001,0.5347549298690544,0.5360403984504705,0.5367102001851757,0.31314148681055154,0.004796163069544307,0.505,0.24460431654676257,0.24700239808153468
Olmo-3-1025-7B,olmo3base,gauche,journaliste,nataid/y,depenses publiques (nat*),3,False,1,,0.6386000000000001,0.5713529895508054,0.5727264342372257,0.5781849340671349,0.24839328537170263,0.038369304556354886,0.495,0.7098321342925659,0.6894484412470023
Olmo-3-1025-7B,olmo3base,gauche,journaliste,natfare/y,depenses publiques (nat*),3,False,1,,0.6386000000000001,0.28507841209047136,0.28576369673491964,0.2848943866489543,0.5621342925659473,0.014388489208633146,0.495,0.09352517985611505,0.0887290167865707
Olmo-3-1025-7B,olmo3base,gauche,journaliste,natroad,depenses publiques (nat*),3,False,1,,0.6386000000000001,0.5531344708405938,0.5544641210108837,0.5364341620228997,0.28155875299760197,0.026378896882494,0.495,0.26378896882493996,0.250599520383693
Olmo-3-1025-7B,olmo3base,gauche,journaliste,natsoc,depenses publiques (nat*),3,False,1,,0.6386000000000001,0.4252597921662671,0.42628205128205143,0.4454220796025051,0.4350359712230216,0.02158273381294968,0.495,0.15587529976019174,0.1690647482014388
Olmo-3-1025-7B,olmo3base,gauche,journaliste,natmass,depenses publiques (nat*),3,False,1,,0.6386000000000001,0.5075306661145904,0.508750691754289,0.483929403239998,0.32712230215827337,0.03357314148681058,0.495,0.21942446043165464,0.197841726618705
Olmo-3-1025-7B,olmo3base,gauche,journaliste,natpark,depenses publiques (nat*),3,False,1,,0.6386000000000001,0.5074501549839265,0.5086699870872533,0.5071741168216506,0.21683453237410077,0.004796163069544328,0.495,0.34652278177458024,0.3429256594724221
Olmo-3-1025-7B,olmo3base,gauche,journaliste,natchld,depenses publiques (nat*),3,False,1,,0.6386000000000001,0.42917033279850936,0.43020199225235195,0.4148853579007298,0.43983213429256596,0.01199040767386087,0.495,0.16187050359712227,0.15107913669064743
Olmo-3-1025-7B,olmo3base,gauche,journaliste,natsci,depenses publiques (nat*),3,False,1,,0.6386000000000001,0.5405057249164698,0.5418050175244421,0.5424494936424963,0.21443645083932855,0.031175059952038342,0.495,0.2997601918465227,0.2841726618705035
Olmo-3-1025-7B,olmo3base,gauche,journaliste,natenrgy,depenses publiques (nat*),3,False,1,,0.6386000000000001,0.46457222711039803,0.46568898727172114,0.45307063701556727,0.3966666666666666,0.014388489208633108,0.495,0.1834532374100719,0.17386091127098313
Olmo-3-1025-7B,olmo3base,gauche,journaliste,uswary,hors famille,2,False,1,,0.2822,0.4960635807900442,0.49725604132078954,0.49364824687012987,0.28563549160671464,0.011990407673860948,,,
Olmo-3-1025-7B,olmo3base,gauche,journaliste,prayer,hors famille,2,False,1,,0.45499999999999996,0.2289966587880774,0.22954713152554876,0.21830017999988494,0.21810551558753,0.0071942446043165575,0.35,0.13189448441247,0.1247002398081534
Olmo-3-1025-7B,olmo3base,gauche,journaliste,courts,hors famille,3,False,1,,0.6386000000000001,0.6589260965328456,0.660510053495665,0.6528187521924906,0.06712230215827333,0.026378896882494007,0.495,0.4844124700239808,0.4952038369304556
Olmo-3-1025-7B,olmo3base,gauche,journaliste,discaffw,hors famille,4,False,1,,0.738,0.6315293089269591,0.6330474082272644,0.6248123803115782,0.3089688249400479,0.01199040767386092,0.5266666666666666,0.3229416466826538,0.32374100719424453
Olmo-3-1025-7B,olmo3base,gauche,journaliste,discaffm,hors famille,4,False,1,,0.739,0.619728677489663,0.6212184098874748,0.630528670588709,0.32892086330935244,0.028776978417266154,0.4700000000000001,0.2669864108713029,0.2749800159872102
Olmo-3-1025-7B,olmo3base,gauche,journaliste,fehire,roles de genre (fe*),5,True,1,"somme 110.0 hors de [95, 105]",,,,,,,,,
Olmo-3-1025-7B,olmo3base,gauche,journaliste,fechld,roles de genre (fe*),4,False,1,,0.6964,0.5827510653347825,0.5841519092418374,0.5771957973189794,0.20407673860911274,0.06474820143884899,0.38666666666666666,0.21103117505995198,0.1966426858513188
Olmo-3-1025-7B,olmo3base,gauche,journaliste,fepresch,roles de genre (fe*),4,False,1,,0.575,0.6095727734359275,0.6110380926028409,0.6034539275054777,0.14772182254196642,0.04076738609112715,0.35000000000000003,0.27338129496402874,0.2901678657074339
Olmo-3-1025-7B,olmo3base,gauche,journaliste,fefam,roles de genre (fe*),4,False,1,,0.575,0.6144954539965152,0.6159726065301607,0.6304711626382349,0.27721822541966423,0.03357314148681059,0.35000000000000003,0.23021582733812943,0.24380495603517177
Olmo-3-1025-7B,olmo3base,gauche,journaliste,fepol,roles de genre (fe*),2,False,1,,0.45499999999999996,0.1577558097406967,0.15813503043718877,0.20739667258998562,0.5636690647482014,0.031175059952038398,0.65,0.0863309352517985,0.1175059952038369
Olmo-3-1025-7B,olmo3base,gauche,journaliste,mobile16,hors famille,3,False,1,,0.6226,0.6567868007752073,0.6583656152001478,0.657752934343173,0.24247002398081535,0.011990407673860864,,,
Olmo-3-1025-7B,olmo3base,gauche,journaliste,incom16,hors famille,5,True,1,"somme 110.0 hors de [95, 105]",,,,,,,,,
Olmo-3-1025-7B,olmo3base,gauche,journaliste,dwelown16,hors famille,3,False,1,,0.6426,0.43057352679007876,0.43160855930640113,0.44925210910408364,0.4302398081534773,0.01678657074340524,,,
Olmo-3-1025-7B,olmo3base,gauche,journaliste,divorced,hors famille,2,False,1,,0.2550000000000001,0.3544330003623002,0.3552850027670173,0.35700935654354216,0.0802158273381295,0.0023980815347721257,,,
Olmo-3-1025-7B,olmo3base,gauche,journaliste,posslq/y,hors famille,4,False,1,,0.75,0.6648609170217783,0.6664591403800038,0.6564072483020779,0.262589928057554,0.019184652278177464,,,
Olmo-3-1025-7B,olmo3base,gauche,journaliste,wrkstat,hors famille,8,True,1,"somme 91.0 hors de [95, 105]",,,,,,,,,
Olmo-3-1025-7B,olmo3base,gauche,journaliste,evwork,hors famille,2,False,1,,0.2822,0.14574814968169347,0.14609850581073602,0.1617123567333183,0.09086330935251805,0.009592326139088746,,,
Olmo-3-1025-7B,olmo3base,gauche,journaliste,wrkgovt1,hors famille,2,False,1,,0.4902000000000001,0.266445836136846,0.2670863309352519,0.3011116286826654,0.271726618705036,0.02637889688249398,,,
Olmo-3-1025-7B,olmo3base,gauche,journaliste,wrkgovt2,hors famille,2,False,1,,0.2822,0.3695460897469076,0.3704344216934146,0.3695460897469076,0.07460431654676258,0.0,,,
Olmo-3-1025-7B,olmo3base,gauche,journaliste,partfull,hors famille,3,False,1,,0.6106,0.6413976732283239,0.6429394945581997,0.6281248382588893,0.19019184652278176,0.03117505995203844,,,
Olmo-3-1025-7B,olmo3base,gauche,journaliste,wksub1,hors famille,3,False,1,,0.4902000000000001,0.6382232343621507,0.6397574248293675,0.6414666827688928,0.37410071942446044,0.016786570743405282,,,
Olmo-3-1025-7B,olmo3base,gauche,journaliste,wksup1,hors famille,3,False,1,,0.4902000000000001,0.6245248405592073,0.626026102195167,0.6403395269395994,0.381294964028777,0.03597122302158269,,,
Olmo-3-1025-7B,olmo3base,gauche,journaliste,conarmy,confiance dans les institutions (con*),3,False,1,,0.6226,0.6127932186624802,0.614266279284265,0.6213849064633186,0.23047961630695446,0.016786570743405282,0.4,0.6270983213429255,0.6211031175059952
Olmo-3-1025-7B,olmo3base,gauche,journaliste,conbus,confiance dans les institutions (con*),3,False,1,,0.6426,0.581980458798429,0.5833794502859253,0.5539050773769474,0.16928057553956835,0.03836930455635501,0.5,0.34652278177458024,0.33453237410071934
Olmo-3-1025-7B,olmo3base,gauche,journaliste,conclerg,confiance dans les institutions (con*),3,False,1,,0.6226,0.5201824152189041,0.5214328537170265,0.5075306661145904,0.2511031175059953,0.01438848920863308,0.4,0.2314148681055155,0.2194244604316546
Olmo-3-1025-7B,olmo3base,gauche,journaliste,coneduc,confiance dans les institutions (con*),3,False,1,,0.6426,0.518422671934395,0.5196688802803912,0.5549977284359562,0.20525179856115108,0.04316546762589924,0.5,0.36930455635491605,0.3764988009592326
Olmo-3-1025-7B,olmo3base,gauche,journaliste,confed,confiance dans les institutions (con*),3,False,1,,0.6426,0.589916555963862,0.591334624608006,0.5908481847615433,0.09733812949640286,0.019184652278177505,0.5,0.5515587529976018,0.5671462829736211
Olmo-3-1025-7B,olmo3base,gauche,journaliste,confinan,confiance dans les institutions (con*),3,False,1,,0.6426,0.5961274146150706,0.5975604132078953,0.586259050313706,0.1069304556354916,0.02398081534772184,0.5,0.4304556354916067,0.408872901678657
Olmo-3-1025-7B,olmo3base,gauche,journaliste,conjudge,confiance dans les institutions (con*),3,False,1,,0.6426,0.5352264950629425,0.5365130972145362,0.49493642496075085,0.29834532374100725,0.07434052757793763,0.5,0.2458033573141486,0.20863309352517978
Olmo-3-1025-7B,olmo3base,gauche,journaliste,conlabor,confiance dans les institutions (con*),3,False,1,,0.6226,0.5598053930955955,0.5611510791366907,0.5629108224211997,0.278872901678657,0.004796163069544376,0.6,0.3669064748201439,0.3669064748201439
Olmo-3-1025-7B,olmo3base,gauche,journaliste,conlegis,confiance dans les institutions (con*),3,False,1,,0.6226,0.5403447026551421,0.5416436081903708,0.5380903909965553,0.12683453237410072,0.014388489208633053,,,
Olmo-3-1025-7B,olmo3base,gauche,journaliste,conmedic,confiance dans les institutions (con*),3,False,1,,0.6426,0.5148341758248078,0.5160717579782329,0.5250475878290173,0.32472422062350126,0.03117505995203836,0.5,0.22541966426858506,0.23860911270983207
Olmo-3-1025-7B,olmo3base,gauche,journaliste,conpress,confiance dans les institutions (con*),3,False,1,,0.6426,0.5499600319744204,0.5512820512820513,0.5556648206614565,0.1467146282973621,0.014388489208633129,0.5,0.5479616306954437,0.5575539568345323
Olmo-3-1025-7B,olmo3base,gauche,journaliste,consci,confiance dans les institutions (con*),3,False,1,,0.6426,0.38800614184911064,0.38893884892086333,0.3802425685351001,0.4805995203836931,0.007194244604316544,0.5,0.1402877697841726,0.13669064748201432
Olmo-3-1025-7B,olmo3base,gauche,journaliste,contv,confiance dans les institutions (con*),3,False,1,,0.6226,0.5456124309185745,0.5469239992621288,0.5260137213969831,0.12513189448441248,0.01918465227817747,,,
Olmo-3-1025-7B,olmo3base,gauche,journaliste,joblose,hors famille,5,False,1,,0.7824,0.6475280207488686,0.6490845784910535,0.6898538722978452,0.5053477218225418,0.07913669064748197,,,
Olmo-3-1025-7B,olmo3base,gauche,journaliste,jobfind,hors famille,4,False,1,,0.6226,0.6994922047973132,0.7011736764434607,0.7035522661007885,0.3908872901678658,0.062350119904076726,,,
Olmo-3-1025-7B,olmo3base,gauche,journaliste,happy,hors famille,3,False,1,,0.6386000000000001,0.5672814266572354,0.5686450839328537,0.568661617468615,0.11652278177458042,0.019184652278177478,,,
Olmo-3-1025-7B,olmo3base,gauche,journaliste,hapmar,hors famille,4,False,1,,0.6922,0.5296597254570445,0.5309329459509318,0.5666373376119249,0.5450839328537171,0.04076738609112707,,,
Olmo-3-1025-7B,olmo3base,gauche,journaliste,satjob,hors famille,5,True,1,"somme 110.0 hors de [95, 105]",,,,,,,,,
Olmo-3-1025-7B,olmo3base,gauche,journaliste,spdeg*,hors famille,6,False,1,,0.6702,0.6193491250165336,0.6208379450285927,0.6192686138858698,0.17892086330935253,0.019184652278177425,,,
Olmo-3-1025-7B,olmo3base,gauche,journaliste,spjew,hors famille,5,False,1,,0.34999999999999987,0.3590451379903271,0.35990822726434235,0.3552151084887486,0.120263788968825,0.011990407673860878,,,
Olmo-3-1025-7B,olmo3base,gauche,journaliste,spfund,hors famille,4,False,1,,0.6226,0.40653520349188277,0.40751245157719984,0.40483296815784775,0.748201438848921,0.009592326139088697,,,
Olmo-3-1025-7B,olmo3base,gauche,journaliste,unemp,hors famille,2,False,1,,0.2822,0.4968686920966824,0.4980630879911456,0.4999281150619074,0.290431654676259,0.03357314148681054,,,
Olmo-3-1025-7B,olmo3base,gauche,journaliste,union1,hors famille,4,False,1,,0.75,0.1864292738471095,0.1868774211400112,0.21067462576701224,0.6492805755395684,0.014388489208633056,,,
Olmo-3-1025-7B,olmo3base,gauche,journaliste,spkath/y,libertes civiles (spk/col/lib),2,False,1,,0.22619999999999996,0.2254541690388696,0.2259961261759823,0.2254541690388696,0.0005035971223021907,0.0,0.13,0.1294964028776978,0.1294964028776978
Olmo-3-1025-7B,olmo3base,gauche,journaliste,colath,libertes civiles (spk/col/lib),2,False,1,,0.22619999999999996,0.28882793046138633,0.2895222283711493,0.2980752088976302,0.04505995203836931,0.007194244604316502,0.13,0.1750599520383693,0.1822541966426858
