item,cible,predicteur,n_personnes,n_changeurs,taux_de_base,auc,rappel,auc_permutee,auc_permutee_p2_5,auc_permutee_p97_5,auc_permutee_ecart_type,z_permutation,chute,p_permutation,p_permutation_normale,p_holm,p_bh,p_holm_normale,p_bh_normale
partfull,mono,F foret,2893,289,0.09989630141721396,0.8344641461897853,0.46366782006920415,0.5661789554531489,0.5373042670578668,0.5955121280011055,0.016149470138847894,16.612631153220974,0.26828519073663637,0.004975124378109453,2.823072388402539e-62,0.5870646766169154,0.005149690145762416,2.032612119649828e-60,7.087713655989353e-62
partfull,mono,T0 nul avec derive,2893,289,0.09989630141721396,0.46904084214330893,0.09342560553633218,0.5008673042271937,0.4690214748138345,0.5296582081599243,0.017491296848011026,-1.8195598851496162,-0.03182646208388479,0.9701492537313433,0.9655869723444763,1.0,1.0,1.0,0.9998362572761497
partfull,mono,T0b nul a taux commun,2893,289,0.09989630141721396,0.5,0.12110726643598616,0.5,0.5,0.5,0.0,,0.0,1.0,,1.0,1.0,1.0,1.0
partfull,mono,T1 temoin de segment,2893,289,0.09989630141721396,0.6130493943307873,0.15916955017301038,0.665761946619255,0.6526805480256619,0.6777309761665578,0.00600014042244465,-8.785219774405036,-0.05271255228846772,1.0,1.0,1.0,1.0,1.0,1.0
conarmy,mono,P position initiale seule,3105,462,0.14879227053140096,0.6162938776446154,0.35064935064935066,0.507696868965314,0.4836162316369467,0.5323248907102482,0.013986213790939202,7.764575195443865,0.10859700867930144,0.004975124378109453,4.095966040495426e-15,0.5870646766169154,0.005644852659778033,1.4745477745783534e-13,5.823180635885064e-15
conarmy,mono,L1 logistique resumee,3105,462,0.14879227053140096,0.6867122661674308,0.3203463203463203,0.5243847466066535,0.502176172295355,0.5487143815322022,0.013825432451756367,11.741225464535498,0.1623275195607773,0.004975124378109453,3.9171474173101816e-32,0.5870646766169154,0.005241648898365316,1.684373389443378e-30,6.081886779507913e-32
conarmy,mono,L2 logistique complete,3105,462,0.14879227053140096,0.6522350143235501,0.28354978354978355,0.5170695973845804,0.4920357908581518,0.5432721900372298,0.014486853390247046,9.33021224815921,0.13516541693896977,0.004975124378109453,5.282955395438109e-21,0.5870646766169154,0.0054865857627749105,2.1660117121296247e-19,7.992163290534575e-21
conarmy,mono,V voisins k=25,3105,462,0.14879227053140096,0.5648142688437807,0.21645021645021645,0.5126446830064878,0.4870426946618774,0.5434350088365413,0.013909898486360121,3.750536776990126,0.05216958583729292,0.004975124378109453,8.822821032032692e-05,0.5870646766169154,0.012762275578628596,0.007587626087548115,0.0003154826914484417
conarmy,mono,F foret,3105,462,0.14879227053140096,0.6882420770048466,0.30303030303030304,0.533433012629948,0.5081049468251511,0.5572343345896127,0.013322976083688348,11.619705942761183,0.1548090643748986,0.004975124378109453,1.6363035079413493e-31,0.5870646766169154,0.005149690145762416,6.872474733353667e-30,2.507581999182847e-31
conarmy,mono,T0 nul avec derive,3105,462,0.14879227053140096,0.4794302683065453,0.14502164502164502,0.49824242096659804,0.47479165745340546,0.5252014633115655,0.013643135130737836,-1.3788731460754342,-0.01881215266005276,0.9253731343283582,0.9160330654370649,1.0,1.0,1.0,0.9998362572761497
conarmy,mono,T0b nul a taux commun,3105,462,0.14879227053140096,0.5,0.09523809523809523,0.5,0.5,0.5,0.0,,0.0,1.0,,1.0,1.0,1.0,1.0
conarmy,mono,T1 temoin de segment,3105,462,0.14879227053140096,0.5309921822407634,0.19047619047619047,0.5846228889347505,0.5730209198356191,0.5978339930028352,0.006421778077308773,-8.351379641020314,-0.05363070669398706,1.0,1.0,1.0,1.0,1.0,1.0
conbus,mono,P position initiale seule,3073,474,0.15424666449723398,0.5881400343851823,0.26582278481012656,0.4971568523596385,0.4676262514956256,0.5252895770525178,0.015296525260369896,5.947964029534352,0.09098318202554373,0.004975124378109453,1.357491179413439e-09,0.5870646766169154,0.005644852659778033,3.529477066474941e-08,1.7224081631267288e-09
conbus,mono,L1 logistique resumee,3073,474,0.15424666449723398,0.5973321449502649,0.20253164556962025,0.5152761164225773,0.4865668270659115,0.5388102653893172,0.012904330010580896,6.358798051538188,0.08205602852768756,0.004975124378109453,1.0166926247357972e-10,0.5870646766169154,0.005241648898365316,1.423369674630116e-09,1.1425688544649911e-10
conbus,mono,L2 logistique complete,3073,474,0.15424666449723398,0.5426373012664721,0.16244725738396623,0.5054826629196884,0.47489457564821264,0.532253235989824,0.014402048696143234,2.5798161866188893,0.037154638346783786,0.009950248756218905,0.004942645851803874,0.5870646766169154,0.010771828928750742,0.049426458518038736,0.005350754224888597
conbus,mono,V voisins k=25,3073,474,0.15424666449723398,0.5380546396455631,0.18565400843881857,0.5013831817008488,0.46884721566068094,0.5280588079154105,0.015386727617692535,2.383317548466078,0.03667145794471427,0.014925373134328358,0.008578693545320704,1.0,0.0338691159586682,0.5919298546271285,0.02020937504382255
conbus,mono,F foret,3073,474,0.15424666449723398,0.6526577083363774,0.2679324894514768,0.5118065979612412,0.4855992364801132,0.5420169312117774,0.014317970154804875,9.837365831347881,0.1408511103751362,0.004975124378109453,3.8859530147338514e-23,0.5870646766169154,0.005149690145762416,1.126926374272817e-21,5.094916174873272e-23
conbus,mono,T0 nul avec derive,3073,474,0.15424666449723398,0.4731923833087377,0.14978902953586498,0.49747782943131325,0.4695944805126282,0.5275493312910029,0.014443874418995011,-1.6813664684482423,-0.02428544612257555,0.9502487562189055,0.9536541227781667,1.0,1.0,1.0,0.9998362572761497
conbus,mono,T0b nul a taux commun,3073,474,0.15424666449723398,0.5,0.1350210970464135,0.5,0.5,0.5,0.0,,0.0,1.0,,1.0,1.0,1.0,1.0
conbus,mono,T1 temoin de segment,3073,474,0.15424666449723398,0.5268806730274384,0.1940928270042194,0.5840570436048919,0.5714829157757852,0.59730245566698,0.006625800792577579,-8.629352491476078,-0.057176370577453506,1.0,1.0,1.0,1.0,1.0,1.0
conclerg,mono,P position initiale seule,3059,532,0.17391304347826086,0.6305996738978431,0.35150375939849626,0.5043300344995849,0.4764130473591974,0.5290507165470066,0.014262085161306965,8.853518820714077,0.1262696393982582,0.004975124378109453,4.2401188223839594e-19,0.5870646766169154,0.005644852659778033,1.8656522818489422e-17,6.671120280550763e-19
conclerg,mono,L1 logistique resumee,3059,532,0.17391304347826086,0.647595442900881,0.3026315789473684,0.5222133179704307,0.4948022075866358,0.5476041459009614,0.013566309264859733,9.242169147302473,0.1253821249304503,0.004975124378109453,1.2077493861024886e-20,0.5870646766169154,0.005241648898365316,2.8985985266459724e-19,1.5001518690536172e-20
conclerg,mono,L2 logistique complete,3059,532,0.17391304347826086,0.5870991784963001,0.25,0.5103081345528443,0.4864712421635807,0.5358643194849014,0.013501439237871645,5.687619119008907,0.07679104394345582,0.004975124378109453,6.4411371248777814e-09,0.5870646766169154,0.0054865857627749105,1.1687068501460765e-07,7.525288918174042e-09
conclerg,mono,V voisins k=25,3059,532,0.17391304347826086,0.5165420228450033,0.21428571428571427,0.5067306120217441,0.47608501120232316,0.5310748335272292,0.014036881973313516,0.6989736639456222,0.009811410823259203,0.2537313432835821,0.2422842447854427,1.0,0.31851381390917755,1.0,0.30741441811486275
conclerg,mono,F foret,3059,532,0.17391304347826086,0.6563438175970199,0.36278195488721804,0.5217201182120319,0.4990428931450113,0.5487042013918849,0.013615228695606146,9.887729570670613,0.13462369938498797,0.004975124378109453,2.352895927303058e-23,0.5870646766169154,0.005149690145762416,7.058687781909173e-22,3.11956988114338e-23
conclerg,mono,T0 nul avec derive,3059,532,0.17391304347826086,0.47924557634688225,0.17105263157894737,0.4981743467543016,0.4698235652695252,0.5225863214873353,0.013146746776819576,-1.439806419698802,-0.01892877040741936,0.9353233830845771,0.9250389127861107,1.0,1.0,1.0,0.9998362572761497
conclerg,mono,T0b nul a taux commun,3059,532,0.17391304347826086,0.5,0.13909774436090225,0.5,0.5,0.5,0.0,,0.0,1.0,,1.0,1.0,1.0,1.0
conclerg,mono,T1 temoin de segment,3059,532,0.17391304347826086,0.5259739921628368,0.21052631578947367,0.5771175012868538,0.5633027959689489,0.5875697262794898,0.006236009156354795,-8.201320402472355,-0.051143509124016995,1.0,0.9999999999999999,1.0,1.0,1.0,1.0
coneduc,mono,P position initiale seule,3142,533,0.1696371737746658,0.9020870173026405,0.5290806754221389,0.5079427361054281,0.48124435943699,0.5312988594107423,0.012632052594953404,31.20191894662281,0.39414428119721245,0.004975124378109453,5.017311638755967e-214,0.5870646766169154,0.005644852659778033,5.820081500956921e-212,1.9734759112440137e-212
coneduc,mono,L1 logistique resumee,3142,533,0.1696371737746658,0.9087492638054016,0.5440900562851783,0.5126165596502797,0.4858902866898174,0.5380778902874089,0.014245254188529908,27.808047431970902,0.3961327041551218,0.004975124378109453,1.7335334911313965e-170,0.5870646766169154,0.005241648898365316,2.028234184623734e-168,1.022784759767524e-168
coneduc,mono,L2 logistique complete,3142,533,0.1696371737746658,0.8922167960954899,0.5215759849906192,0.5096755386355645,0.48695252830259234,0.5330622926699828,0.011899173153682436,32.148557930812224,0.3825412574599254,0.004975124378109453,4.625831955735563e-227,0.5870646766169154,0.0054865857627749105,5.458481707767964e-225,5.458481707767964e-225
coneduc,mono,V voisins k=25,3142,533,0.1696371737746658,0.5841185476453639,0.24953095684803,0.5046842794857173,0.4783923649339097,0.5304847216699016,0.0137402268321952,5.781146783801373,0.0794342681596466,0.004975124378109453,3.709655975824718e-09,0.5870646766169154,0.012762275578628596,3.8209456550994596e-07,2.7358712821707295e-08
coneduc,mono,F foret,3142,533,0.1696371737746658,0.8955700321516586,0.5384615384615384,0.5147156437127364,0.49121882543972123,0.5384178342107743,0.013073759246439534,29.131207119531663,0.3808543884389223,0.004975124378109453,7.227367085993376e-187,0.5870646766169154,0.005149690145762416,8.528293161472183e-185,8.528293161472183e-185
coneduc,mono,T0 nul avec derive,3142,533,0.1696371737746658,0.46725974527487113,0.150093808630394,0.49970764894502145,0.47762417868009205,0.5210716602293836,0.011407104174549154,-2.84453470167706,-0.032447903670150324,1.0,0.997776182956676,1.0,1.0,1.0,0.9998362572761497
coneduc,mono,T0b nul a taux commun,3142,533,0.1696371737746658,0.5,0.22889305816135083,0.5,0.5,0.5,0.0,,0.0,1.0,,1.0,1.0,1.0,1.0
coneduc,mono,T1 temoin de segment,3142,533,0.1696371737746658,0.532682365919098,0.16322701688555347,0.5805281490611587,0.5721440233942687,0.5903933706170803,0.00456483244269113,-10.481388691203284,-0.04784578314206067,1.0,1.0,1.0,1.0,1.0,1.0
confed,mono,P position initiale seule,3092,500,0.16170763260025872,0.715792438271605,0.352,0.5131969328703704,0.48649291087962965,0.5379355227623458,0.01398984374396336,14.481613169457658,0.2025955054012346,0.004975124378109453,7.916849760121835e-48,0.5870646766169154,0.005644852659778033,5.858468822490158e-46,2.0759739370986142e-47
confed,mono,L1 logistique resumee,3092,500,0.16170763260025872,0.7820486111111111,0.47,0.5247826658950617,0.4979566358024691,0.551398861882716,0.014418622640533377,17.84261587461398,0.2572659452160494,0.004975124378109453,1.6494235820460153e-71,0.5870646766169154,0.005241648898365316,1.2535619223549716e-69,4.526325178637903e-71
confed,mono,L2 logistique complete,3092,500,0.16170763260025872,0.7362947530864198,0.412,0.5191330941358026,0.49314481095679014,0.5477911265432098,0.013878401285252674,15.647454954438833,0.21716165895061723,0.004975124378109453,1.7288676533275706e-55,0.5870646766169154,0.0054865857627749105,1.3658054461287806e-53,5.1001595773163334e-55
confed,mono,V voisins k=25,3092,500,0.16170763260025872,0.6137160493827161,0.266,0.5317991859567901,0.5053703510802469,0.5559684702932098,0.012915403831062412,6.342570816787813,0.08191686342592597,0.004975124378109453,1.1298114123716391e-10,0.5870646766169154,0.012762275578628596,1.1863019829902212e-08,9.522696189989529e-10
confed,mono,F foret,3092,500,0.16170763260025872,0.8001226851851851,0.432,0.5359533024691358,0.5095768904320988,0.5597150462962963,0.013025926809570428,20.2802753752584,0.2641693827160494,0.004975124378109453,9.602657129777144e-92,0.5870646766169154,0.005149690145762416,9.218550844586058e-90,4.926580614407404e-91
confed,mono,T0 nul avec derive,3092,500,0.16170763260025872,0.4739486882716049,0.106,0.5001045119598766,0.4771873263888889,0.525572405478395,0.01287589590228057,-2.0313789336894983,-0.026155823688271684,0.9800995024875622,0.9788917151275136,1.0,1.0,1.0,0.9998362572761497
confed,mono,T0b nul a taux commun,3092,500,0.16170763260025872,0.5,0.12,0.5,0.5,0.5,0.0,,0.0,1.0,,1.0,1.0,1.0,1.0
confed,mono,T1 temoin de segment,3092,500,0.16170763260025872,0.5506878858024692,0.212,0.600770842978395,0.5909727237654321,0.6097956983024692,0.004935452168685681,-10.147592452357408,-0.05008295717592581,1.0,1.0,1.0,1.0,1.0,1.0
confinan,mono,P position initiale seule,3135,780,0.24880382775119617,0.552564374761827,0.2923076923076923,0.5041744297457673,0.4841254082965866,0.526773606347651,0.011214922280141744,4.314782020535594,0.04838994501605964,0.004975124378109453,7.988023175472833e-06,0.5870646766169154,0.005644852659778033,0.00016774848668492948,9.61823198679382e-06
confinan,mono,L1 logistique resumee,3135,780,0.24880382775119617,0.6185448309652132,0.31794871794871793,0.5115217594860907,0.49102374925145625,0.5360130110512277,0.01153200844234252,9.280523164218451,0.10702307147912249,0.004975124378109453,8.432421257504334e-21,0.5870646766169154,0.005241648898365316,2.1081053143760835e-19,1.058537987644161e-20
confinan,mono,L2 logistique complete,3135,780,0.24880382775119617,0.6107098916653056,0.308974358974359,0.5083016359083239,0.4838475012248898,0.5331862376830531,0.01264039116751041,8.101668247435384,0.10240825575698176,0.004975124378109453,2.7105303351718475e-16,0.5870646766169154,0.0054865857627749105,1.030001527365302e-14,3.94867382160837e-16
confinan,mono,V voisins k=25,3135,780,0.24880382775119617,0.5470654363329522,0.30128205128205127,0.5061575562088301,0.4816105871304916,0.5285374339920519,0.011741900448958393,3.483923262843797,0.040907880124122165,0.004975124378109453,0.00024706056871165634,0.5870646766169154,0.012762275578628596,0.020011906065644163,0.0007671880817888276
confinan,mono,F foret,3135,780,0.24880382775119617,0.6737492514562579,0.3730769230769231,0.5123706244215799,0.4906498040176384,0.5367172001742065,0.01109306611930851,14.547702618826325,0.16137862703467798,0.004975124378109453,3.019878376159516e-48,0.5870646766169154,0.005149690145762416,1.8421258094573047e-46,6.143890489427981e-48
confinan,mono,T0 nul avec derive,3135,780,0.24880382775119617,0.4862338722848277,0.24102564102564103,0.5020462817790843,0.47996107572540697,0.5255405982905983,0.012100362189573463,-1.30677158638125,-0.015812409494256607,0.9104477611940298,0.9043548510826487,1.0,1.0,1.0,0.9998362572761497
confinan,mono,T0b nul a taux commun,3135,780,0.24880382775119617,0.5,0.30512820512820515,0.5,0.5,0.5,0.0,,0.0,1.0,,1.0,1.0,1.0,1.0
confinan,mono,T1 temoin de segment,3135,780,0.24880382775119617,0.5028003701889052,0.2641025641025641,0.5570682590233546,0.5456405833197234,0.5690150117045022,0.006112701615004436,-8.87788939365887,-0.05426788883444933,1.0,1.0,1.0,1.0,1.0,1.0
conjudge,mono,P position initiale seule,3065,535,0.17455138662316477,0.8827848989693768,0.4785046728971963,0.508320396365114,0.4847042314654058,0.5313301503453881,0.012140444034631348,30.844382753718097,0.3744645026042629,0.004975124378109453,3.331321796289233e-209,0.5870646766169154,0.005644852659778033,3.831020065732618e-207,9.827399299053237e-208
conjudge,mono,L1 logistique resumee,3065,535,0.17455138662316477,0.8885715341139965,0.48785046728971965,0.5095934801078645,0.4862276051863618,0.5362947803923017,0.013272602027196979,28.55341049400603,0.37897805400613194,0.004975124378109453,1.274008844253179e-179,0.5870646766169154,0.005241648898365316,1.5033304362187513e-177,1.5033304362187513e-177
conjudge,mono,L2 logistique complete,3065,535,0.17455138662316477,0.8693864282811865,0.4747663551401869,0.5076385430903919,0.48210213882013964,0.5299459199881792,0.01263861913436206,28.622421590921213,0.3617478851907946,0.004975124378109453,1.7673160198301297e-180,0.5870646766169154,0.0054865857627749105,2.0677597432012518e-178,1.0427164516997766e-178
conjudge,mono,V voisins k=25,3065,535,0.17455138662316477,0.5686782904214842,0.22429906542056074,0.5052751117431938,0.47479128033689183,0.5309718702670755,0.01428003673323744,4.4399870856576,0.06340317867829037,0.004975124378109453,4.498213812234445e-06,0.5870646766169154,0.012762275578628596,0.00042283209835003785,2.1231569193746583e-05
conjudge,mono,F foret,3065,535,0.17455138662316477,0.8657264231096007,0.502803738317757,0.5142464777806509,0.48838664992057923,0.5418166303424329,0.013988251399025427,25.126796430999065,0.35147994532894977,0.004975124378109453,1.2673491271945887e-139,0.5870646766169154,0.005149690145762416,1.444778005001831e-137,2.990943940179229e-138
conjudge,mono,T0 nul avec derive,3065,535,0.17455138662316477,0.4784211887259429,0.16822429906542055,0.49439017583391826,0.46756467252779726,0.5170038879243471,0.013756835644283922,-1.1608038011714261,-0.01596898710797534,0.8407960199004975,0.8771391515896292,1.0,1.0,1.0,0.9998362572761497
conjudge,mono,T0b nul a taux commun,3065,535,0.17455138662316477,0.5,0.22429906542056074,0.5,0.5,0.5,0.0,,0.0,1.0,,1.0,1.0,1.0,1.0
conjudge,mono,T1 temoin de segment,3065,535,0.17455138662316477,0.532374496693879,0.17757009345794392,0.5793939252336449,0.5693345092534446,0.5896862879095712,0.0056268266368634315,-8.356295932724153,-0.04701942853976582,1.0,1.0,1.0,1.0,1.0,1.0
conlabor,mono,P position initiale seule,2950,329,0.11152542372881356,0.7231444876488591,0.3525835866261398,0.5097032067391156,0.479695735519402,0.5433849843849479,0.016266740925052845,13.121330320139101,0.21344128090974346,0.004975124378109453,1.2426671726889612e-39,0.5870646766169154,0.005644852659778033,8.32587005701604e-38,2.8198985841787965e-39
conlabor,mono,L1 logistique resumee,2950,329,0.11152542372881356,0.7741807171211248,0.2674772036474164,0.5111283252291231,0.4787846641981007,0.542813220086999,0.017101662158778563,15.381685677668038,0.2630523918920017,0.004975124378109453,1.0860897263452002e-53,0.5870646766169154,0.005241648898365316,6.516538358071201e-52,2.1721794526904005e-53
conlabor,mono,L2 logistique complete,2950,329,0.11152542372881356,0.7064080277487537,0.2127659574468085,0.5083912901291764,0.47569015283384497,0.5458547631997347,0.017571472424878266,11.269217105518072,0.19801673761957728,0.004975124378109453,9.310914453889639e-30,0.5870646766169154,0.0054865857627749105,5.027893805100405e-28,1.6902890854753498e-29
conlabor,mono,V voisins k=25,2950,329,0.11152542372881356,0.5293694023836003,0.13677811550151975,0.5057267609406837,0.46970143533234604,0.5372232575561661,0.016143765340923055,1.4645060147761535,0.023642641442916612,0.07462686567164178,0.07152787042919242,1.0,0.1257995735607676,1.0,0.11887730578372827
conlabor,mono,F foret,2950,329,0.11152542372881356,0.719903190155733,0.3100303951367781,0.5107852811463176,0.47898146140188724,0.5392170324094959,0.0164578240599854,12.706291442126457,0.2091179090094154,0.004975124378109453,2.728060098070101e-37,0.5870646766169154,0.005149690145762416,1.3640300490350505e-35,4.6653781387285786e-37
conlabor,mono,T0 nul avec derive,2950,329,0.11152542372881356,0.4524364236022122,0.10638297872340426,0.50307081626192,0.46885882844780696,0.53202701989658,0.016847618973676703,-3.00543315579612,-0.05063439265970776,1.0,0.9986739855992766,1.0,1.0,1.0,0.9998362572761497
conlabor,mono,T0b nul a taux commun,2950,329,0.11152542372881356,0.5,0.06382978723404255,0.5,0.5,0.5,0.0,,0.0,1.0,,1.0,1.0,1.0,1.0
conlabor,mono,T1 temoin de segment,2950,329,0.11152542372881356,0.5079443679701824,0.13069908814589665,0.5773288664504256,0.560683032416454,0.5942518575127941,0.008303150182029055,-8.356406539582496,-0.0693844984802432,1.0,1.0,1.0,1.0,1.0,1.0
conlegis,mono,P position initiale seule,3107,672,0.21628580624396523,0.6803009191356214,0.33779761904761907,0.5056981229221669,0.481819127676738,0.5299750201672044,0.01274149461783878,13.70347839483456,0.17460279621345454,0.004975124378109453,4.838741078341291e-43,0.5870646766169154,0.005644852659778033,3.290343933272078e-41,1.1195518573417104e-42
conlegis,mono,L1 logistique resumee,3107,672,0.21628580624396523,0.6876839493497604,0.3318452380952381,0.5123960013933704,0.4887882718539161,0.5343722957612203,0.012685619797552703,13.817846565936525,0.17528794795639002,0.004975124378109453,9.94661347087808e-44,0.5870646766169154,0.005241648898365316,5.371171274274164e-42,1.805692907020944e-43
conlegis,mono,L2 logistique complete,3107,672,0.21628580624396523,0.6580784932042633,0.34523809523809523,0.5085751992275349,0.486373676909162,0.529226847438154,0.01167727403295186,12.80292759721559,0.14950329397672835,0.004975124378109453,7.894238940019835e-38,0.5870646766169154,0.0054865857627749105,4.973370532212496e-36,1.6634289195041795e-37
conlegis,mono,V voisins k=25,3107,672,0.21628580624396523,0.545633494670969,0.25,0.5163567609025129,0.4946819922142368,0.5379402485455168,0.012090775932378834,2.4214106631530257,0.029276733768456076,0.009950248756218905,0.007730200327467015,0.7164179104477612,0.023482587064676617,0.5411140229226911,0.018615584462063423
conlegis,mono,F foret,3107,672,0.21628580624396523,0.728303143639386,0.40625,0.5191850646572798,0.4983572284149799,0.543712125378899,0.012612649246225608,16.580028105093444,0.20911807898210621,0.004975124378109453,4.859167790946153e-62,0.5870646766169154,0.005149690145762416,3.4014174536623074e-60,1.1701669374115228e-61
conlegis,mono,T0 nul avec derive,3107,672,0.21628580624396523,0.475297619047619,0.19196428571428573,0.4993836993986506,0.47566855810599395,0.5194441032316417,0.011716969976325316,-2.0556577681515487,-0.024086080351031602,0.9800995024875622,0.980092242339087,1.0,1.0,1.0,0.9998362572761497
conlegis,mono,T0b nul a taux commun,3107,672,0.21628580624396523,0.5,0.20833333333333334,0.5,0.5,0.5,0.0,,0.0,1.0,,1.0,1.0,1.0,1.0
conlegis,mono,T1 temoin de segment,3107,672,0.21628580624396523,0.5366771169453408,0.25148809523809523,0.5795118069815195,0.570867205069913,0.588867007981324,0.004597555477481529,-9.316840274354421,-0.04283469003617868,1.0,1.0,1.0,1.0,1.0,1.0
conmedic,mono,P position initiale seule,3131,516,0.16480357713190674,0.7897979753064461,0.43410852713178294,0.5016980690559829,0.4748346784353832,0.5293088843434568,0.013518817139428218,21.311029158772133,0.2880999062504632,0.004975124378109453,4.4850934892071155e-101,0.5870646766169154,0.005644852659778033,4.799050033451614e-99,4.410341931053664e-100
conmedic,mono,L1 logistique resumee,3131,516,0.16480357713190674,0.8277254064950272,0.45930232558139533,0.5095106978226391,0.48156987860731915,0.5342706063705218,0.013987024286935787,22.750708238178166,0.3182147086723881,0.004975124378109453,7.060143986216631e-115,0.5870646766169154,0.005241648898365316,7.342549745665297e-113,5.553979935823749e-114
conmedic,mono,L2 logistique complete,3131,516,0.16480357713190674,0.7967917648628218,0.4437984496124031,0.513553692916537,0.4844659796641321,0.5432527198482221,0.014470594552329609,19.573354150862208,0.2832380719462848,0.004975124378109453,1.304650902794918e-85,0.5870646766169154,0.0054865857627749105,1.2916043937669688e-83,7.697440326490015e-85
conmedic,mono,V voisins k=25,3131,516,0.16480357713190674,0.5698133902500482,0.22286821705426357,0.5096495156891517,0.4837663413224243,0.5372617538944966,0.01411758587117743,4.261626251817421,0.060163874560896446,0.004975124378109453,1.0147232437372983e-05,0.5870646766169154,0.012762275578628596,0.0009233981518009415,4.276333670035757e-05
conmedic,mono,F foret,3131,516,0.16480357713190674,0.8207983162138527,0.4631782945736434,0.5105352172173062,0.48101275438362456,0.5367112254880164,0.01438573957943962,21.567406895088006,0.31026309899654647,0.004975124378109453,1.8175407019195664e-103,0.5870646766169154,0.005149690145762416,1.835716108938762e-101,1.1914989045917159e-102
conmedic,mono,T0 nul avec derive,3131,516,0.16480357713190674,0.4869321297819675,0.16666666666666666,0.49910818992989164,0.47397579557413255,0.5245327437858509,0.013443680816788265,-0.9057088095039331,-0.012176060147924161,0.8308457711442786,0.8174550007784099,1.0,1.0,1.0,0.9998362572761497
conmedic,mono,T0b nul a taux commun,3131,516,0.16480357713190674,0.5,0.19573643410852712,0.5,0.5,0.5,0.0,,0.0,1.0,,1.0,1.0,1.0,1.0
conmedic,mono,T1 temoin de segment,3131,516,0.16480357713190674,0.48765952243318955,0.15503875968992248,0.5610600126728623,0.5493622993463471,0.5747796607971305,0.00737312683748325,-9.95513733285068,-0.07340049023967277,1.0,1.0,1.0,1.0,1.0,1.0
conpress,mono,P position initiale seule,3114,437,0.1403339755940912,0.5800624696007776,0.30205949656750575,0.5075693529677762,0.47813585343065645,0.5323678739734786,0.014585352880261072,4.970268270376177,0.0724931166330014,0.004975124378109453,3.3430163617398266e-07,0.5870646766169154,0.005644852659778033,7.6889376320016e-06,4.10912427797187e-07
conpress,mono,L1 logistique resumee,3114,437,0.1403339755940912,0.7161257564010398,0.28832951945080093,0.5173405969488369,0.48284505094247204,0.5434945663927566,0.01491875735583362,13.324511868575483,0.19878515945220288,0.004975124378109453,8.335982756276021e-41,0.5870646766169154,0.005241648898365316,4.334711033263531e-39,1.4681283063292096e-40
conpress,mono,L2 logistique complete,3114,437,0.1403339755940912,0.6541604942176298,0.2311212814645309,0.5151478224967496,0.4857149939864034,0.5419838158599956,0.014535042376961693,9.5639674185758,0.13901267172088017,0.004975124378109453,5.666353021936795e-22,0.5870646766169154,0.0054865857627749105,2.379868269213454e-20,8.683502033617426e-22
conpress,mono,V voisins k=25,3114,437,0.1403339755940912,0.546326919115202,0.16704805491990846,0.5063475649421421,0.4787448209127845,0.5329298054706206,0.013895364694613352,2.877171995964834,0.03997935417305998,0.004975124378109453,0.002006284108015446,0.5870646766169154,0.012762275578628596,0.148465023993143,0.005260922772129392
conpress,mono,F foret,3114,437,0.1403339755940912,0.6653431340284088,0.3135011441647597,0.524874949672992,0.4968490591520786,0.5508339324134994,0.013252287463839297,10.599542512091121,0.14046818435541686,0.004975124378109453,1.497207118264927e-26,0.5870646766169154,0.005149690145762416,5.240224913927244e-25,2.1032195232769214e-26
conpress,mono,T0 nul avec derive,3114,437,0.1403339755940912,0.48598750778946687,0.14645308924485126,0.5005647395518568,0.4742959561447674,0.5304877061056599,0.01447747518033422,-1.0068904681799202,-0.014577231762389897,0.8557213930348259,0.8430062934819242,1.0,1.0,1.0,0.9998362572761497
conpress,mono,T0b nul a taux commun,3114,437,0.1403339755940912,0.5,0.15789473684210525,0.5,0.5,0.5,0.0,,0.0,1.0,,1.0,1.0,1.0,1.0
conpress,mono,T1 temoin de segment,3114,437,0.1403339755940912,0.5393106289786118,0.19221967963386727,0.5877612153363383,0.5760102799592084,0.5993959797375559,0.006454062188525321,-7.506990937252942,-0.04845058635772648,1.0,0.9999999999999698,1.0,1.0,1.0,1.0
consci,mono,P position initiale seule,2975,324,0.10890756302521008,0.6827914926116863,0.2222222222222222,0.49599142648243616,0.465383709734505,0.5274949384345996,0.01587029338159924,11.77042299330363,0.1868000661292501,0.004975124378109453,2.772290059621373e-32,0.5870646766169154,0.005644852659778033,1.552482433387969e-30,5.192543286274952e-32
consci,mono,L1 logistique resumee,2975,324,0.10890756302521008,0.7680446698427335,0.4166666666666667,0.5093912150551155,0.4778003932827584,0.5415462252772073,0.016696613907099745,15.49137185699869,0.2586534547876179,0.004975124378109453,1.983668367908334e-54,0.5870646766169154,0.005241648898365316,1.229874388103167e-52,4.106541533564621e-54
consci,mono,L2 logistique complete,2975,324,0.10890756302521008,0.7245251035015904,0.345679012345679,0.5087029527641561,0.47738682351407113,0.5409310951842071,0.017465252829555935,12.357230258482419,0.21582215073743427,0.004975124378109453,2.2261724439411145e-35,0.5870646766169154,0.0054865857627749105,1.380226915243491e-33,4.6085675155272197e-35
consci,mono,V voisins k=25,2975,324,0.10890756302521008,0.5279308763057035,0.1574074074074074,0.5086427844605577,0.47626316472703056,0.5420482341860281,0.017123776283790634,1.12639242217874,0.019288091845145794,0.14925373134328357,0.12999972644276953,1.0,0.20966595593461265,1.0,0.19286429983361528
