modele,cle_modele,identite,item,tv_camps_decrit,tv_camps_reel_w1,tv_camps_reel_w2,gap_signe_decrit,gap_signe_reel_w1,gap_signe_reel_w2
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,spdeg*,0.12000000000000001,0.1510502441420358,0.1696787148594377,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,spjew,0.15,0.18103348646384101,0.16050533067521883,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,spfund,0.26,0.2817529109242727,0.31845367079830117,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,unemp,0.060000000000000026,0.1351304498569819,0.11448672387391295,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,union1,0.14,0.038080379070237834,0.0530828349368697,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,spkath/y,0.18999999999999997,0.09038311519459129,0.08435901880904913,0.19,0.09038311519459127,0.08435901880904909
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,colath,0.44999999999999996,0.15927739735922103,0.12798676721273589,0.44999999999999996,0.159277397359221,0.1279867672127359
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,spkrac/y,0.55,0.1163069544364509,0.142974776805062,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,colrac,0.06999999999999998,0.17149894542197566,0.19436739764814653,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,librac/y,0.0,0.032894166594435365,0.04254427783074746,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,spkcom/y,0.49,0.1330718557683974,0.11242812978532837,0.49,0.13307185576839736,0.11242812978532829
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,colcom/y,0.6000000000000001,0.13909595215393952,0.17930715668429115,0.6000000000000001,0.1390959521539395,0.1793071566842912
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,libcom/y,0.5,0.13825084510704694,0.12731501545751353,0.5,0.1382508451070469,0.1273150154575135
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,spkhomo/y,0.24,0.06638063043541068,0.05266389298199991,0.24000000000000002,0.0663806304354107,0.0526638929819999
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,colhomo,0.43999999999999995,0.07363266013695069,0.05389182629799781,0.44,0.07363266013695069,0.053891826297997804
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,libhomo/y,0.30000000000000004,0.1977983877957875,0.20510820259455093,0.3,0.19779838779578748,0.20510820259455087
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,cappun,0.4600000000000001,0.39537285833983415,0.39543064343705764,0.46,0.39537285833983415,0.39543064343705764
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,polhitok/y,0.36000000000000004,0.16738175724480656,0.20703678021438268,0.36000000000000004,0.16738175724480653,0.20703678021438265
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,polabuse/y,0.30000000000000004,0.05199214122677762,0.06693681199618608,0.3,0.0519921412267776,0.0669368119961862
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,polattak/y,0.11,0.0537690329663979,0.06833087746670136,0.11000000000000001,0.0537690329663979,0.0683308774667013
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,grass,0.5,0.21030886134465926,0.22174308745774463,0.5,0.2103088613446593,0.2217430874577446
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,gunlaw,0.55,0.3200860997948629,0.28332755482361105,0.55,0.32008609979486297,0.283327554823611
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,owngun,0.33999999999999997,0.2093698535147786,0.21366762012077084,,,
Qwen3-30B-A3B-Instruct-2507,q30,journaliste,hunt1,0.38,0.1424113721071335,0.12384068648695494,,,
