modele,cle_modele,identite,item,tv_camps_decrit,tv_camps_reel_w1,tv_camps_reel_w2,gap_signe_decrit,gap_signe_reel_w1,gap_signe_reel_w2
Qwen3-4B-Instruct-2507,q4,journaliste,natchld,0.2,0.32428996561786716,0.3579786772991246,-0.12499999999999997,0.22969576146311868,0.24349917656236464
Qwen3-4B-Instruct-2507,q4,journaliste,natsci,0.12999999999999998,0.2291756955881079,0.2663748519256884,-0.08999999999999997,0.1851795671896218,0.20227312126202657
Qwen3-4B-Instruct-2507,q4,journaliste,natenrgy,0.07000000000000003,0.3714859437751004,0.4124266851578979,0.035,0.3195588107826992,0.3517414983675712
Qwen3-4B-Instruct-2507,q4,journaliste,uswary,0.3,0.15279824333304443,0.1768368437779897,,,
Qwen3-4B-Instruct-2507,q4,journaliste,prayer,0.09999999999999999,0.36810551558753,0.34819132645690676,0.1,0.36810551558753,0.34819132645690676
Qwen3-4B-Instruct-2507,q4,journaliste,courts,0.15000000000000002,0.4459420415474849,0.47846060500996795,-0.09999999999999998,0.3348646384097541,0.34816965704544806
Qwen3-4B-Instruct-2507,q4,journaliste,discaffw,0.30000000000000004,0.3582459333737829,0.3811143855999538,-0.24999999999999994,0.23629530110851082,0.2334879084684059
Qwen3-4B-Instruct-2507,q4,journaliste,discaffm,0.30000000000000004,0.28265580306838867,0.333362225881945,0.2500000000000001,0.2008850750724721,0.23907620891238812
Qwen3-4B-Instruct-2507,q4,journaliste,fehire,0.30000000000000004,0.3685316806795528,0.37812400681864144,-0.1875,0.2547781052266621,0.271219771171015
Qwen3-4B-Instruct-2507,q4,journaliste,fechld,0.13,0.16881916153823928,0.2203490219872296,0.053333333333333344,0.12230215827338128,0.15476293663864102
Qwen3-4B-Instruct-2507,q4,journaliste,fepresch,0.39999999999999997,0.25253532114067784,0.20858253156510947,0.3,0.1613576608592644,0.12750281702348976
Qwen3-4B-Instruct-2507,q4,journaliste,fefam,0.44999999999999996,0.3687772673427523,0.3496504001617983,0.2833333333333333,0.2808283493686978,0.27727938131422586
Qwen3-4B-Instruct-2507,q4,journaliste,fepol,0.42999999999999994,0.3323437635433822,0.3704458120250787,0.42999999999999994,0.33234376354338224,0.37044581202507876
Qwen3-4B-Instruct-2507,q4,journaliste,mobile16,0.13,0.08628037329172802,0.09408858455404351,,,
Qwen3-4B-Instruct-2507,q4,journaliste,incom16,0.15,0.11270260899713967,0.0728742307358932,,,
Qwen3-4B-Instruct-2507,q4,journaliste,dwelown16,0.0,0.04864782872497184,0.055842073329288366,,,
Qwen3-4B-Instruct-2507,q4,journaliste,divorced,0.20000000000000004,0.1402661003727139,0.12581982606685738,,,
Qwen3-4B-Instruct-2507,q4,journaliste,posslq/y,0.15000000000000002,0.1423969258328277,0.13163445147496464,,,
Qwen3-4B-Instruct-2507,q4,journaliste,wrkstat,0.36904799999999993,0.10627401693103353,0.10750195024703132,,,
Qwen3-4B-Instruct-2507,q4,journaliste,evwork,0.0,0.030943919563144632,0.03451214931669116,,,
Qwen3-4B-Instruct-2507,q4,journaliste,wrkgovt1,0.1,0.007389269307445573,0.02200167576781946,,,
Qwen3-4B-Instruct-2507,q4,journaliste,wrkgovt2,0.0,0.020455924417092777,0.026480020802634993,,,
Qwen3-4B-Instruct-2507,q4,journaliste,partfull,0.0,0.07113345468203754,0.05597208979804104,,,
Qwen3-4B-Instruct-2507,q4,journaliste,wksub1,0.06999999999999998,0.03940221316922374,0.06533327554823609,,,
Qwen3-4B-Instruct-2507,q4,journaliste,wksup1,0.0,0.050850885556614905,0.05581318078067668,,,
Qwen3-4B-Instruct-2507,q4,journaliste,conarmy,0.2,0.114580624656901,0.11519459131489995,0.15000000000000002,0.10031131721129127,0.09576435237352288
Qwen3-4B-Instruct-2507,q4,journaliste,conbus,0.10000000000000002,0.19080639103175295,0.1565037126924966,0.07500000000000007,0.11733263991216664,0.11878087891132882
Qwen3-4B-Instruct-2507,q4,journaliste,conclerg,0.2,0.31086215365057346,0.3144303834041201,0.15000000000000002,0.22039236081014704,0.22635867209846589
Qwen3-4B-Instruct-2507,q4,journaliste,coneduc,0.2,0.2274204732599463,0.2528603623125596,-0.15,0.18943038340412016,0.21988674120944207
Qwen3-4B-Instruct-2507,q4,journaliste,confed,0.12999999999999995,0.30253387651324726,0.30744560977723845,-0.11499999999999999,0.20295931929155475,0.20092600618300538
Qwen3-4B-Instruct-2507,q4,journaliste,confinan,0.12999999999999995,0.07926670711623474,0.07736702204501467,0.11499999999999999,0.04996605125538123,0.05498252000809001
Qwen3-4B-Instruct-2507,q4,journaliste,conjudge,0.2,0.37858628759642887,0.44087862240328224,0.15000000000000002,0.32949784750512845,0.35311389442662744
Qwen3-4B-Instruct-2507,q4,journaliste,conlabor,0.0,0.30646326312444017,0.2859928924330416,0.0,0.2806838866256392,0.2475513565051573
Qwen3-4B-Instruct-2507,q4,journaliste,conlegis,0.2,0.08927797521019337,0.11571465718991074,,,
Qwen3-4B-Instruct-2507,q4,journaliste,conmedic,0.2,0.26942301580422406,0.27377856750743984,-0.15,0.20229117910490885,0.20717401982028835
Qwen3-4B-Instruct-2507,q4,journaliste,conpress,0.2,0.43310652682673134,0.445826471353038,-0.15,0.2758335500274479,0.2782894166594435
Qwen3-4B-Instruct-2507,q4,journaliste,consci,0.2,0.4765031348415244,0.4836973794458409,-0.15,0.3356158446736587,0.31662260553003385
Qwen3-4B-Instruct-2507,q4,journaliste,contv,0.2,0.23588599000317828,0.25793100459391527,,,
Qwen3-4B-Instruct-2507,q4,journaliste,joblose,0.24999999999999997,0.025562682384213165,0.058969691716506255,,,
Qwen3-4B-Instruct-2507,q4,journaliste,jobfind,0.2,0.06482043281037828,0.04854670480483083,,,
Qwen3-4B-Instruct-2507,q4,journaliste,happy,0.09999999999999998,0.06640229984686954,0.04200976568143086,,,
Qwen3-4B-Instruct-2507,q4,journaliste,hapmar,0.0,0.17219236658865683,0.14224523995261623,,,
Qwen3-4B-Instruct-2507,q4,journaliste,satjob,0.15,0.07266475975845835,0.058261824275519306,,,
Qwen3-4B-Instruct-2507,q4,journaliste,spdeg*,0.25,0.1510502441420358,0.1696787148594377,,,
Qwen3-4B-Instruct-2507,q4,journaliste,spjew,0.19999999999999998,0.18103348646384101,0.16050533067521883,,,
Qwen3-4B-Instruct-2507,q4,journaliste,spfund,0.30000000000000004,0.2817529109242727,0.31845367079830117,,,
Qwen3-4B-Instruct-2507,q4,journaliste,unemp,0.22999999999999998,0.1351304498569819,0.11448672387391295,,,
Qwen3-4B-Instruct-2507,q4,journaliste,union1,0.2,0.038080379070237834,0.0530828349368697,,,
Qwen3-4B-Instruct-2507,q4,journaliste,spkath/y,0.0,0.09038311519459129,0.08435901880904913,0.0,0.09038311519459127,0.08435901880904909
Qwen3-4B-Instruct-2507,q4,journaliste,colath,0.060000000000000026,0.15927739735922103,0.12798676721273589,-0.06,0.159277397359221,0.1279867672127359
Qwen3-4B-Instruct-2507,q4,journaliste,spkrac/y,0.24,0.1163069544364509,0.142974776805062,,,
Qwen3-4B-Instruct-2507,q4,journaliste,colrac,0.5800000000000001,0.17149894542197566,0.19436739764814653,,,
Qwen3-4B-Instruct-2507,q4,journaliste,librac/y,0.5800000000000001,0.032894166594435365,0.04254427783074746,,,
Qwen3-4B-Instruct-2507,q4,journaliste,spkcom/y,0.14,0.1330718557683974,0.11242812978532837,-0.14,0.13307185576839736,0.11242812978532829
Qwen3-4B-Instruct-2507,q4,journaliste,colcom/y,0.37,0.13909595215393952,0.17930715668429115,0.37,0.1390959521539395,0.1793071566842912
Qwen3-4B-Instruct-2507,q4,journaliste,libcom/y,0.27,0.13825084510704694,0.12731501545751353,0.27,0.1382508451070469,0.1273150154575135
Qwen3-4B-Instruct-2507,q4,journaliste,spkhomo/y,0.0,0.06638063043541068,0.05266389298199991,0.0,0.0663806304354107,0.0526638929819999
Qwen3-4B-Instruct-2507,q4,journaliste,colhomo,0.06000000000000004,0.07363266013695069,0.05389182629799781,0.060000000000000026,0.07363266013695069,0.053891826297997804
Qwen3-4B-Instruct-2507,q4,journaliste,libhomo/y,0.47,0.1977983877957875,0.20510820259455093,0.47,0.19779838779578748,0.20510820259455087
Qwen3-4B-Instruct-2507,q4,journaliste,cappun,0.23000000000000004,0.39537285833983415,0.39543064343705764,0.23000000000000004,0.39537285833983415,0.39543064343705764
Qwen3-4B-Instruct-2507,q4,journaliste,polhitok/y,0.13,0.16738175724480656,0.20703678021438268,0.13,0.16738175724480653,0.20703678021438265
Qwen3-4B-Instruct-2507,q4,journaliste,polabuse/y,0.5,0.05199214122677762,0.06693681199618608,0.5,0.0519921412267776,0.0669368119961862
Qwen3-4B-Instruct-2507,q4,journaliste,polattak/y,0.19999999999999996,0.0537690329663979,0.06833087746670136,0.19999999999999996,0.0537690329663979,0.0683308774667013
Qwen3-4B-Instruct-2507,q4,journaliste,grass,0.09999999999999999,0.21030886134465926,0.22174308745774463,0.1,0.2103088613446593,0.2217430874577446
Qwen3-4B-Instruct-2507,q4,journaliste,gunlaw,0.20000000000000004,0.3200860997948629,0.28332755482361105,-0.20000000000000007,0.32008609979486297,0.283327554823611
Qwen3-4B-Instruct-2507,q4,journaliste,owngun,0.30000000000000004,0.2093698535147786,0.21366762012077084,,,
Qwen3-4B-Instruct-2507,q4,journaliste,hunt1,0.15000000000000002,0.1424113721071335,0.12384068648695494,,,
Qwen3-4B-Instruct-2507,q4,journaliste,class,0.15,0.03620958654762935,0.04241426136199466,,,
Qwen3-4B-Instruct-2507,q4,journaliste,satfin,0.09999999999999998,0.05671607292479264,0.056759411747710306,,,
Qwen3-4B-Instruct-2507,q4,journaliste,finalter,0.0,0.11467452543988899,0.13765854786050674,,,
Qwen3-4B-Instruct-2507,q4,journaliste,finrela,0.1,0.02301291496922946,0.026855623934587226,,,
Qwen3-4B-Instruct-2507,q4,journaliste,racdif1,0.17,0.6027202334517927,0.5877755626823842,-0.17000000000000004,0.6027202334517928,0.5877755626823842
Qwen3-4B-Instruct-2507,q4,journaliste,racdif2,0.44999999999999996,0.014735199791973689,0.04184363352691342,0.45,0.014735199791973692,0.0418436335269134
Qwen3-4B-Instruct-2507,q4,journaliste,racdif3,0.47,0.4573762676605703,0.46764034555488143,-0.47,0.4573762676605703,0.46764034555488143
Qwen3-4B-Instruct-2507,q4,journaliste,racdif4,0.52,0.36202363410476435,0.36091127098321346,0.52,0.3620236341047644,0.3609112709832135
Qwen3-4B-Instruct-2507,q4,journaliste,wlthwhts,0.23421,0.2209629886452284,0.13975325763485602,,,
Qwen3-4B-Instruct-2507,q4,journaliste,wlthblks,0.239473,0.16163936320822864,0.10914882551789883,,,
Qwen3-4B-Instruct-2507,q4,journaliste,wlthhsps,0.239473,0.12014244026465574,0.13458871457051227,,,
Qwen3-4B-Instruct-2507,q4,journaliste,racwork,0.36000000000000004,0.04780272167807922,0.07621132010054603,,,
Qwen3-4B-Instruct-2507,q4,journaliste,letin1a,0.24999999999999997,0.5739432550345265,0.6063462483025628,-0.15000000000000002,0.3771669411458785,0.38591054866949814
Qwen3-4B-Instruct-2507,q4,journaliste,getahead,0.17,0.35619456242235126,0.32417439542342036,0.12,0.2151808673543093,0.19615873566207287
Qwen3-4B-Instruct-2507,q4,journaliste,aged,0.09999999999999998,0.0508797781052267,0.0568966513536159,,,
Qwen3-4B-Instruct-2507,q4,journaliste,parsol,0.19999999999999998,0.0801623761231979,0.031969605038860496,,,
Qwen3-4B-Instruct-2507,q4,journaliste,kidssol,0.25,0.15784721620294134,0.14407269365230707,,,
Qwen3-4B-Instruct-2507,q4,journaliste,spanking,0.5,0.3899988442980556,0.35034382132847947,0.38333333333333325,0.3089552454422005,0.28248004006433414
Qwen3-4B-Instruct-2507,q4,journaliste,divlaw,0.04999999999999999,0.2387102366299731,0.26336280373291726,-0.025000000000000022,0.22553523446303197,0.24151642541388563
Qwen3-4B-Instruct-2507,q4,journaliste,sexeduc,0.16999999999999998,0.2526292219236658,0.24242292912657823,0.17,0.2526292219236659,0.2424229291265782
Qwen3-4B-Instruct-2507,q4,journaliste,pillok,0.1,0.38500765652538216,0.36102684117766026,0.05000000000000002,0.3406022170215635,0.3294111698592932
Qwen3-4B-Instruct-2507,q4,journaliste,xmarsex,0.5,0.38414810320418363,0.4225174077605386,0.32333333333333336,0.1887550200803213,0.21119489950208492
Qwen3-4B-Instruct-2507,q4,journaliste,homosex,0.6000000000000001,0.45346132732368327,0.5010401317500217,0.4733333333333333,0.4311153486849076,0.4524043415869714
Qwen3-4B-Instruct-2507,q4,journaliste,marhomo,0.39999999999999997,0.5258082690474126,0.5528589176851291,0.18,0.39732852272398944,0.41613937765450304
Qwen3-4B-Instruct-2507,q4,journaliste,discaff,0.2,0.4008768888503655,0.408071133454682,0.17500000000000004,0.30717474213400364,0.30173571985784864
Qwen3-4B-Instruct-2507,q4,journaliste,abdefect,0.09999999999999999,0.2743853110282859,0.29061570021091565,0.1,0.2743853110282858,0.2906157002109156
Qwen3-4B-Instruct-2507,q4,journaliste,abnomore,0.18999999999999997,0.5385643292594839,0.5578645517321084,0.19,0.5385643292594839,0.5578645517321084
Qwen3-4B-Instruct-2507,q4,journaliste,abhlth,0.20000000000000004,0.08149865649648948,0.08690878622403284,0.2,0.08149865649648949,0.08690878622403281
Qwen3-4B-Instruct-2507,q4,journaliste,abpoor,0.18999999999999997,0.5480988703013493,0.5692409927479702,0.19,0.5480988703013493,0.5692409927479704
Qwen3-4B-Instruct-2507,q4,journaliste,abrape,0.10000000000000003,0.20739071393487618,0.21163069544364516,0.09999999999999999,0.20739071393487618,0.2116306954436451
Qwen3-4B-Instruct-2507,q4,journaliste,absingle,0.13999999999999996,0.5506125220305684,0.5662867296524227,0.14,0.5506125220305684,0.5662867296524227
Qwen3-4B-Instruct-2507,q4,journaliste,abany,0.24,0.5747666926699604,0.5507858773222386,0.24,0.5747666926699605,0.5507858773222386
Qwen3-4B-Instruct-2507,q4,journaliste,letdie1,0.0,0.24042934327237003,0.2181748577041981,0.0,0.24042934327237012,0.2181748577041981
Qwen3-4B-Instruct-2507,q4,journaliste,suicide1,0.03,0.2091387131258848,0.21030886134465926,0.02999999999999997,0.20913871312588478,0.2103088613446593
Qwen3-4B-Instruct-2507,q4,journaliste,suicide2,0.0,0.21758978359481093,0.16661610470659616,0.0,0.21758978359481096,0.16661610470659616
Qwen3-4B-Instruct-2507,q4,journaliste,suicide3,0.35,0.1839588570107769,0.13181502990378785,-0.35,0.18395885701077686,0.1318150299037878
Qwen3-4B-Instruct-2507,q4,journaliste,suicide4,0.060000000000000026,0.2704992632400104,0.2261636473953368,0.06,0.2704992632400104,0.2261636473953368
Qwen3-4B-Instruct-2507,q4,journaliste,pornlaw,0.23,0.20305683164311922,0.25124960272745656,0.11499999999999999,0.13440091300453627,0.1293844442518275
Qwen3-4B-Instruct-2507,q4,journaliste,fair,0.15000000000000002,0.133404120077432,0.1325156742076219,,,
Qwen3-4B-Instruct-2507,q4,journaliste,helpful,0.0,0.10825315651093578,0.10072664759758454,,,
Qwen3-4B-Instruct-2507,q4,journaliste,trust,0.12999999999999995,0.13048597266764905,0.10510386871225912,,,
Qwen3-4B-Instruct-2507,q4,journaliste,tax,0.32999999999999996,0.25704978186125793,0.2816445638669787,0.18999999999999995,0.1377813411921065,0.1524768137297391
Qwen3-4B-Instruct-2507,q4,journaliste,vote16,0.0,0.10054606916876135,0.1389731588223398,,,
Qwen3-4B-Instruct-2507,q4,journaliste,pres16,0.09999999999999998,0.639955505475138,0.6370012423795903,,,
Qwen3-4B-Instruct-2507,q4,journaliste,if16who,0.4,0.7641212331339747,0.7569269885296582,,,
Qwen3-4B-Instruct-2507,q4,journaliste,news,0.15,0.07849383144087144,0.09653000491173325,,,
Qwen3-4B-Instruct-2507,q4,journaliste,jew,0.30000000000000004,0.15864176128976337,0.17372367166507763,,,
Qwen3-4B-Instruct-2507,q4,journaliste,relig16*,0.1,0.090318106960215,0.09319291554708047,,,
Qwen3-4B-Instruct-2507,q4,journaliste,jew16*,0.2,0.11588078934442803,0.11637918580798011,,,
Qwen3-4B-Instruct-2507,q4,journaliste,pray,0.24999999999999997,0.32356042876542135,0.3210684464476612,,,
Qwen3-4B-Instruct-2507,q4,journaliste,postlife,0.20000000000000004,0.2557857328594956,0.26248158100026003,,,
Qwen3-4B-Instruct-2507,q4,journaliste,bible,0.2,0.354605472248707,0.36364161682702034,,,
Qwen3-4B-Instruct-2507,q4,journaliste,reborn,0.3,0.2785313917540666,0.2912585594175262,,,
Qwen3-4B-Instruct-2507,q4,journaliste,savesoul,0.20000000000000004,0.2889110398428245,0.2686140244430961,,,
Qwen3-4B-Instruct-2507,q4,journaliste,granborn,0.12999999999999998,0.07657970009534547,0.08939354540464012,,,
Qwen3-4B-Instruct-2507,q4,journaliste,uscitzn*,0.0,0.001170148218774385,0.000556181560775513,,,
Qwen3-4B-Instruct-2507,q4,journaliste,fucitzn,0.3,0.003568229753546625,0.011990407673860838,,,
Qwen3-4B-Instruct-2507,q4,journaliste,mnthsusa,0.3500000000000001,0.0012857184132212627,0.0076926410678685945,,,
Qwen3-4B-Instruct-2507,q4,journaliste,othlang,0.0,0.015132472335384714,0.018144520528155766,,,
Qwen3-4B-Instruct-2507,q4,journaliste,health,0.15000000000000002,0.0734231891595158,0.06268960735026431,,,
Qwen3-4B-Instruct-2507,q4,journaliste,compuse*,0.0,0.004124411314322032,0.00011557019444682903,,,
Qwen3-4B-Instruct-2507,q4,journaliste,webmob,0.05999999999999997,0.018130074253849864,0.007923781456762306,,,
Qwen3-4B-Instruct-2507,q4,journaliste,xmovie,0.30000000000000004,0.1201857790875733,0.090621478720638,,,
Qwen3-4B-Instruct-2507,q4,journaliste,usewww*,0.06000000000000004,0.008364392823091052,0.000556181560775513,,,
Qwen3-4B-Instruct-2507,q4,journaliste,life,0.0,0.04484123544537864,0.03808037907023778,,,
Qwen3-4B-Instruct-2507,q4,journaliste,richwork,0.17,0.08066077258674989,0.03454104186530291,,,
Qwen3-4B-Instruct-2507,q4,adversaire,natspac/y,0.0,0.033175868943399495,0.06674901043021014,0.0,0.02331989829822878,0.047549911877726836
Qwen3-4B-Instruct-2507,q4,adversaire,natenvir/y,0.2,0.48262113201005474,0.4519444685215682,-0.12499999999999997,0.3759895697899513,0.3464830545202392
Qwen3-4B-Instruct-2507,q4,adversaire,natheal/y,0.25000000000000006,0.22794053913495704,0.15097078963335353,-0.15000000000000002,0.15112247551356503,0.10599953771922209
Qwen3-4B-Instruct-2507,q4,adversaire,natcity/y,0.2,0.3880197047181532,0.37290167865707446,-0.15,0.28032995290514584,0.28626737164485283
Qwen3-4B-Instruct-2507,q4,adversaire,natdrug/y,0.2,0.16543873335066892,0.2147438675565572,-0.15,0.14246193406720412,0.20169527028979228
Qwen3-4B-Instruct-2507,q4,adversaire,nateduc/y,0.15000000000000002,0.21662188321631853,0.24963884314235363,-0.07500000000000001,0.17675377770073103,0.2037755337898357
Qwen3-4B-Instruct-2507,q4,adversaire,natrace/y,0.2,0.48924474877928986,0.4407269365230707,-0.15,0.4631403311086071,0.43645445089711354
Qwen3-4B-Instruct-2507,q4,adversaire,natarms/y,0.25000000000000006,0.38940654705151545,0.42075496229522413,0.15000000000000002,0.38641977983877956,0.40962410794256165
Qwen3-4B-Instruct-2507,q4,adversaire,nataid/y,0.2,0.35004044956805647,0.4064820432810378,-0.15,0.20733654040622929,0.24127445031926276
Qwen3-4B-Instruct-2507,q4,adversaire,natfare/y,0.2,0.32912224437317616,0.3237121146456329,-0.15,0.2528603623125595,0.2516324289965618
Qwen3-4B-Instruct-2507,q4,adversaire,natroad,0.2,0.009859582213747102,0.024450319262662133,-0.15,-0.00927089653578339,0.01747276877293341
Qwen3-4B-Instruct-2507,q4,adversaire,natsoc,0.2,0.05249053769032964,0.03263413365692993,-0.15,0.051956025541013,0.025212360232296088
Qwen3-4B-Instruct-2507,q4,adversaire,natmass,0.3500000000000001,0.3410982057727312,0.3867195400306261,-0.20000000000000004,0.23388879258039352,0.26902574326081297
Qwen3-4B-Instruct-2507,q4,adversaire,natpark,0.10000000000000002,0.11819219323336512,0.1019040189535119,-0.07500000000000001,0.09173023027361249,0.07424301522637305
Qwen3-4B-Instruct-2507,q4,adversaire,natchld,0.0,0.32428996561786716,0.3579786772991246,0.0,0.22969576146311868,0.24349917656236464
Qwen3-4B-Instruct-2507,q4,adversaire,natsci,0.2,0.2291756955881079,0.2663748519256884,-0.12499999999999997,0.1851795671896218,0.20227312126202657
Qwen3-4B-Instruct-2507,q4,adversaire,natenrgy,0.0,0.3714859437751004,0.4124266851578979,0.0,0.3195588107826992,0.3517414983675712
Qwen3-4B-Instruct-2507,q4,adversaire,uswary,0.0,0.15279824333304443,0.1768368437779897,,,
Qwen3-4B-Instruct-2507,q4,adversaire,prayer,0.06999999999999995,0.36810551558753,0.34819132645690676,-0.06999999999999995,0.36810551558753,0.34819132645690676
Qwen3-4B-Instruct-2507,q4,adversaire,courts,0.15000000000000002,0.4459420415474849,0.47846060500996795,-0.09999999999999998,0.3348646384097541,0.34816965704544806
Qwen3-4B-Instruct-2507,q4,adversaire,discaffw,0.30000000000000004,0.3582459333737829,0.3811143855999538,-0.24999999999999994,0.23629530110851082,0.2334879084684059
Qwen3-4B-Instruct-2507,q4,adversaire,discaffm,0.30000000000000004,0.28265580306838867,0.333362225881945,0.2500000000000001,0.2008850750724721,0.23907620891238812
Qwen3-4B-Instruct-2507,q4,adversaire,fehire,0.30000000000000004,0.3685316806795528,0.37812400681864144,-0.2175,0.2547781052266621,0.271219771171015
Qwen3-4B-Instruct-2507,q4,adversaire,fechld,0.09999999999999998,0.16881916153823928,0.2203490219872296,0.056666666666666685,0.12230215827338128,0.15476293663864102
Qwen3-4B-Instruct-2507,q4,adversaire,fepresch,0.39999999999999997,0.25253532114067784,0.20858253156510947,0.3,0.1613576608592644,0.12750281702348976
Qwen3-4B-Instruct-2507,q4,adversaire,fefam,0.4,0.3687772673427523,0.3496504001617983,0.25,0.2808283493686978,0.27727938131422586
Qwen3-4B-Instruct-2507,q4,adversaire,fepol,0.3,0.3323437635433822,0.3704458120250787,0.30000000000000004,0.33234376354338224,0.37044581202507876
Qwen3-4B-Instruct-2507,q4,adversaire,mobile16,0.09999999999999998,0.08628037329172802,0.09408858455404351,,,
Qwen3-4B-Instruct-2507,q4,adversaire,incom16,0.19999999999999996,0.11270260899713967,0.0728742307358932,,,
Qwen3-4B-Instruct-2507,q4,adversaire,dwelown16,0.2,0.04864782872497184,0.055842073329288366,,,
Qwen3-4B-Instruct-2507,q4,adversaire,divorced,0.1,0.1402661003727139,0.12581982606685738,,,
Qwen3-4B-Instruct-2507,q4,adversaire,posslq/y,0.25,0.1423969258328277,0.13163445147496464,,,
Qwen3-4B-Instruct-2507,q4,adversaire,wrkstat,0.15000000000000002,0.10627401693103353,0.10750195024703132,,,
Qwen3-4B-Instruct-2507,q4,adversaire,evwork,0.19999999999999996,0.030943919563144632,0.03451214931669116,,,
Qwen3-4B-Instruct-2507,q4,adversaire,wrkgovt1,0.1,0.007389269307445573,0.02200167576781946,,,
Qwen3-4B-Instruct-2507,q4,adversaire,wrkgovt2,0.0,0.020455924417092777,0.026480020802634993,,,
Qwen3-4B-Instruct-2507,q4,adversaire,partfull,0.0,0.07113345468203754,0.05597208979804104,,,
Qwen3-4B-Instruct-2507,q4,adversaire,wksub1,0.0,0.03940221316922374,0.06533327554823609,,,
Qwen3-4B-Instruct-2507,q4,adversaire,wksup1,0.0,0.050850885556614905,0.05581318078067668,,,
Qwen3-4B-Instruct-2507,q4,adversaire,conarmy,0.10000000000000002,0.114580624656901,0.11519459131489995,0.0,0.10031131721129127,0.09576435237352288
Qwen3-4B-Instruct-2507,q4,adversaire,conbus,0.05000000000000003,0.19080639103175295,0.1565037126924966,-0.025000000000000022,0.11733263991216664,0.11878087891132882
Qwen3-4B-Instruct-2507,q4,adversaire,conclerg,0.05000000000000003,0.31086215365057346,0.3144303834041201,0.025000000000000022,0.22039236081014704,0.22635867209846589
Qwen3-4B-Instruct-2507,q4,adversaire,coneduc,0.05000000000000003,0.2274204732599463,0.2528603623125596,0.025000000000000022,0.18943038340412016,0.21988674120944207
Qwen3-4B-Instruct-2507,q4,adversaire,confed,0.0,0.30253387651324726,0.30744560977723845,0.0,0.20295931929155475,0.20092600618300538
Qwen3-4B-Instruct-2507,q4,adversaire,confinan,0.0,0.07926670711623474,0.07736702204501467,0.0,0.04996605125538123,0.05498252000809001
Qwen3-4B-Instruct-2507,q4,adversaire,conjudge,0.2,0.37858628759642887,0.44087862240328224,0.125,0.32949784750512845,0.35311389442662744
Qwen3-4B-Instruct-2507,q4,adversaire,conlabor,0.0,0.30646326312444017,0.2859928924330416,0.0,0.2806838866256392,0.2475513565051573
Qwen3-4B-Instruct-2507,q4,adversaire,conlegis,0.15000000000000002,0.08927797521019337,0.11571465718991074,,,
Qwen3-4B-Instruct-2507,q4,adversaire,conmedic,0.0,0.26942301580422406,0.27377856750743984,0.0,0.20229117910490885,0.20717401982028835
Qwen3-4B-Instruct-2507,q4,adversaire,conpress,0.10000000000000002,0.43310652682673134,0.445826471353038,0.0,0.2758335500274479,0.2782894166594435
