source,famille,taille,tau_detection,statistique_qui_detecte,jamais_detecte_sous_100_pour_cent,taux_lu,statut,polarisation_humain,polarisation_ecart_max,polarisation_facteur_max,polarisation_pourcent_max,marginale1_humain,marginale1_ecart_max,marginale1_facteur_max,marginale1_pourcent_max,marginale2_humain,marginale2_ecart_max,marginale2_facteur_max,marginale2_pourcent_max,marginale3_humain,marginale3_ecart_max,marginale3_facteur_max,marginale3_pourcent_max
C3,modele riche,300,0.1071,B,False,0.1071,[MESURE],0.4511735763298975,-0.026467703214195518,0.9413358746992702,-5.866412530072987,33.51555555555555,3.197813220000014,1.0954128065906383,9.541280659063826,52.67444444444445,-3.024035139999995,0.9425900895226444,-5.740991047735557,38.85333333333333,-3.241612360000003,0.9165679728894989,-8.343202711050111
C3,modele riche,500,0.0937,B,False,0.0937,[MESURE],0.4505124928414748,-0.02631199393400959,0.9415954177695397,-5.840458223046034,33.66,1.975077313333336,1.0586772820360468,5.867728203604683,52.781333333333336,-1.701480809333333,0.9677635879603901,-3.2236412039609954,38.64333333333333,-2.9370202533333263,0.923996715604244,-7.600328439575589
C3,modele riche,750,0.08825,A,False,0.08825,[MESURE],0.4499781195827245,-0.019394869615469663,0.9568981939978437,-4.310180600215626,33.66888888888889,1.632801499999996,1.0484958534090159,4.849585340901579,52.733777777777775,-1.671743283333328,0.968298435011083,-3.1701564988916977,38.64222222222222,-2.5412371944444434,0.9342367739663006,-6.576322603369944
C3,modele riche,1052,0.07915,A,False,0.07915,[MESURE],0.4504530967379146,-0.0177096254339421,0.9606848625035738,-3.9315137496426233,33.65019011406844,1.306301029784532,1.0388200193032013,3.8820019303201354,52.75665399239544,-1.6490335709759267,0.9687426429429429,-3.1257357057057202,38.68821292775665,-2.1488936589036705,0.9444561147624898,-5.554388523751011
C3,modele riche,5000,0.06625,B,False,0.06625,"[PROBABLE], extrapolation",0.4504530967379146,-0.015131510112035689,0.9664082448947185,-3.3591755105281464,33.65019011406844,1.1529725126742651,1.03426347693032,3.4263476930319974,52.75665399239544,-1.4290141793409477,0.9729131006006004,-2.708689939939958,38.68821292775665,-1.7458585828580422,0.9548736307330059,-4.512636926699412
E2 regression contexte tirage,imputation par tirage,300,0.60205,B,False,0.5,[MESURE],0.4511735763298975,-0.023597720669148198,0.9476970241451073,-5.230297585489265,33.51555555555555,1.0249238777668448,1.0305805426995809,3.0580542699580975,52.67444444444445,-0.4504216351238046,0.9914489532851388,-0.8551046714861184,38.85333333333333,-0.925761222331615,0.9761729266730024,-2.382707332699764
E2 regression contexte tirage,imputation par tirage,500,0.41825,B,False,0.41825,[MESURE],0.4505124928414748,-0.012389620282584871,0.9724988308216693,-2.750116917833064,33.66,0.0037074847219962237,1.000110145119489,0.011014511948889555,52.781333333333336,0.5693175818352638,1.0107863433126976,1.0786343312697617,38.64333333333333,0.39254140309115765,1.0101580627039892,1.0158062703989243
E2 regression contexte tirage,imputation par tirage,750,0.38875,B,False,0.38875,[MESURE],0.4499781195827245,-0.00959372791819027,0.9786795679596894,-2.132043204031068,33.66888888888889,-0.3303175705612067,0.9901892345883082,-0.9810765411691836,52.733777777777775,0.611644117768396,1.0115987161084095,1.1598716108409461,38.64222222222222,0.40609798469806024,1.0105091778201234,1.0509177820123474
E2 regression contexte tirage,imputation par tirage,1052,0.35375,B,False,0.35375,[MESURE],0.4504530967379146,-0.010404683141856332,0.9769017391217758,-2.309826087822424,33.65019011406844,-0.40879675985409,0.9878515765150705,-1.2148423484929454,52.75665399239544,0.1433495504461067,1.002717184271519,0.27171842715189953,38.68821292775665,0.04662839784408898,1.001205235246486,0.12052352464860346
E2 regression contexte tirage,imputation par tirage,5000,0.2476,B,False,0.2476,"[PROBABLE], extrapolation",0.4504530967379146,-0.007466223421316829,0.9834250813783153,-1.6574918621684762,33.65019011406844,-0.35502435905914537,0.9894495585951916,-1.0550441404808502,52.75665399239544,0.13746078625403724,1.002605563011518,0.2605563011517967,38.68821292775665,-0.027161008833723604,0.9992979513195804,-0.0702048680419588
IM m=10 mode des m,imputation par esperance,300,0.25035,C,False,0.25035,[MESURE],0.4511735763298975,0.018569967472206284,1.0411592532152814,4.115925321528127,33.51555555555555,0.7858853240429197,1.0234483752698127,2.344837526981262,52.67444444444445,-1.0207699794958103,0.9806211533835462,-1.9378846616453882,38.85333333333333,0.7889883633604113,1.020306838452996,2.030683845299617
IM m=10 mode des m,imputation par esperance,500,0.1969,C,False,0.1969,[MESURE],0.4505124928414748,0.01858514521986049,1.0412533403960458,4.125334039604576,33.66,0.18626691103490214,1.0055337763230807,0.5533776323080872,52.781333333333336,-1.05607567474008,0.9799914930517087,-2.0008506948291314,38.64333333333333,0.7762996567629437,1.0200888378356667,2.0088837835666618
IM m=10 mode des m,imputation par esperance,750,0.1617,C,False,0.1617,[MESURE],0.4499781195827245,0.012082893067144275,1.0268521791200627,2.6852179120062623,33.66888888888889,0.4780495285679904,1.0141985537492968,1.4198553749296792,52.733777777777775,-0.44502021107340844,0.9915610026471319,-0.8438997352868236,38.64222222222222,0.3974539028399528,1.0102854825624235,1.0285482562423298
IM m=10 mode des m,imputation par esperance,1052,0.1348,C,False,0.1348,[MESURE],0.4504530967379146,0.009130140175865017,1.0202687921161682,2.0268792116168246,33.65019011406844,0.5621707334147832,1.0167063167105184,1.6706316710518418,52.75665399239544,-0.2579252735866538,0.9951110380574206,-0.4888961942579455,38.68821292775665,0.35511866166849776,1.0091789885030777,0.9178988503077633
IM m=10 mode des m,imputation par esperance,5000,0.0648,C,False,0.0648,"[PROBABLE], extrapolation",0.4504530967379146,0.0043336136713646,1.0096205658319317,0.9620565831931687,33.65019011406844,0.2715459650519583,1.0080696710518264,0.8069671051826559,52.75665399239544,-0.12288817212218249,0.9976706602329273,-0.232933976707272,38.68821292775665,0.1612022078688597,1.0041667008029003,0.41667008029002556
PMM k=10,imputation par tirage,300,0.5249,B,False,0.5,[MESURE],0.4511735763298975,0.03137781961556505,1.0695471128225418,6.954711282254179,33.51555555555555,0.3106739780476304,1.0092695458242564,0.9269545824256312,52.67444444444445,-0.07318355030449197,0.9986106440974108,-0.13893559025891275,38.85333333333333,0.61644331400649,1.015865905473743,1.586590547374288
PMM k=10,imputation par tirage,500,0.41185,B,False,0.41185,[MESURE],0.4505124928414748,0.025118468156867396,1.055755319898989,5.575531989898895,33.66,0.1408422618259748,1.004184262086333,0.418426208633318,52.781333333333336,-0.014977739623569297,0.9997162303663498,-0.02837696336502039,38.64333333333333,0.7468871061072417,1.019327709120346,1.9327709120346117
PMM k=10,imputation par tirage,750,0.39385,B,False,0.39385,[MESURE],0.4499781195827245,0.02544893537844338,1.0565559396577833,5.655593965778333,33.66888888888889,0.2699617745388951,1.008018137320474,0.801813732047408,52.733777777777775,0.27124028994069577,1.0051435778237567,0.5143577823756779,38.64222222222222,0.5876174132218427,1.0152066154436614,1.5206615443661464
PMM k=10,imputation par tirage,1052,0.33305,B,False,0.33305,[MESURE],0.4504530967379146,0.025198632009413843,1.0559406344231996,5.59406344231996,33.65019011406844,0.3839298371597798,1.0114094403585334,1.140944035853357,52.75665399239544,-0.0387852249976427,0.9992648278072518,-0.07351721927481102,38.68821292775665,0.19780434509163097,1.005112780615145,0.511278061514486
PMM k=10,imputation par tirage,5000,0.3129,C,False,0.3129,"[PROBABLE], extrapolation",0.4504530967379146,0.023767494382623457,1.0527635275564593,5.276352755645946,33.65019011406844,0.36874388457964113,1.0109581515982424,1.0958151598242445,52.75665399239544,-0.07426385318618978,0.9985923320080744,-0.14076679919256152,38.68821292775665,0.17759047932984665,1.0045902993674447,0.4590299367444685
agents composite,modele riche,300,0.23645,B,False,0.23645,[MESURE],0.4511735763298975,0.05040483970695775,1.1117193965944978,11.17193965944978,33.51555555555555,5.151012630058351,1.1536902057768372,15.369020577683719,52.67444444444445,-1.5787461702990706,0.9700282331033568,-2.9971766896643186,38.85333333333333,-4.171847544243678,0.8926257495476061,-10.737425045239393
agents composite,modele riche,500,0.1969,B,False,0.1969,[MESURE],0.4505124928414748,0.03784798461753834,1.0840109546770242,8.401095467702422,33.66,4.268462235042122,1.126811118093943,12.681111809394304,52.781333333333336,-1.5197701396919492,0.9712062950343818,-2.8793704965618194,38.64333333333333,-3.206582241889598,0.9170210754276822,-8.297892457231773
agents composite,modele riche,750,0.1885,B,False,0.1885,[MESURE],0.4499781195827245,0.03597667577504565,1.0799520559097577,7.995205590975777,33.66888888888889,3.848987005907447,1.1143188009146823,11.43188009146823,52.733777777777775,-1.8768219704955693,0.964409491419246,-3.55905085807539,38.64222222222222,-3.0859027800229026,0.9201416843400824,-7.985831565991755
agents composite,modele riche,1052,0.1587,B,False,0.1587,[MESURE],0.4504530967379146,0.028539012798623437,1.0633562362103777,6.33562362103777,33.65019011406844,3.265458832582946,1.0970413189795836,9.70413189795836,52.75665399239544,-1.392240131655719,0.9736101510179853,-2.6389848982014708,38.68821292775665,-2.9599545799030116,0.9234920830943988,-7.650791690560118
agents composite,modele riche,5000,0.11345,B,False,0.11345,"[PROBABLE], extrapolation",0.4504530967379146,0.020238881683563872,1.0449300533843136,4.493005338431359,33.65019011406844,2.3622985761371917,1.0702016413021562,7.02016413021561,52.75665399239544,-0.9879568670524619,0.9812733220875822,-1.8726677912417833,38.68821292775665,-2.1056704559195656,0.9455733336700889,-5.442666632991114
agents demographiques (v6),modele a demographies,300,0.1089,A,False,0.1089,[MESURE],0.4511735763298975,-0.016732949339802516,0.9629123906680931,-3.70876093319069,33.51555555555555,4.889583736168218,1.145889980193323,14.588998019332307,52.67444444444445,3.9662645980866413,1.0752977015689238,7.529770156892394,38.85333333333333,-1.234418825120496,0.9682287536430896,-3.17712463569105
agents demographiques (v6),modele a demographies,500,0.09655,A,False,0.09655,[MESURE],0.4505124928414748,-0.01793483998822281,0.9601901384019251,-3.9809861598074874,33.66,4.210783637125881,1.1250975530934604,12.509755309346053,52.781333333333336,3.307533020755414,1.062664825078729,6.266482507872885,38.64333333333333,-0.6228731571588183,0.9838814847625597,-1.611851523744031
agents demographiques (v6),modele a demographies,750,0.0925,A,False,0.0925,[MESURE],0.4499781195827245,-0.016963185517436856,0.9623021991976694,-3.7697800802330623,33.66888888888889,3.9261078210300764,1.1166093670030715,11.660936700307138,52.733777777777775,3.2182028667541895,1.0610273529106111,6.102735291061118,38.64222222222222,-0.4282380303071287,0.9889178725839204,-1.1082127416079584
agents demographiques (v6),modele a demographies,1052,0.08605,C,False,0.08605,[MESURE],0.4504530967379146,-0.0170160803832282,0.9622245234710227,-3.777547652897722,33.65019011406844,3.7828269876499268,1.1124162144352465,11.241621443524643,52.75665399239544,2.9133832130565054,1.055223047570008,5.522304757000799,38.68821292775665,-0.25530381585311873,0.9934009922781946,-0.6599007721805428
agents demographiques (v6),modele a demographies,5000,0.0465,C,False,0.0465,"[PROBABLE], extrapolation",0.4504530967379146,-0.009141221643053487,0.9797066071711966,-2.029339282880341,33.65019011406844,2.042435222051725,1.0606960975592772,6.069609755927725,52.75665399239544,1.5822156149623872,1.0299908257106385,2.99908257106384,38.68821292775665,-0.14424309522647688,0.996271652673753,-0.3728347326247019
agents v8,modele a etiquette,300,0.04485,C,False,0.04485,[MESURE],0.4511735763298975,0.029049562984892034,1.0643866673691258,6.438666736912587,33.51555555555555,-0.3766244645893483,0.9887626966539447,-1.1237303346055347,52.67444444444445,0.5223942321495159,1.0099174132287334,0.9917413228733399,38.85333333333333,-1.0864251866847172,0.9720377868904071,-2.796221310959293
agents v8,modele a etiquette,500,0.03175,C,False,0.03175,[MESURE],0.4505124928414748,0.021841896272942307,1.048482332055169,4.8482332055168955,33.66,-0.278102072660317,0.9917379063380773,-0.8262093661922668,52.781333333333336,0.3498907054566423,1.006629061513982,0.6629061513981754,38.64333333333333,-0.6927952669363524,0.9820720624445005,-1.79279375554995
agents v8,modele a etiquette,750,0.02655,C,False,0.02655,[MESURE],0.4499781195827245,0.017528138089152732,1.0389533120086083,3.8953312008608316,33.66888888888889,-0.28916143342639794,0.9914116134220923,-0.8588386577907668,52.733777777777775,0.3087871850736041,1.0058555862691052,0.5855586269105268,38.64222222222222,-0.5183479648951181,0.9865859690492378,-1.341403095076216
agents v8,modele a etiquette,1052,0.0219,C,False,0.0219,[MESURE],0.4504530967379146,0.014318986994472756,1.031787964381126,3.1787964381126046,33.65019011406844,-0.2433343739983438,0.992768707303778,-0.7231292696221969,52.75665399239544,0.27179142470805345,1.0051517942124841,0.5151794212484184,38.68821292775665,-0.39035789764285084,0.9899101595007302,-1.0089840499269758
agents v8,modele a etiquette,5000,0.01055,C,False,0.01055,"[PROBABLE], extrapolation",0.4504530967379146,0.006890291384082025,1.0152963570102638,1.529635701026377,33.65019011406844,-0.11645827155938572,0.9965391496700431,-0.3460850329956887,52.75665399239544,0.13163046290275363,1.0024950494950216,0.2495049495021564,38.68821292775665,-0.18733631245191304,0.9951577935946091,-0.48422064053909714
humains vague 2,humain,300,0.94565,C,False,0.5,[MESURE],0.4511735763298975,-0.0018888717737163985,0.9958134255355078,-0.418657446449226,33.51555555555555,0.896222605112499,1.0267404967710267,2.674049677102669,52.67444444444445,-1.4177323779309323,0.9730850055869842,-2.6914994413015783,38.85333333333333,2.3669242059585067,1.0609194630909018,6.0919463090901855
humains vague 2,humain,500,,,True,0.5,[MESURE],0.4505124928414748,0.0005170738585184246,1.0011477458821554,0.11477458821555282,33.66,0.8332895744448072,1.024756077672157,2.475607767215708,52.781333333333336,-0.8490217153484354,0.9839143564262283,-1.6085643573771702,38.64333333333333,1.6023315282791881,1.0414646302496124,4.146463024961239
humains vague 2,humain,750,,,True,0.5,[MESURE],0.4499781195827245,-0.0003856257168037766,0.9991430122932169,-0.08569877067831133,33.66888888888889,0.7683978776939036,1.0228221929220682,2.2822192922068285,52.733777777777775,-0.7105812639025585,0.9865251212060516,-1.3474878793948275,38.64222222222222,1.5237063778579976,1.0394311271514232,3.9431127151423246
humains vague 2,humain,1052,,,True,0.5,[MESURE],0.4504530967379146,0.0006409631743087502,1.0014229298875963,0.14229298875964422,33.65019011406844,0.8752947589579897,1.0260115843622544,2.6011584362254387,52.75665399239544,-0.5333309519679688,0.9898907358293639,-1.0109264170636092,38.68821292775665,1.5523785472464986,1.0401253619583124,4.012536195831244
humains vague 2,humain,5000,,,True,0.5,"[PROBABLE], extrapolation",0.4504530967379146,0.0006409631743087502,1.0014229298875963,0.14229298875964422,33.65019011406844,0.8752947589579897,1.0260115843622544,2.6011584362254387,52.75665399239544,-0.5333309519679688,0.9898907358293639,-1.0109264170636092,38.68821292775665,1.5523785472464986,1.0401253619583124,4.012536195831244
