cv_erreur_puissance,cv_erreur_log,modele_retenu,puissance_pred_10000,puissance_pred_10000_bas,puissance_pred_10000_haut,puissance_pred_100000,puissance_pred_100000_bas,puissance_pred_100000_haut,puissance_pred_1000000,puissance_pred_1000000_bas,puissance_pred_1000000_haut,log_pred_10000,log_pred_10000_bas,log_pred_10000_haut,pred_10000,pred_10000_bas,pred_10000_haut,log_pred_100000,log_pred_100000_bas,log_pred_100000_haut,pred_100000,pred_100000_bas,pred_100000_haut,log_pred_1000000,log_pred_1000000_bas,log_pred_1000000_haut,pred_1000000,pred_1000000_bas,pred_1000000_haut,configuration
0.00026131836292545046,0.00020062852892764434,log,0.14328614880791302,0.13848599843256917,0.14830833743367247,0.0801141909802629,0.0753168519398796,0.08522894621495938,0.04479346852308998,0.04099107849210427,0.04910611497273368,0.05863963069482603,0.04245213419874985,0.07527111769139005,0.05863963069482603,0.04245213419874985,0.07527111769139005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JSON Persona - GPT4.1
1.877481552958032e-05,0.0007570506825971157,puissance,0.008922200667231182,0.008423555106730186,0.009555330591185837,0.0023650925280102706,0.002133741115748169,0.002671150338841913,0.0006269375543854352,0.0005397167774694397,0.0007461991995247083,0.0,0.0,0.0,0.008922200667231182,0.008423555106730186,0.009555330591185837,0.0,0.0,0.0,0.0023650925280102706,0.002133741115748169,0.002671150338841913,0.0,0.0,0.0,0.0006269375543854352,0.0005397167774694397,0.0007461991995247083,Demographics Only - GPT4.1-mini
1.0366205291620106e-05,0.00025597894770015107,puissance,0.0002950211457145791,0.00024143075947685347,0.00036307236876735035,3.11514130605389e-05,2.2041339218174425e-05,4.4412643003860566e-05,3.289291461864045e-06,1.987355324759103e-06,5.481098281470137e-06,0.0,0.0,0.0,0.0002950211457145791,0.00024143075947685347,0.00036307236876735035,0.0,0.0,0.0,3.11514130605389e-05,2.2041339218174425e-05,4.4412643003860566e-05,0.0,0.0,0.0,3.289291461864045e-06,1.987355324759103e-06,5.481098281470137e-06,PMM k=5 (demographies)
